claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_measurement_period,period_alignment_status,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,in_ready,mapping_exclusion_code,mapping_exclusion_reason,mapping_gate,mapping_gate_reason,enrichment_actions,item_ungrounded,dropped_item,period_span_start,period_span_end,period_aggregation,scope_gate_code,scope_gate_reason,scope_gate_severity,scope_gate_blocked,mapping_type,obj_target_terms,retrieval_fallback_code,retrieval_fallback_reason,indicator_fallback_source,unit_dimension_hypotheses,derived_computation_required,verification_review_required,verification_review_reason,allowed_mapping_types
A0041-SP87530E5592,A0041-SP87530E5592-m1,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"175개 품목의 평균 물가 상승폭은 3.9%로, 지난해 연간 소비자물가지수 상승폭(2.3%)을 뛰어넘었다.","3일 한국소비자원이 전국 대형마트와 편의점 500여 곳을 조사해 발표하는 ‘생필품 가격 보고서’에 따르면, 지난달 20일 기준 초콜릿·카레·커피 등 주요 가공식품 175개 품목 가운데 121개(69%) 품목의 평균 가격이 1년 전보다 오른 것으로 나타났다.","주요 가공식품 가운데 초콜릿(핫브레이크 미니·33.6%), 커피(맥심 티오피 마스터 라떼·32.3%), 카레(청정원 카레여왕 비프카레·25.5%) 등 원재료를 해외 수입에 의존하는 품목들의 가격이 크게 올랐다.",국내공식통계,N,물가,품목 수,"환율, 식품, 물가, 가격, 소비자물가지수",-,,,,-,-,-,202501,-,M,확정,175개,KOSIS_VALUE,hcx,품목 수,-,202501,M,hcx,현재값,175,-,-,N,개,수준값,증가,전년,"175개 품목의 평균 물가 상승폭은 3.9%로, 지난해 연간 소비자물가지수 상승폭(2.3%)을 뛰어넘었다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,평균 물가 상승폭,,202501,M,202501,,개,개,count,count,unspecified,,N,N,CONTEXTUAL_QUANTIFIER,평균·비율 계산의 조사 집단 크기는 관측 지표값이 아님,ENRICH,CONTEXTUAL_QUANTIFIER,REEXTRACT_MEASUREMENT,N,,,,,,,,N,direct,,,,,count,N,N,,
A0041-SPB90618BE6D,A0041-SPB90618BE6D-m4,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"편의점 업계에 따르면 동아오츠카의 포카리스웨트와 데미소다 캔은 1600원에서 1700원으로 100원씩, 오리온의 다이제 초코는 2500원에서 2800원으로 12% 올랐다.","유통 업계 관계자는 “지난해 내내 원부자재 가격, 인건비 등으로 원가 압박이 쌓이고 있었다”며 “그동안 눈치 보느라 가격을 올리지 못했던 기업들도 우르르 가격 인상 대열에 합류하고 있다”고 말했다.","크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.",국내공식통계,N,물가,편의점 판매가,"포카리스웨트, 데미소다, 다이제 초코, 크리넥스 각티슈, 참그린 세제",-,,,다이제 초코,-,-,-,202501,-,M,확정,2500원,KOSIS_VALUE,hcx,편의점 판매가,다이제 초코,202501,M,hcx,이전값,2500,-,-,N,원,수준값,증가,전년,"편의점 업계에 따르면 동아오츠카의 포카리스웨트와 데미소다 캔은 1600원에서 1700원으로 100원씩, 오리온의 다이제 초코는 2500원에서 2800원으로 12% 올랐다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,편의점 판매가,"음료, 과자, 생활용품",202501,M,202501,,원,원,currency,amount,item,,N,N,ROLE_NOT_DIRECT_TARGET,measurement_role=이전값,ENRICH,ROLE_NOT_DIRECT_TARGET,CONFIRM_DIRECT_TARGET_ROLE,N,,,,,,,,N,direct,,,,,currency,N,N,,
A0041-SP3E21AF88F5,-,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"환율과 곡물 가격 상승이 양방향에서 물가 불안을 자극하는 가운데, 일부 기업들은 올해 초 정국이 어수선한 틈을 타 생필품부터 초고가 명품까지 전방위적으로 가격을 올리고 있다.",안동현 서울대 경제학부 교수는 “정부가 선제적인 재정 투입으로 환율발(發) 물가 상승을 억제해야 한다”고 했다.,"유통 업계 관계자는 “지난해 내내 원부자재 가격, 인건비 등으로 원가 압박이 쌓이고 있었다”며 “그동안 눈치 보느라 가격을 올리지 못했던 기업들도 우르르 가격 인상 대열에 합류하고 있다”고 말했다.",국내공식통계,N,물가,,"환율, 곡물 가격, 물가 불안, 가격 인상",-,,,,-,-,-,,-,,모호,-,-,-,-,-,-,-,-,,-,-,-,-,,,-,,"175개 품목의 평균 물가 상승폭은 3.9%로, 지난해 연간 소비자물가지수 상승폭(2.3%)을 뛰어넘었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,물가 상승률,,,,,,,,unknown,level,unspecified,,N,N,NO_MEASUREMENT,측정값 없는 placeholder,ENRICH,NO_MEASUREMENT,REEXTRACT_MEASUREMENT,N,,,,,,,,N,direct,,,,,,N,N,,
A0041-SP8E6F7B5760,A0041-SP8E6F7B5760-m1,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.","편의점 업계에 따르면 동아오츠카의 포카리스웨트와 데미소다 캔은 1600원에서 1700원으로 100원씩, 오리온의 다이제 초코는 2500원에서 2800원으로 12% 올랐다.","코젤·필스너우르켈·페로니 맥주 500mL 캔 가격도 4500원에서 4900원으로 올랐고, 할인 행사가는 4캔 1만2000원에서 1만3000원으로 올랐다.",국내공식통계,N,물가,크리넥스 각티슈 가격,"환율, 식품, 물가, 가격, 급등",-,,,크리넥스 각티슈,-,-,-,202501,-,M,확정,5650원,KOSIS_VALUE,hcx,크리넥스 각티슈 가격,크리넥스 각티슈,202501,M,hcx,이전값,5650,-,-,N,원,수준값,증가,전년동기,"[검증 대상 문장] 크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,생활용품 가격,"크리넥스 각티슈, 참그린 세제",202501,M,202501,,원,원,currency,amount,item,,N,N,ROLE_NOT_DIRECT_TARGET,measurement_role=이전값,ENRICH,ROLE_NOT_DIRECT_TARGET,CONFIRM_DIRECT_TARGET_ROLE,N,,,,,,,,N,direct,,,,,currency,N,N,,
A0041-SP5E2250B9B7,A0041-SP5E2250B9B7-m3,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"코젤·필스너우르켈·페로니 맥주 500mL 캔 가격도 4500원에서 4900원으로 올랐고, 할인 행사가는 4캔 1만2000원에서 1만3000원으로 올랐다.","크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.",해외 명품 브랜드도 원자재값 상승과 환율 변동 등을 이유로 수십만원씩 가격을 올리고 있다.,국내공식통계,N,물가,수입식품 가격,"환율, 식품, 물가, 가격, 급등",-,,,코젤·필스너우르켈·페로니 맥주,-,-,-,,-,,확정,1만2000원,KOSIS_VALUE,hcx,수입식품 가격,코젤·필스너우르켈·페로니 맥주,-,-,hcx,이전값,12000,-,-,N,원,수준값,증가,전년,"코젤·필스너우르켈·페로니 맥주 500mL 캔 가격도 4500원에서 4900원으로 올랐고, 할인 행사가는 4캔 1만2000원에서 1만3000원으로 올랐다.",high,Y,measurement_period_ungrounded:4,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수입식품 가격,수입식품,202501,M,,,원,원,currency,amount,item,,N,N,ROLE_NOT_DIRECT_TARGET,measurement_role=이전값,ENRICH,ROLE_NOT_DIRECT_TARGET,CONFIRM_DIRECT_TARGET_ROLE,N,,,,,,,,N,direct,,,,,currency,N,N,,
A0041-SP5E2250B9B7,A0041-SP5E2250B9B7-m4,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,"코젤·필스너우르켈·페로니 맥주 500mL 캔 가격도 4500원에서 4900원으로 올랐고, 할인 행사가는 4캔 1만2000원에서 1만3000원으로 올랐다.","크리넥스 각티슈(150매)는 5650원에서 5950원으로, 참그린 세제는 3900원에서 4500원으로 600원(15.3%)이나 올랐다.",해외 명품 브랜드도 원자재값 상승과 환율 변동 등을 이유로 수십만원씩 가격을 올리고 있다.,국내공식통계,N,물가,수입식품 가격,"환율, 식품, 물가, 가격, 급등",-,,,코젤·필스너우르켈·페로니 맥주,-,-,-,,-,,확정,1만3000원,KOSIS_VALUE,hcx,수입식품 가격,코젤·필스너우르켈·페로니 맥주,-,-,hcx,현재값,13000,-,-,N,원,수준값,증가,전년,"코젤·필스너우르켈·페로니 맥주 500mL 캔 가격도 4500원에서 4900원으로 올랐고, 할인 행사가는 4캔 1만2000원에서 1만3000원으로 올랐다.",high,Y,measurement_period_ungrounded:4,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수입식품 가격,수입식품,202501,M,,,원,원,currency,amount,item,,N,N,PERIOD_MISSING,measurement period 없음,ENRICH,PERIOD_MISSING,RESOLVE_PERIOD_FROM_CONTEXT,N,,,,,,,,N,direct,,,,,currency,N,N,,
A0041-SP0DAF2F8A9C,-,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,해외 명품 브랜드도 원자재값 상승과 환율 변동 등을 이유로 수십만원씩 가격을 올리고 있다.,"코젤·필스너우르켈·페로니 맥주 500mL 캔 가격도 4500원에서 4900원으로 올랐고, 할인 행사가는 4캔 1만2000원에서 1만3000원으로 올랐다.",스위스 시계 브랜드 롤렉스는 인기 모델인 ‘데이트저스트 오이스터스틸·화이트골드 36㎜’ 국내 판매가를 기존 1292만원에서 1373만원으로 81만원(6.3%) 올렸다.,국내공식통계,N,물가,,"환율, 식품, 물가, 급등, 원자재값 상승",-,,,,-,-,-,,-,,확정,-,-,-,-,-,-,-,-,,-,-,-,-,,,-,,해외 명품 브랜드도 원자재값 상승과 환율 변동 등을 이유로 수십만원씩 가격을 올리고 있다. 스위스 시계 브랜드 롤렉스는 인기 모델인 ‘데이트저스트 오이스터스틸·화이트골드 36㎜’ 국내 판매가를 기존 1292만원에서 1373만원으로 81만원(6.3%) 올렸다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,해외 명품 브랜드 가격,해외 명품 브랜드,,,,,,,unknown,level,unspecified,,N,N,NO_MEASUREMENT,측정값 없는 placeholder,ENRICH,NO_MEASUREMENT,REEXTRACT_MEASUREMENT,N,,,,,,,,N,direct,,,,,,N,N,,
A0041-SP4542276D1B,A0041-SP4542276D1B-m2,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,에르메스는 반지 제품인 ‘에버 헤라클레스 웨딩 밴드’를 기존 477만원에서 527만원으로 50만원(10.5%) 인상했다.,스위스 시계 브랜드 롤렉스는 인기 모델인 ‘데이트저스트 오이스터스틸·화이트골드 36㎜’ 국내 판매가를 기존 1292만원에서 1373만원으로 81만원(6.3%) 올렸다.,가방 제품인 ‘쁘띠 코스 백’은 기존 706만원에서 770만원으로 64만원(9%) 올랐다.,국내공식통계,N,물가,반지 가격,"환율, 식품, 물가, 급등, 가격 인상",-,,,에버 헤라클레스 웨딩 밴드,-,-,-,202501,-,M,확정,527만원,KOSIS_VALUE,hcx,반지 가격,에버 헤라클레스 웨딩 밴드,202501,M,hcx,현재값,5270000,-,-,N,원,수준값,증가,전년,에르메스는 반지 제품인 ‘에버 헤라클레스 웨딩 밴드’를 기존 477만원에서 527만원으로 50만원(10.5%) 인상했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,가격 인상,"반지, 가방",202501,M,202501,,원,원,currency,amount,item,,N,N,POSSIBLE_PRODUCT_PRICE,제품명으로 보이는 표현(‘에버 헤라클레스 웨딩 밴드’) — 품목 통계인지 확인 필요,ENRICH,POSSIBLE_PRODUCT_PRICE,CONFIRM_KOSIS_SCOPE,N,,,,,POSSIBLE_PRODUCT_PRICE,제품명으로 보이는 표현(‘에버 헤라클레스 웨딩 밴드’) — 품목 통계인지 확인 필요,REVIEW,N,direct,,,,,currency,N,N,,
A0041-SP52DD01D7DE,A0041-SP52DD01D7DE-m2,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,가방 제품인 ‘쁘띠 코스 백’은 기존 706만원에서 770만원으로 64만원(9%) 올랐다.,에르메스는 반지 제품인 ‘에버 헤라클레스 웨딩 밴드’를 기존 477만원에서 527만원으로 50만원(10.5%) 인상했다.,"이 밖에 태그호이어, 브라이틀링, 고야드, 티파니 등 여타 명품 브랜드들도 연초 가격 인상을 했거나 할 계획인 것으로 알려졌다.",국내공식통계,N,물가,가방 가격,"환율, 식품, 물가, 급등, 명품, 가격 인상",-,,,쁘띠 코스 백,-,-,-,,-,,확정,770만원,KOSIS_VALUE,hcx,가방 가격,쁘띠 코스 백,-,-,hcx,이전값,7700000,-,-,N,원,수준값,증가,전년,가방 제품인 '쁘띠 코스 백'은 기존 706만원에서 770만원으로 64만원(9%) 올랐다.,high,Y,measurement_period_ungrounded:4,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,명품 브랜드 가격 인상,"가방, 시계, 주얼리",202501,M,,,원,원,currency,amount,item,,N,N,ROLE_NOT_DIRECT_TARGET,measurement_role=이전값,ENRICH,ROLE_NOT_DIRECT_TARGET,CONFIRM_DIRECT_TARGET_ROLE,N,,,,,POSSIBLE_PRODUCT_PRICE,제품명으로 보이는 표현(‘쁘띠 코스 백’) — 품목 통계인지 확인 필요,REVIEW,N,direct,,,,,currency,N,N,,
A0041-SP52DD01D7DE,A0041-SP52DD01D7DE-m4,A0041,치솟는 환율에 식품 물가도 급등,2025-01-04,https://www.chosun.com/economy/economy_general/2025/01/04/7SPGFC4RFZEDLDPFTQHVDM2K2E,가방 제품인 ‘쁘띠 코스 백’은 기존 706만원에서 770만원으로 64만원(9%) 올랐다.,에르메스는 반지 제품인 ‘에버 헤라클레스 웨딩 밴드’를 기존 477만원에서 527만원으로 50만원(10.5%) 인상했다.,"이 밖에 태그호이어, 브라이틀링, 고야드, 티파니 등 여타 명품 브랜드들도 연초 가격 인상을 했거나 할 계획인 것으로 알려졌다.",국내공식통계,N,물가,가방 가격 인상률,"환율, 식품, 물가, 급등, 명품, 가격 인상",-,,,쁘띠 코스 백,-,-,-,,-,,확정,9%,KOSIS_VALUE,hcx,가방 가격 인상률,쁘띠 코스 백,-,-,hcx,증감률,9,-,-,N,%,증감률,증가,전년,가방 제품인 '쁘띠 코스 백'은 기존 706만원에서 770만원으로 64만원(9%) 올랐다.,high,Y,measurement_period_ungrounded:4,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,명품 브랜드 가격 인상,"가방, 시계, 주얼리",202501,M,,,%,%,rate,rate_change,item,,N,N,PERIOD_MISSING,measurement period 없음,ENRICH,PERIOD_MISSING,RESOLVE_PERIOD_FROM_CONTEXT,N,,,,,,,,N,direct,,,,,rate,N,N,,
A0045-SP1E73018960,A0045-SP1E73018960-m1,A0045,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/2IZU7CNPP5ALSDTHVFZGFO3IHI,"대표적인 AI 에이전트 플랫폼 토큰 버추얼 프로토콜(VIRTUAL)이 50.71% 상승하며 시장을 주도했다. 또 다른 AI 에이전트 토큰인 Ai16Z는 137% 상승했다. 스텔라 루멘(XLM)과 페페(PEPE)도 각각 20.75%, 17.71% 상승했는데 대형 프로젝트 중에서는 에이다(ADA)가 11.79%, 솔라나(SOL)가 10.51%의 상승률을 기록하며 선전했다.",한 주간 가상자산시장에서는 인공지능(AI) 에이전트 분야가 강세를 보였다.,"최승호 쟁글 연구원은 “지난해 세 차례 금리 인하에도 미 국채 금리가 최근 상승하는 등 여전히 부담되는 금리 수준이기에 가상자산 투자에는 구조적으로 불리한 환경이다”라면서도 “새해를 맞아 투자자들의 심리가 어떻게 변화할지, 또 위험자산 투자를 위한 우호적 분위기가 조성될 수 있을지 지켜볼 필요가 있다”고 전망했다.",기타,N,기타,토큰 버추얼 프로토콜(VIRTUAL) 가격 변동률,"가상자산, AI 에이전트, 토큰, 버추얼 프로토콜, Ai16Z, 스텔라 루멘, 페페, 에이다, 솔라나",-,,,버추얼 프로토콜,-,-,-,202501,-,M,확정,50.71%,KOSIS_VALUE,hcx,토큰 버추얼 프로토콜(VIRTUAL) 가격 변동률,버추얼 프로토콜,202501,M,hcx,증감률,50.71,-,-,N,%,증감률,증가,전년,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,가상자산 가격 변동률,,202501,M,202501,CHANGE_RATE_FROM_TEXT,%,%,rate,rate_change,item,202401,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=기타,ENRICH,OUT_OF_KOSIS_SCOPE,CONFIRM_KOSIS_SCOPE,N,,,,,,,,N,direct,,,,,rate,N,N,,
A0045-SP1E73018960,A0045-SP1E73018960-m2,A0045,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/2IZU7CNPP5ALSDTHVFZGFO3IHI,"대표적인 AI 에이전트 플랫폼 토큰 버추얼 프로토콜(VIRTUAL)이 50.71% 상승하며 시장을 주도했다. 또 다른 AI 에이전트 토큰인 Ai16Z는 137% 상승했다. 스텔라 루멘(XLM)과 페페(PEPE)도 각각 20.75%, 17.71% 상승했는데 대형 프로젝트 중에서는 에이다(ADA)가 11.79%, 솔라나(SOL)가 10.51%의 상승률을 기록하며 선전했다.",한 주간 가상자산시장에서는 인공지능(AI) 에이전트 분야가 강세를 보였다.,"최승호 쟁글 연구원은 “지난해 세 차례 금리 인하에도 미 국채 금리가 최근 상승하는 등 여전히 부담되는 금리 수준이기에 가상자산 투자에는 구조적으로 불리한 환경이다”라면서도 “새해를 맞아 투자자들의 심리가 어떻게 변화할지, 또 위험자산 투자를 위한 우호적 분위기가 조성될 수 있을지 지켜볼 필요가 있다”고 전망했다.",기타,N,기타,Ai16Z 토큰 가격 변동률,"가상자산, AI 에이전트, 토큰, 버추얼 프로토콜, Ai16Z, 스텔라 루멘, 페페, 에이다, 솔라나",-,,,Ai16Z,-,-,-,202501,-,M,확정,137%,KOSIS_VALUE,hcx,Ai16Z 토큰 가격 변동률,Ai16Z,202501,M,hcx,증감률,137,-,-,N,%,증감률,증가,전년,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,가상자산 가격 변동률,,202501,M,202501,CHANGE_RATE_FROM_TEXT,%,%,rate,rate_change,item,202401,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=기타,ENRICH,OUT_OF_KOSIS_SCOPE,CONFIRM_KOSIS_SCOPE,N,,,,,,,,N,direct,,,,,rate,N,N,,
A0045-SP1E73018960,A0045-SP1E73018960-m3,A0045,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/2IZU7CNPP5ALSDTHVFZGFO3IHI,"대표적인 AI 에이전트 플랫폼 토큰 버추얼 프로토콜(VIRTUAL)이 50.71% 상승하며 시장을 주도했다. 또 다른 AI 에이전트 토큰인 Ai16Z는 137% 상승했다. 스텔라 루멘(XLM)과 페페(PEPE)도 각각 20.75%, 17.71% 상승했는데 대형 프로젝트 중에서는 에이다(ADA)가 11.79%, 솔라나(SOL)가 10.51%의 상승률을 기록하며 선전했다.",한 주간 가상자산시장에서는 인공지능(AI) 에이전트 분야가 강세를 보였다.,"최승호 쟁글 연구원은 “지난해 세 차례 금리 인하에도 미 국채 금리가 최근 상승하는 등 여전히 부담되는 금리 수준이기에 가상자산 투자에는 구조적으로 불리한 환경이다”라면서도 “새해를 맞아 투자자들의 심리가 어떻게 변화할지, 또 위험자산 투자를 위한 우호적 분위기가 조성될 수 있을지 지켜볼 필요가 있다”고 전망했다.",기타,N,기타,스텔라 루멘(XLM) 가격 변동률,"가상자산, AI 에이전트, 토큰, 버추얼 프로토콜, Ai16Z, 스텔라 루멘, 페페, 에이다, 솔라나",-,,,스텔라 루멘,-,-,-,202501,-,M,확정,20.75%,KOSIS_VALUE,hcx,스텔라 루멘(XLM) 가격 변동률,스텔라 루멘,202501,M,hcx,증감률,20.75,-,-,N,%,증감률,증가,전년,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,가상자산 가격 변동률,,202501,M,202501,CHANGE_RATE_FROM_TEXT,%,%,rate,rate_change,item,202401,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=기타,ENRICH,OUT_OF_KOSIS_SCOPE,CONFIRM_KOSIS_SCOPE,N,,,,,,,,N,direct,,,,,rate,N,N,,
A0045-SP1E73018960,A0045-SP1E73018960-m4,A0045,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/2IZU7CNPP5ALSDTHVFZGFO3IHI,"대표적인 AI 에이전트 플랫폼 토큰 버추얼 프로토콜(VIRTUAL)이 50.71% 상승하며 시장을 주도했다. 또 다른 AI 에이전트 토큰인 Ai16Z는 137% 상승했다. 스텔라 루멘(XLM)과 페페(PEPE)도 각각 20.75%, 17.71% 상승했는데 대형 프로젝트 중에서는 에이다(ADA)가 11.79%, 솔라나(SOL)가 10.51%의 상승률을 기록하며 선전했다.",한 주간 가상자산시장에서는 인공지능(AI) 에이전트 분야가 강세를 보였다.,"최승호 쟁글 연구원은 “지난해 세 차례 금리 인하에도 미 국채 금리가 최근 상승하는 등 여전히 부담되는 금리 수준이기에 가상자산 투자에는 구조적으로 불리한 환경이다”라면서도 “새해를 맞아 투자자들의 심리가 어떻게 변화할지, 또 위험자산 투자를 위한 우호적 분위기가 조성될 수 있을지 지켜볼 필요가 있다”고 전망했다.",기타,N,기타,페페(PEPE) 가격 변동률,"가상자산, AI 에이전트, 토큰, 버추얼 프로토콜, Ai16Z, 스텔라 루멘, 페페, 에이다, 솔라나",-,,,페페,-,-,-,202501,-,M,확정,17.71%,KOSIS_VALUE,hcx,페페(PEPE) 가격 변동률,페페,202501,M,hcx,증감률,17.71,-,-,N,%,증감률,증가,전년,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,가상자산 가격 변동률,,202501,M,202501,CHANGE_RATE_FROM_TEXT,%,%,rate,rate_change,item,202401,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=기타,ENRICH,OUT_OF_KOSIS_SCOPE,CONFIRM_KOSIS_SCOPE,N,,,,,,,,N,direct,,,,,rate,N,N,,
A0045-SP1E73018960,A0045-SP1E73018960-m5,A0045,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,2025-01-04,https://www.chosun.com/economy/money/2025/01/04/2IZU7CNPP5ALSDTHVFZGFO3IHI,"대표적인 AI 에이전트 플랫폼 토큰 버추얼 프로토콜(VIRTUAL)이 50.71% 상승하며 시장을 주도했다. 또 다른 AI 에이전트 토큰인 Ai16Z는 137% 상승했다. 스텔라 루멘(XLM)과 페페(PEPE)도 각각 20.75%, 17.71% 상승했는데 대형 프로젝트 중에서는 에이다(ADA)가 11.79%, 솔라나(SOL)가 10.51%의 상승률을 기록하며 선전했다.",한 주간 가상자산시장에서는 인공지능(AI) 에이전트 분야가 강세를 보였다.,"최승호 쟁글 연구원은 “지난해 세 차례 금리 인하에도 미 국채 금리가 최근 상승하는 등 여전히 부담되는 금리 수준이기에 가상자산 투자에는 구조적으로 불리한 환경이다”라면서도 “새해를 맞아 투자자들의 심리가 어떻게 변화할지, 또 위험자산 투자를 위한 우호적 분위기가 조성될 수 있을지 지켜볼 필요가 있다”고 전망했다.",기타,N,기타,에이다(ADA) 가격 변동률,"가상자산, AI 에이전트, 토큰, 버추얼 프로토콜, Ai16Z, 스텔라 루멘, 페페, 에이다, 솔라나",-,,,에이다,-,-,-,202501,-,M,확정,11.79%,KOSIS_VALUE,hcx,에이다(ADA) 가격 변동률,에이다,202501,M,hcx,증감률,11.79,-,-,N,%,증감률,증가,전년,[주간코인시황] 트럼프 행정부 출범 앞두고 새해 기대감 여전,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,가상자산 가격 변동률,,202501,M,202501,CHANGE_RATE_FROM_TEXT,%,%,rate,rate_change,item,202401,N,N,OUT_OF_KOSIS_SCOPE,claim_domain_scope=기타,ENRICH,OUT_OF_KOSIS_SCOPE,CONFIRM_KOSIS_SCOPE,N,,,,,,,,N,direct,,,,,rate,N,N,,
