claim_id,claim_measurement_id,claim_text,date,measurement_text,measurement_usage,claim_domain_scope,measurement_binding_source,measurement_role,measurement_indicator,measurement_item,value,unit,measurement_period,measurement_prd_se,in_ready,cand_tbl_ids,gold_verifiable,gold_measurement_correct,gold_org_id,gold_tbl_id,gold_obj_l1,gold_itm_id,gold_verdict,gold_actual_value
A2249-C007,A2249-C007-m1,"각국에서 전기차 보조금을 폐지하고, 미국 트럼프 2기가 지난달부터 수입 자동차에 25% 관세를 부과하며 해외 전기차 수요가 줄어든 것으로 보인다.",2025-06-23,25%,POLICY_VALUE,해외통계·정책,hcx,증감률,관세율,자동차,25,%,2025,Y,N,,,,,,,,,
A2414-C022,A2414-C022-m1,이에 이 총재는 최근 추경 편성으로 성장률이 0.2%포인트 오를 것이라고 하기도 했다.,2025-07-05,0.2%,KOSIS_VALUE,해외통계·정책,hcx,현재값,성장률,-,0.2,%,-,-,N,,,,,,,,,
A0499-C017,A0499-C017-m1,20%는 업계에서 탐사 시추를 진행하기에 충분한 확률로 통한다.,2025-02-08,20%,KOSIS_VALUE,기타,hcx,현재값,탐사 시추 성공 확률,-,20,%,-,-,N,,,,,,,,,
A0174-C013,A0174-C013-m1,0.1%포인트 금리 인하는 1억원 대출에 월 8000원 정도의 이자 절감 효과다.,2025-01-14,0.1%,KOSIS_VALUE,개별기업,hcx,증감률,가산금리,-,0.1,%,-,-,N,,,,,,,,,
A0174-C013,A0174-C013-m2,0.1%포인트 금리 인하는 1억원 대출에 월 8000원 정도의 이자 절감 효과다.,2025-01-14,1억원,KOSIS_VALUE,개별기업,hcx,현재값,대출금액,-,100000000,원,-,-,N,,,,,,,,,
A0174-C013,A0174-C013-m3,0.1%포인트 금리 인하는 1억원 대출에 월 8000원 정도의 이자 절감 효과다.,2025-01-14,8000원,KOSIS_VALUE,개별기업,hcx,현재값,이자 절감,-,8000,원,-,-,N,,,,,,,,,
A1122-C024,A1122-C024-m1,"예컨대 작년 8월 강원도 인구 감소 지역의 체류 인구 가운데 29%는 관광 목적으로 방문한 4일 이하 ‘단기 숙박객’이었지만, 수도권은 이 비율이 6.5%에 그쳤다.",2025-03-28,29%,KOSIS_VALUE,국내공식통계,hcx,현재값,관광 목적 단기 숙박객 비율,-,29,%,2024,M,Y,,,,,,,,,
A1122-C024,A1122-C024-m2,"예컨대 작년 8월 강원도 인구 감소 지역의 체류 인구 가운데 29%는 관광 목적으로 방문한 4일 이하 ‘단기 숙박객’이었지만, 수도권은 이 비율이 6.5%에 그쳤다.",2025-03-28,6.5%,KOSIS_VALUE,국내공식통계,hcx,현재값,관광 목적 단기 숙박객 비율,-,6.5,%,2024,M,Y,,,,,,,,,
A0292-C015,A0292-C015-m1,"지난 2012~2022년 11년 연속으로 결혼이 줄어든 기저효과와 결혼에 대한 긍정적 인식 증가, 정부와 일부 지자체의 결혼 인센티브 제공 등이 혼인 증가세를 견인하고 있다는 해석이 나온다.",2025-01-23,11년,CONTEXT,국내공식통계,hcx,참고값,혼인 감소 기간,-,11,년,2022,Y,N,,,,,,,,,
A2273-C033,A2273-C033-m1,글로벌 시장조사 기관 스페리컬 인사이츠는 무알코올 주류 시장이 2033년까지 연평균 6.91% 성장할 것이라고 전망했다.,2025-06-24,연평균 6.91%,KOSIS_VALUE,해외통계·정책,hcx,현재값,무알코올 주류 시장의 성장률,-,6.91,%,2033,Y,N,,,,,,,,,
A1693-C014,A1693-C014-m1,HD한국조선해양의 1분기 영업이익률은 12.7%에 달했다.,2025-05-11,12.7%,KOSIS_VALUE,국내공식통계,hcx,현재값,영업이익률,조선업,12.7,%,-,-,N,,,,,,,,,
A1123-C004,A1123-C004-m1,"보고서에 따르면, 1970~1974년생 남성의 고학력자 비율은 53.5%로 여성(45.8%)보다 7.7%포인트 높았다.",2025-03-28,53.5%,KOSIS_VALUE,국내공식통계,hcx,현재값,남성 고학력자 비율,-,53.5,%,1974,Y,Y,,,,,,,,,
A1123-C004,A1123-C004-m2,"보고서에 따르면, 1970~1974년생 남성의 고학력자 비율은 53.5%로 여성(45.8%)보다 7.7%포인트 높았다.",2025-03-28,45.8%,KOSIS_VALUE,국내공식통계,hcx,현재값,여성 고학력자 비율,-,45.8,%,-,-,N,,,,,,,,,
A1123-C004,A1123-C004-m3,"보고서에 따르면, 1970~1974년생 남성의 고학력자 비율은 53.5%로 여성(45.8%)보다 7.7%포인트 높았다.",2025-03-28,7.7%,KOSIS_VALUE,국내공식통계,hcx,현재값,남성과 여성의 고학력자 비율 차이,-,7.7,%,-,-,N,,,,,,,,,
A0602-C009,A0602-C009-m1,지난해 말 60대 이상 개인사업자의 금융기관 대출잔액은 372조4966억원으로 1년 사이 24조7303억원 증가했다.,2025-02-16,372조4966억원,KOSIS_VALUE,국내공식통계,hcx,현재값,개인사업자 금융기관 대출잔액,-,372496600000000,원,2024말,Y,Y,,,,,,,,,
A0602-C009,A0602-C009-m2,지난해 말 60대 이상 개인사업자의 금융기관 대출잔액은 372조4966억원으로 1년 사이 24조7303억원 증가했다.,2025-02-16,24조7303억원 증가,KOSIS_VALUE,국내공식통계,hcx,증감값,개인사업자 금융기관 대출잔액 증감,-,24730300000000,원,2024말,Y,Y,,,,,,,,,
A0602-C009,A0602-C009-m3,지난해 말 60대 이상 개인사업자의 금융기관 대출잔액은 372조4966억원으로 1년 사이 24조7303억원 증가했다.,2025-02-16,60대,CONDITION,국내공식통계,hcx,참고값,연령 그룹,-,60,대,2024말,Y,N,,,,,,,,,
A0602-C009,A0602-C009-m4,지난해 말 60대 이상 개인사업자의 금융기관 대출잔액은 372조4966억원으로 1년 사이 24조7303억원 증가했다.,2025-02-16,1년,CONTEXT,국내공식통계,rule_fallback,참고값,개인사업자 금융기관 대출잔액,-,1,년,2024말,Y,N,,,,,,,,,
A2360-C005,A2360-C005-m1,서비스를 시작한 2017년 평균 6000원에서 8년 만에 약 58%나 상승한 수치다.,2025-07-01,6000원,KOSIS_VALUE,국내공식통계,hcx,이전값,평균 점심 식비,-,6000,원,2017,Y,N,,,,,,,,,
A2360-C005,A2360-C005-m2,서비스를 시작한 2017년 평균 6000원에서 8년 만에 약 58%나 상승한 수치다.,2025-07-01,58%,KOSIS_VALUE,국내공식통계,hcx,증감률,평균 점심 식비의 증감률,-,58,%,202507,M,Y,,,,,,,,,
A2360-C005,A2360-C005-m3,서비스를 시작한 2017년 평균 6000원에서 8년 만에 약 58%나 상승한 수치다.,2025-07-01,8년,CONTEXT,국내공식통계,hcx,참고값,경과 시간,-,8,년,2017,Y,N,,,,,,,,,
A2191-C008,A2191-C008-m1,올해 한국의 기업 효율성 순위가 44위로 전년(23위) 대비 21계단이나 하락하면서 국가 경쟁력 순위를 대폭 끌어내렸다.,2025-06-18,44위,KOSIS_VALUE,국내공식통계,hcx,현재값,국가경쟁력 순위,-,44,위,2025,Y,N,,,,,,,,,
A2191-C008,A2191-C008-m2,올해 한국의 기업 효율성 순위가 44위로 전년(23위) 대비 21계단이나 하락하면서 국가 경쟁력 순위를 대폭 끌어내렸다.,2025-06-18,23위,KOSIS_VALUE,국내공식통계,hcx,이전값,국가경쟁력 순위,-,23,위,2024,Y,N,,,,,,,,,
A1933-C011,A1933-C011-m1,"이 총재는 “국내 경제는 1분기 역성장(-0.2%)에 이어 4월에도 부진한 흐름을 지속했다”며 “국내 불확실성 장기화로 심리가 개선되지 않으며 민간소비 부진이 길어졌고, 건설 투자는 예상보다 큰 폭의 감소세를 나타냈다”고 했다.",2025-05-29,역성장(-0.2%),KOSIS_VALUE,국내공식통계,hcx,현재값,경제 성장률,-,0.2,%,-,-,N,,,,,,,,,
A1210-C003,A1210-C003-m1,"이는 가계, 기업을 합친 민간 빚의 49.7%에 달한다.",2025-04-04,49.7%,KOSIS_VALUE,국내공식통계,hcx,현재값,민간 빚 중 부동산 빚 비중,-,49.7,%,-,-,N,,,,,,,,,
A1216-C008,A1216-C008-m1,"실제로 전월인 지난 2월에는 한국과 중국이 각각 34만CGT(9%), 263만CGT(70%)의 수주량을 기록해 중국이 크게 앞선 바 있다.",2025-04-04,9%,KOSIS_VALUE,국내공식통계,hcx,현재값,한국 선박 수주량 비중,선박,9,%,-,-,N,,,,,,,,,
A1216-C008,A1216-C008-m2,"실제로 전월인 지난 2월에는 한국과 중국이 각각 34만CGT(9%), 263만CGT(70%)의 수주량을 기록해 중국이 크게 앞선 바 있다.",2025-04-04,70%,KOSIS_VALUE,국내공식통계,hcx,현재값,중국 선박 수주량 비중,선박,70,%,-,-,N,,,,,,,,,
A2335-C005,A2335-C005-m1,"보고서에 따르면, 2050세대 51%는 가상 자산 투자를 경험한 적이 있다.",2025-06-29,2050세대 51%,KOSIS_VALUE,여론조사·설문,hcx,현재값,가상 자산 투자 비율,-,51,%,-,-,N,,,,,,,,,
A2335-C005,A2335-C005-m2,"보고서에 따르면, 2050세대 51%는 가상 자산 투자를 경험한 적이 있다.",2025-06-29,2050세,CONDITION,여론조사·설문,claim_fallback,참고값,연령 그룹,-,2050,세,202506,M,N,,,,,,,,,
A0208-C008,A0208-C008-m1,"이에 지금부터 2050년까지 1인당 GDP를 기준으로 한 성장세를 유지하기 위해, 맥킨지는 영국·독일·일본·중국 등 노령화 10국의 국민 1인당 근로시간을 주당 평균 2.2시간 늘려야 한다고 했다.",2025-01-16,2.2시간,CONTEXT,전망·목표,hcx,참고값,평균 근로시간 증가 필요량,-,2.2,시간,2050,Y,N,,,,,,,,,
A1183-C038,A1183-C038-m1,"2021년 개인의 채권 순매수액은 4조5000억원이었지만, 주식 순매수는 76조5000억원에 달한 것과 대비된다.",2025-04-02,4조5000억원,KOSIS_VALUE,국내공식통계,hcx,현재값,채권 순매수액,-,4500000000000,원,2021,Y,Y,,,,,,,,,
A1183-C038,A1183-C038-m2,"2021년 개인의 채권 순매수액은 4조5000억원이었지만, 주식 순매수는 76조5000억원에 달한 것과 대비된다.",2025-04-02,76조5000억원,KOSIS_VALUE,국내공식통계,hcx,현재값,주식 순매수액,-,76500000000000,원,2021,Y,Y,,,,,,,,,
A0448-C005,A0448-C005-m1,신용카드 대란으로 신용불량자가 372만명까지 불어났던 2003년(-3.2%) 이후 21년 만에 가장 큰 낙폭이다.,2025-02-04,3.2%,KOSIS_VALUE,국내공식통계,hcx,참고값,소매판매액 증감률,-,3.2,%,2003,Y,N,,,,,,,,,
A0448-C005,A0448-C005-m2,신용카드 대란으로 신용불량자가 372만명까지 불어났던 2003년(-3.2%) 이후 21년 만에 가장 큰 낙폭이다.,2025-02-04,372만명,KOSIS_VALUE,국내공식통계,hcx,참고값,신용불량자 수,-,3720000,명,2003,Y,N,,,,,,,,,
A0448-C005,A0448-C005-m3,신용카드 대란으로 신용불량자가 372만명까지 불어났던 2003년(-3.2%) 이후 21년 만에 가장 큰 낙폭이다.,2025-02-04,21년,CONTEXT,국내공식통계,rule_fallback,참고값,소매판매액,-,21,년,2024,Y,N,,,,,,,,,
A1556-C001,A1556-C001-m1,"창업한 뒤 1년 안에 통신판매업체(온라인 쇼핑업체) 3곳 중 1곳, 화장품 가게 4곳 중 1곳가량이 폐업하는 것으로 나타났다.",2025-04-30,3곳 중 1곳,KOSIS_VALUE,국내공식통계,hcx,현재값,통신 판매 업체 폐업률,통신 판매 업체,33.333,%,-,-,N,,,,,,,,,
A1556-C001,A1556-C001-m2,"창업한 뒤 1년 안에 통신판매업체(온라인 쇼핑업체) 3곳 중 1곳, 화장품 가게 4곳 중 1곳가량이 폐업하는 것으로 나타났다.",2025-04-30,4곳 중 1곳가량,KOSIS_VALUE,국내공식통계,hcx,현재값,화장품 가게 폐업률,화장품 가게,25,%,-,-,N,,,,,,,,,
A1556-C001,A1556-C001-m3,"창업한 뒤 1년 안에 통신판매업체(온라인 쇼핑업체) 3곳 중 1곳, 화장품 가게 4곳 중 1곳가량이 폐업하는 것으로 나타났다.",2025-04-30,1년,CONTEXT,국내공식통계,claim_fallback,참고값,폐업 기간,폐업,1,년,2025,-,N,,,,,,,,,
A2264-C011,A2264-C011-m1,한국무역협회는 지난 22일 올해 수출이 2.2% 줄어들 것으로 전망했다.,2025-06-24,2.2%,KOSIS_VALUE,국내공식통계,hcx,현재값,수출 증가율,-,2.2,%,2025,Y,Y,,,,,,,,,
A1660-C032,A1660-C032-m1,"한국무역협회에 따르면, 2023년 세계 유니콘 기업 중 중국 회사가 637곳으로 1위 미국(763곳)을 바짝 뒤쫓고 있다. ☞선시후보·용착 선시후보(先試後補): ‘먼저 시험(경쟁)을 거치도록 하고 성과를 입증한 대상에게 사후 지원한다’는 의미로, 중국 정부의 연구·개발(R&D) 정책의 전략이다.",2025-05-08,1위,POLICY_VALUE,해외통계·정책,hcx,현재값,세계 유니콘 기업의 수,-,1,위,2023,Y,N,,,,,,,,,
A1158-C002,A1158-C002-m1,31일 한국은행이 국회 기획재정위 박성훈 의원(국민의힘)과 행정안전위 양부남 의원(더불어민주당)에게 제출한 ‘개인사업자대출 세부 업권별 연체율’ 자료에 따르면 작년 4분기 말 저축은행 연체율(1개월 이상 연체 기준)은 11.7%로 집계됐다.,2025-03-31,11.7%,KOSIS_VALUE,국내공식통계,hcx,현재값,저축은행 연체율,-,11.7,%,2024Q4,Q,Y,,,,,,,,,
A1158-C002,A1158-C002-m2,31일 한국은행이 국회 기획재정위 박성훈 의원(국민의힘)과 행정안전위 양부남 의원(더불어민주당)에게 제출한 ‘개인사업자대출 세부 업권별 연체율’ 자료에 따르면 작년 4분기 말 저축은행 연체율(1개월 이상 연체 기준)은 11.7%로 집계됐다.,2025-03-31,1개월,CONDITION,국내공식통계,claim_fallback,참고값,연체 기준,-,1,개월,2024Q4,Q,N,,,,,,,,,
A1300-C023,A1300-C023-m1,10일 교원투어에 따르면 다음 달 초 황금 연휴(5월 1~6일) 출발 기준 일본 여행 예약은 작년보다 45% 줄었다.,2025-04-11,45%,KOSIS_VALUE,여론조사·설문,hcx,증감률,일본 여행 예약 감소율,-,45,%,-,-,N,,,,,,,,,
A1914-C034,A1914-C034-m1,"반면, 전기차만 판매하는 미국 테슬라의 올 1분기 순이익은 4억900만달러로 작년 동기 대비 71% 급감했다.",2025-05-28,4억900만달러,KOSIS_VALUE,해외통계·정책,hcx,현재값,순이익,자동차,409000000,달러,-,-,N,,,,,,,,,
A1914-C034,A1914-C034-m2,"반면, 전기차만 판매하는 미국 테슬라의 올 1분기 순이익은 4억900만달러로 작년 동기 대비 71% 급감했다.",2025-05-28,71%,KOSIS_VALUE,해외통계·정책,hcx,현재값,순이익 감소율,자동차,71,%,-,-,N,,,,,,,,,
A1437-C009,A1437-C009-m1,기준치 100을 웃돌아 업황이 좋아질 것으로 전망된 업종은 조사 대상 11개 업종 중 반도체가 유일했다.,2025-04-21,11개,KOSIS_VALUE,전망·목표,hcx,현재값,업종 수,반도체,11,개,-,-,N,,,,,,,,,
A1763-C011,A1763-C011-m1,한도가 1억원으로 올라가면 전체 예금의 8% 정도인 241조원이 머니 무브 사정권에 있다는 뜻이다.,2025-05-16,1억원,POLICY_VALUE,해외통계·정책,claim_fallback,목표값,보호한도,-,100000000,원,2025,Y,N,,,,,,,,,
A1763-C011,A1763-C011-m2,한도가 1억원으로 올라가면 전체 예금의 8% 정도인 241조원이 머니 무브 사정권에 있다는 뜻이다.,2025-05-16,8%,POLICY_VALUE,해외통계·정책,claim_fallback,현재값,머니 무브 비율,-,8,%,2025,Y,N,,,,,,,,,
A1763-C011,A1763-C011-m3,한도가 1억원으로 올라가면 전체 예금의 8% 정도인 241조원이 머니 무브 사정권에 있다는 뜻이다.,2025-05-16,241조원,POLICY_VALUE,해외통계·정책,claim_fallback,현재값,머니 무브 영향 금액,-,241000000000000,원,2025,Y,N,,,,,,,,,
A0917-C015,A0917-C015-m1,케빈 해셋 백악관 국가경제위원회(NEC) 위원장은 이날 CNBC와 가진 인터뷰에서 “올해 1분기 미국 국내총생산(GDP)이 마이너스일 가능성도 염두에 두고 있다”고 말했다.,2025-03-12,마이너스,KOSIS_VALUE,해외통계·정책,hcx,현재값,미국 GDP 성장률,-,0,%,2025Q1,Q,N,,,,,,,,,
A2384-C032,A2384-C032-m1,"수명이 길어지며 대부분 100세 만기로 건강보험을 들고, 105세·110세 만기 상품까지 등장한 흐름과는 거리가 있다.",2025-07-03,100세,CONDITION,개별기업,claim_fallback,참고값,건강보험 만기,보험,100,세,202507,M,N,,,,,,,,,
A2384-C032,A2384-C032-m2,"수명이 길어지며 대부분 100세 만기로 건강보험을 들고, 105세·110세 만기 상품까지 등장한 흐름과는 거리가 있다.",2025-07-03,105세,CONDITION,개별기업,claim_fallback,참고값,건강보험 만기,보험,105,세,202507,M,N,,,,,,,,,
A2384-C032,A2384-C032-m3,"수명이 길어지며 대부분 100세 만기로 건강보험을 들고, 105세·110세 만기 상품까지 등장한 흐름과는 거리가 있다.",2025-07-03,110세,CONDITION,개별기업,claim_fallback,참고값,건강보험 만기,보험,110,세,202507,M,N,,,,,,,,,
A1638-C015,A1638-C015-m1,"대만 달러는 연간 변동 폭이 6~7%에 불과할 정도로 안정돼 있는데, 이틀간 절상 폭이 연간 변동 폭을 뛰어넘은 것이다.",2025-05-07,6%,KOSIS_VALUE,국내공식통계,hcx,현재값,대만 달러 연간 변동 폭,-,6,%,-,-,N,,,,,,,,,
A1638-C015,A1638-C015-m2,"대만 달러는 연간 변동 폭이 6~7%에 불과할 정도로 안정돼 있는데, 이틀간 절상 폭이 연간 변동 폭을 뛰어넘은 것이다.",2025-05-07,7%,KOSIS_VALUE,국내공식통계,hcx,현재값,대만 달러 연간 변동 폭,-,7,%,-,-,N,,,,,,,,,
A1826-C019,A1826-C019-m1,트럼프 취임 전인 1월에는 3.3%였는데 몇 달 만에 확 뛰었다.,2025-05-21,3.3%,KOSIS_VALUE,해외통계·정책,hcx,이전값,금리,-,3.3,%,-,-,N,,,,,,,,,
A2211-C007,A2211-C007-m1,"경북 봉화, 인천 옹진 등 84개 농어촌 인구 소멸 지역 주민 411만명은 1인당 2만원을 더 받는다.",2025-06-20,84개,KOSIS_VALUE,국내공식통계,hcx,현재값,인구 소멸 지역 수,-,84,개,-,-,N,,,,,,,,,
A2211-C007,A2211-C007-m2,"경북 봉화, 인천 옹진 등 84개 농어촌 인구 소멸 지역 주민 411만명은 1인당 2만원을 더 받는다.",2025-06-20,411만명,KOSIS_VALUE,국내공식통계,hcx,현재값,지원금 지급 대상 인원,-,4110000,명,-,-,N,,,,,,,,,
A2211-C007,A2211-C007-m3,"경북 봉화, 인천 옹진 등 84개 농어촌 인구 소멸 지역 주민 411만명은 1인당 2만원을 더 받는다.",2025-06-20,2만원,KOSIS_VALUE,국내공식통계,hcx,현재값,추가 지원금,-,20000,원,-,-,N,,,,,,,,,
A2134-C013,A2134-C013-m1,"서부텍사스산원유(WTI)는 전날 대비 7.3%오른 배럴당 72.98달러, 브렌트유는 7% 오른 74.23달러에 마감했다.",2025-06-14,7.3%,KOSIS_VALUE,해외통계·정책,hcx,증감률,WTI 가격 증감률,서부텍사스산원유,7.3,%,-,-,N,,,,,,,,,
A2134-C013,A2134-C013-m2,"서부텍사스산원유(WTI)는 전날 대비 7.3%오른 배럴당 72.98달러, 브렌트유는 7% 오른 74.23달러에 마감했다.",2025-06-14,72.98달러,KOSIS_VALUE,해외통계·정책,hcx,현재값,WTI 현재 가격,서부텍사스산원유,72.98,달러,-,-,N,,,,,,,,,
A2134-C013,A2134-C013-m3,"서부텍사스산원유(WTI)는 전날 대비 7.3%오른 배럴당 72.98달러, 브렌트유는 7% 오른 74.23달러에 마감했다.",2025-06-14,7%,KOSIS_VALUE,해외통계·정책,hcx,증감률,브렌트유 가격 증감률,브렌트유,7,%,-,-,N,,,,,,,,,
A2134-C013,A2134-C013-m4,"서부텍사스산원유(WTI)는 전날 대비 7.3%오른 배럴당 72.98달러, 브렌트유는 7% 오른 74.23달러에 마감했다.",2025-06-14,74.23달러,KOSIS_VALUE,해외통계·정책,hcx,현재값,브렌트유 현재 가격,브렌트유,74.23,달러,-,-,N,,,,,,,,,
A0317-C003,A0317-C003-m1,25일 한국석유공사 유가정보시스템 오피넷에 따르면 휘발유와 경유의 주간 평균 가격이 15주 연속 상승했다.,2025-01-25,15주 연속 상승,KOSIS_VALUE,국내공식통계,hcx,현재값,휘발유 및 경유 주간 평균 가격 변화,-,15,주,-,-,N,,,,,,,,,
A2382-C007,A2382-C007-m1,"다만 지난 2월의 하루 평균 대출액(1547억원)이나, 3월(900억원), 4월(1716억원)보다는 높은 수준이다.",2025-07-03,1547억원,KOSIS_VALUE,국내공식통계,hcx,이전값,대출액,-,154700000000,원,-,-,N,,,,,,,,,
A2382-C007,A2382-C007-m2,"다만 지난 2월의 하루 평균 대출액(1547억원)이나, 3월(900억원), 4월(1716억원)보다는 높은 수준이다.",2025-07-03,900억원,KOSIS_VALUE,국내공식통계,hcx,이전값,대출액,-,90000000000,원,-,-,N,,,,,,,,,
A2382-C007,A2382-C007-m3,"다만 지난 2월의 하루 평균 대출액(1547억원)이나, 3월(900억원), 4월(1716억원)보다는 높은 수준이다.",2025-07-03,1716억원,KOSIS_VALUE,국내공식통계,hcx,이전값,대출액,-,171600000000,원,-,-,N,,,,,,,,,
A0353-C004,A0353-C004-m1,이는 전년(7만8208대) 대비 20.1% 감소한 수치다.,2025-01-28,7만8208대,KOSIS_VALUE,국내공식통계,hcx,이전값,1억원 이상 수입차 판매량,-,78208,대,-,-,N,,,,,,,,,
A0353-C004,A0353-C004-m2,이는 전년(7만8208대) 대비 20.1% 감소한 수치다.,2025-01-28,20.1%,KOSIS_VALUE,국내공식통계,hcx,증감률,1억원 이상 수입차 판매량 증감률,-,20.1,%,2024,Y,Y,,,,,,,,,
A0024-C004,A0024-C004-m1,종전 최대인 2023년의 117조6000억원보다 47% 늘었다.,2025-01-02,117조6000억원,KOSIS_VALUE,국내공식통계,hcx,이전값,정부 한국은행 차입금,-,117600000000000,원,2023,Y,N,,,,,,,,,
A0024-C004,A0024-C004-m2,종전 최대인 2023년의 117조6000억원보다 47% 늘었다.,2025-01-02,47%,KOSIS_VALUE,국내공식통계,hcx,증감률,정부 한국은행 차입금 증가율,-,47,%,2023,Y,Y,,,,,,,,,
A2207-C001,A2207-C001-m1,올해 두 차례의 추가경정예산 편성으로 올해말 국가채무가 1300조원을 넘어설 것으로 정부는 전망했다.,2025-06-19,1300조원,KOSIS_VALUE,국내공식통계,hcx,현재값,국가채무,-,1300000000000000,원,2025,Y,Y,,,,,,,,,
A2446-C003,A2446-C003-m1,8일 통계청에 따르면 지난달 외식 소주 품목의 소비자 물가 지수는 전년 동월 대비 0.1% 올랐다.,2025-07-08,0.1%,KOSIS_VALUE,국내공식통계,hcx,증감률,외식 소주 품목의 소비자 물가 지수,-,0.1,%,-,-,N,,,,,,,,,
A1467-C009,A1467-C009-m1,LPG 부탄은 다음 달부터 리터당 173원으로 이달보다 17원 오르게 된다.,2025-04-23,리터당 173원,KOSIS_VALUE,국내공식통계,hcx,현재값,LPG 부탄 가격,-,173,원,-,-,N,,,,,,,,,
A1467-C009,A1467-C009-m2,LPG 부탄은 다음 달부터 리터당 173원으로 이달보다 17원 오르게 된다.,2025-04-23,이달보다 17원 오르게 되는 것이다.,KOSIS_VALUE,국내공식통계,hcx,증감값,LPG 부탄 가격 변화,-,17,원,-,-,N,,,,,,,,,
A1072-C001,A1072-C001-m1,중산층으로 분류되는 소득 상위 40~60% 가구의 여윳돈이 70만원이 채 되지 않는 것으로 나타났다.,2025-03-24,40%,KOSIS_VALUE,국내공식통계,hcx,현재값,중산층 비율,-,40,%,-,-,N,,,,,,,,,
A1072-C001,A1072-C001-m2,중산층으로 분류되는 소득 상위 40~60% 가구의 여윳돈이 70만원이 채 되지 않는 것으로 나타났다.,2025-03-24,60%,KOSIS_VALUE,국내공식통계,hcx,현재값,중산층 비율,-,60,%,-,-,N,,,,,,,,,
A1072-C001,A1072-C001-m3,중산층으로 분류되는 소득 상위 40~60% 가구의 여윳돈이 70만원이 채 되지 않는 것으로 나타났다.,2025-03-24,70만원,KOSIS_VALUE,국내공식통계,hcx,현재값,가구 여윳돈,-,700000,원,-,-,N,,,,,,,,,
A0916-C004,A0916-C004-m1,"반면, 2월 전체 외식물가는 전년보다 3% 올라 소비자물가 상승률(2%)을 웃돌았다.",2025-03-12,3%,KOSIS_VALUE,국내공식통계,hcx,증감률,외식물가 상승률,-,3,%,-,-,N,,,,,,,,,
A0916-C004,A0916-C004-m2,"반면, 2월 전체 외식물가는 전년보다 3% 올라 소비자물가 상승률(2%)을 웃돌았다.",2025-03-12,2%,KOSIS_VALUE,국내공식통계,hcx,증감률,소비자물가 상승률,-,2,%,-,-,N,,,,,,,,,
A0121-C002,A0121-C002-m1,기획재정부가 9일 발간한 ‘월간 재정동향 1월호’에 따르면 작년 11월 말 기준 누계 총수입은 542조 원으로 1년 전보다 12조8000억 원 늘었다.,2025-01-10,542조 원,KOSIS_VALUE,국내공식통계,hcx,현재값,누계 총수입,-,542000000000000,원,2024,Y,Y,,,,,,,,,
A0121-C002,A0121-C002-m2,기획재정부가 9일 발간한 ‘월간 재정동향 1월호’에 따르면 작년 11월 말 기준 누계 총수입은 542조 원으로 1년 전보다 12조8000억 원 늘었다.,2025-01-10,12조8000억 원,KOSIS_VALUE,국내공식통계,hcx,증감값,누계 총수입 증가분,-,12800000000000,원,2024,Y,Y,,,,,,,,,
A0121-C002,A0121-C002-m3,기획재정부가 9일 발간한 ‘월간 재정동향 1월호’에 따르면 작년 11월 말 기준 누계 총수입은 542조 원으로 1년 전보다 12조8000억 원 늘었다.,2025-01-10,1년,CONTEXT,국내공식통계,rule_fallback,참고값,누계 총수입,-,1,년,2024,Y,N,,,,,,,,,
A0212-C009,A0212-C009-m1,지난달 계엄과 탄핵 정국으로 인한 정치적 불확실성과 트럼프 대통령 취임을 앞두고 강달러 기조가 겹치면서 달러 대비 원화 환율은 1480원대까지 뛰었다.,2025-01-17,1480원,KOSIS_VALUE,국내공식통계,hcx,현재값,환율,-,1480,원,-,-,N,,,,,,,,,
A2567-C020,A2567-C020-m1,신입 사원 대신 경험이 있는 중고 신입을 우대하는 대기업들의 채용 문화가 자리 잡으면서 회사에서 일하는 20대 비율은 점차 줄고 있다.,2025-07-17,20대,KOSIS_VALUE,국내공식통계,hcx,현재값,회사에서 일하는 20대 비율,-,20,대,2025,Y,N,,,,,,,,,
A1252-C033,A1252-C033-m1,◇500만원 일시금에 ‘위장 미혼’ 줄어 대전시의 ‘결혼 장려금 일시 지원책‘도 대전의 혼인율을 끌어올린 또 다른 요인이다.,2025-04-07,500만원,POLICY_VALUE,개별기업,hcx,현재값,결혼 장려금,-,5000000,원,202504,M,N,,,,,,,,,
A1971-C003,A1971-C003-m1,08:38 0 지난주(5월 26~30일) 코스피지수는 전주 대비 4% 가량 상승 마감했다.,2025-06-01,4%,KOSIS_VALUE,여론조사·설문,hcx,증감률,코스피지수,-,4,%,2025-05-30,M,N,,,,,,,,,
A1313-C033,A1313-C033-m1,◇“물가 안정 가능” 오판 10일 미국 노동통계국이 3월 소비자물가가 2.4% 상승했다고 발표하자 트럼프는 자신의 SNS에 “예상보다 물가가 낮다”고 반색하는 글을 올렸다.,2025-04-12,2.4%,KOSIS_VALUE,해외통계·정책,hcx,증감률,소비자물가지수,-,2.4,%,-,-,N,,,,,,,,,
A2198-C007,A2198-C007-m1,전 세계 백만장자의 39.7%를 차지하는 인원이다.,2025-06-19,39.7%,KOSIS_VALUE,해외통계·정책,hcx,현재값,백만장자 비율,-,39.7,%,-,-,N,,,,,,,,,
