claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_measurement_period,period_alignment_status,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,in_ready,mapping_exclusion_code,mapping_exclusion_reason,mapping_gate,mapping_gate_reason,enrichment_actions,scope_gate_code,scope_gate_reason,scope_gate_severity,scope_gate_blocked,scope_gate_propagated,article_source_hint,dropped_item,item_ungrounded
A0006-SP270B11DBD0,A0006-SP270B11DBD0-m2,A0006,"2024년 수출, 6838억달러로 ‘역대 최대’ 경신",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2UPTGREAPRAWRG4XUBRMLONSKY,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.,"전년 대비 월간 수출 증가율은 8월(11%), 9월(7.5%), 10월(4.6%), 11월(1.4%)로 계속 감소 중이었으나, 12월에 6.6%로 반등에 성공한 것이다.",-,국내공식통계,Y,무역,수출액,"수출, 반도체, 증가율, 달러",-,-,-,반도체,-,-,-,202412,-,M,확정,145억 달러,KOSIS_VALUE,hcx,수출액,반도체,202412,M,hcx,현재값,14500000000,-,-,N,달러,수준값,증가,전년동월,12월 수출도 한국의 최대 수출 품목인 반도체가 31.5% 증가한 145억 달러를 기록하며 호실적을 이끌었다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출액,반도체,202412,M,202412,,달러,달러,currency,amount,item,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0012-SPE7F554D64E,A0012-SPE7F554D64E-m1,A0012,조선업 산업기술인력 9년 만에 다시 상승세,2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/VR4RUPY3CFEGZGFC5M4JPY5SDE,31일 산업통상자원부의 ‘산업기술인력 수급 실태조사’에 따르면 지난 2023년 말 조선 산업기술인력은 5만8528명으로 전년인 2022년 대비 0.8% 증가했다.,다만 여전히 현장엔 일할 사람이 부족한 상황이라 앞으로도 인력 확충은 계속될 전망이다.,"산업기술인력은 연구개발직, 기술직, 관리자를 비롯한 기능·기술 인력을 뜻한다.",국내공식통계,Y,고용,조선 산업기술인력,조선업; 산업기술인력; 인력 수급 실태조사,-,-,-,조선업,-,-,-,2023,-,Y,확정,5만8528명,KOSIS_VALUE,hcx,조선 산업기술인력,조선업,2023,Y,hcx,현재값,58528,-,-,N,명,수준값,증가,전년,[검증 대상 문장] 31일 산업통상자원부의 ‘산업기술인력 수급 실태조사’에 따르면 지난 2023년 말 조선 산업기술인력은 5만8528명으로 전년인 2022년 대비 0.8% 증가했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,조선 산업기술인력,조선업,2023,Y,2023,,명,명,person_count,count,item,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0012-SPE7F554D64E,A0012-SPE7F554D64E-m2,A0012,조선업 산업기술인력 9년 만에 다시 상승세,2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/VR4RUPY3CFEGZGFC5M4JPY5SDE,31일 산업통상자원부의 ‘산업기술인력 수급 실태조사’에 따르면 지난 2023년 말 조선 산업기술인력은 5만8528명으로 전년인 2022년 대비 0.8% 증가했다.,다만 여전히 현장엔 일할 사람이 부족한 상황이라 앞으로도 인력 확충은 계속될 전망이다.,"산업기술인력은 연구개발직, 기술직, 관리자를 비롯한 기능·기술 인력을 뜻한다.",국내공식통계,Y,고용,조선 산업기술인력 증가율,조선업; 산업기술인력; 인력 수급 실태조사,-,-,-,조선업,-,-,-,2023,-,Y,확정,0.8%,KOSIS_VALUE,hcx,조선 산업기술인력 증가율,조선업,2022,Y,hcx,증감률,0.8,-,-,N,%,증감률,증가,전년,[검증 대상 문장] 31일 산업통상자원부의 ‘산업기술인력 수급 실태조사’에 따르면 지난 2023년 말 조선 산업기술인력은 5만8528명으로 전년인 2022년 대비 0.8% 증가했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,조선 산업기술인력,조선업,2023,Y,2022,COMPARISON_PERIOD_TO_TARGET,%,%,rate,rate_change,item,2022,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0012-SP80940BC114,A0012-SP80940BC114-m2,A0012,조선업 산업기술인력 9년 만에 다시 상승세,2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/VR4RUPY3CFEGZGFC5M4JPY5SDE,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.,"산업기술인력은 연구개발직, 기술직, 관리자를 비롯한 기능·기술 인력을 뜻한다.",이 숫자가 다시 증가한 것은 최근 외국인 근로 인력이 많아진 덕이다.,국내공식통계,Y,고용,조선업 산업기술인력,"조선업, 산업기술인력, 외국인 근로자",-,-,-,조선업,-,-,-,2022,-,Y,확정,5만8042명,KOSIS_VALUE,hcx,조선업 산업기술인력,조선업,2022,Y,hcx,현재값,58042,-,-,N,명,수준값,증가,전년,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,조선업 산업기술인력,조선업,2023,Y,2022,,명,명,person_count,count,item,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0012-SP80940BC114,A0012-SP80940BC114-m3,A0012,조선업 산업기술인력 9년 만에 다시 상승세,2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/VR4RUPY3CFEGZGFC5M4JPY5SDE,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.,"산업기술인력은 연구개발직, 기술직, 관리자를 비롯한 기능·기술 인력을 뜻한다.",이 숫자가 다시 증가한 것은 최근 외국인 근로 인력이 많아진 덕이다.,국내공식통계,Y,고용,조선업 산업기술인력 감소폭,"조선업, 산업기술인력, 외국인 근로자",-,-,-,조선업,-,-,-,2022,-,Y,확정,1만명,KOSIS_VALUE,hcx,조선업 산업기술인력 감소폭,조선업,2022,Y,hcx,현재값,10000,-,-,N,명,수준값,증가,전년,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,조선업 산업기술인력,조선업,2023,Y,2022,,명,명,person_count,count,item,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0012-SP80940BC114,A0012-SP80940BC114-m4,A0012,조선업 산업기술인력 9년 만에 다시 상승세,2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/VR4RUPY3CFEGZGFC5M4JPY5SDE,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.,"산업기술인력은 연구개발직, 기술직, 관리자를 비롯한 기능·기술 인력을 뜻한다.",이 숫자가 다시 증가한 것은 최근 외국인 근로 인력이 많아진 덕이다.,국내공식통계,Y,고용,조선업 산업기술인력 증가폭,"조선업, 산업기술인력, 외국인 근로자",-,-,-,조선업,-,-,-,2023,-,Y,확정,500명,KOSIS_VALUE,hcx,조선업 산업기술인력 증가폭,조선업,2023,Y,hcx,현재값,500,-,-,N,명,수준값,증가,전년,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,조선업 산업기술인력,조선업,2023,Y,2023,,명,명,person_count,count,item,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0012-SP13E0E2E6EE,A0012-SP13E0E2E6EE-m2,A0012,조선업 산업기술인력 9년 만에 다시 상승세,2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/VR4RUPY3CFEGZGFC5M4JPY5SDE,조선 산업기술인력 중 외국인은 2022년 877명에서 2023년 2563명으로 3배 가까이 늘었다.,이 숫자가 다시 증가한 것은 최근 외국인 근로 인력이 많아진 덕이다.,이들이 차지하는 비율도 같은 기간 1.5%에서 4.4%로 증가했다.,국내공식통계,Y,고용,조선 산업기술인력 중 외국인 수,"조선업, 산업기술인력, 외국인, 2022년, 2023년",-,-,-,조선업,-,-,-,2023,-,Y,확정,2563명,KOSIS_VALUE,hcx,조선 산업기술인력 중 외국인 수,조선업,2023,Y,hcx,현재값,2563,-,-,N,명,수준값,증가,전년,조선 산업기술인력 중 외국인은 2022년 877명에서 2023년 2563명으로 3배 가까이 늘었다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,조선 산업기술인력 중 외국인 수,조선업,2023,Y,2023,,명,명,person_count,count,item,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0012-SPFEFB3037E3,A0012-SPFEFB3037E3-m1,A0012,조선업 산업기술인력 9년 만에 다시 상승세,2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/VR4RUPY3CFEGZGFC5M4JPY5SDE,이들이 차지하는 비율도 같은 기간 1.5%에서 4.4%로 증가했다.,조선 산업기술인력 중 외국인은 2022년 877명에서 2023년 2563명으로 3배 가까이 늘었다.,앞서 정부는 2023년 ‘숙련기능인력 비자(E-7-4)’ 연간 배정 인원을 늘리면서 조선 분야에는 400명을 별도로 배정했다.,국내공식통계,Y,고용,조선 산업기술인력 중 외국인의 비율,"조선업, 산업기술인력, 외국인, 비율",-,-,-,조선업,-,-,-,2023,-,Y,확정,1.5%,KOSIS_VALUE,hcx,조선 산업기술인력 중 외국인의 비율,조선업,2022,Y,hcx,증감률,1.5,-,-,N,%,증감률,증가,전년,조선 산업기술인력 중 외국인은 2022년 877명에서 2023년 2563명으로 3배 가까이 늘었다. 이들이 차지하는 비율도 같은 기간 1.5%에서 4.4%로 증가했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,조선 산업기술인력 중 외국인의 비율,조선업,2023,Y,2022,COMPARISON_PERIOD_TO_TARGET,%,%,rate,rate_change,item,2022,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0012-SPFEFB3037E3,A0012-SPFEFB3037E3-m2,A0012,조선업 산업기술인력 9년 만에 다시 상승세,2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/VR4RUPY3CFEGZGFC5M4JPY5SDE,이들이 차지하는 비율도 같은 기간 1.5%에서 4.4%로 증가했다.,조선 산업기술인력 중 외국인은 2022년 877명에서 2023년 2563명으로 3배 가까이 늘었다.,앞서 정부는 2023년 ‘숙련기능인력 비자(E-7-4)’ 연간 배정 인원을 늘리면서 조선 분야에는 400명을 별도로 배정했다.,국내공식통계,Y,고용,조선 산업기술인력 중 외국인의 비율,"조선업, 산업기술인력, 외국인, 비율",-,-,-,조선업,-,-,-,2023,-,Y,확정,4.4%,KOSIS_VALUE,hcx,조선 산업기술인력 중 외국인의 비율,조선업,2023,Y,hcx,증감률,4.4,-,-,N,%,증감률,증가,전년,조선 산업기술인력 중 외국인은 2022년 877명에서 2023년 2563명으로 3배 가까이 늘었다. 이들이 차지하는 비율도 같은 기간 1.5%에서 4.4%로 증가했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,조선 산업기술인력 중 외국인의 비율,조선업,2023,Y,2023,,%,%,rate,rate_change,item,2022,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0018-SP32C9008706,A0018-SP32C9008706-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,-,기존 역대 최대 규모였던 2022년 기록(6836억달러)을 2억달러 웃돌아 역대 최대 수출 실적을 달성했다.,국내공식통계,Y,무역,총수출액,"반도체, 수출액, 역대 최대, 산업통상자원부, 관세청",-,-,-,,-,-,-,2024,-,Y,확정,6838억달러,KOSIS_VALUE,hcx,총수출액,,2024,Y,hcx,현재값,683800000000,-,-,N,달러,수준값,증가,전년,[검증 대상 문장] 작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출액,반도체,2024,Y,2024,,달러,달러,currency,amount,item,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,반도체,Y
A0018-SP32C9008706,A0018-SP32C9008706-m2,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,-,기존 역대 최대 규모였던 2022년 기록(6836억달러)을 2억달러 웃돌아 역대 최대 수출 실적을 달성했다.,국내공식통계,Y,무역,총수출액,"반도체, 수출액, 역대 최대, 산업통상자원부, 관세청",-,-,-,,-,-,-,2024,-,Y,확정,1006조원,KOSIS_VALUE,hcx,총수출액,,2024,Y,hcx,현재값,1006000000000000,-,-,Y,원,수준값,증가,전년,[검증 대상 문장] 작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출액,반도체,2024,Y,2024,,원,원,currency,amount,item,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,반도체,Y
A0018-SP32C9008706,A0018-SP32C9008706-m3,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,-,기존 역대 최대 규모였던 2022년 기록(6836억달러)을 2억달러 웃돌아 역대 최대 수출 실적을 달성했다.,국내공식통계,Y,무역,총수출액 증감률,"반도체, 수출액, 역대 최대, 산업통상자원부, 관세청",-,-,-,,-,-,-,2024,-,Y,확정,8.2%,KOSIS_VALUE,hcx,총수출액 증감률,,2023,Y,hcx,증감률,8.2,-,-,N,%,증감률,증가,전년,[검증 대상 문장] 작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출액,반도체,2024,Y,2023,COMPARISON_PERIOD_TO_TARGET,%,%,rate,rate_change,item,2023,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,반도체,Y
A0018-SPBAED6BB4CA,A0018-SPBAED6BB4CA-m2,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,기존 역대 최대 규모였던 2022년 기록(6836억달러)을 2억달러 웃돌아 역대 최대 수출 실적을 달성했다.,작년 한 해 전체 수출액이 6838억달러(약 1006조원)로 2023년에 비해 8.2% 증가했다고 산업통상자원부와 관세청이 1일 밝혔다.,주력 수출 품목인 반도체 수출액이 1419억달러로 역대 최대치를 고쳐 쓰면서 수출 증가세를 주도했다.,국내공식통계,Y,무역,총 수출액 증감,"반도체, 수출액, 역대 최대 실적",-,-,-,,-,-,-,2022,-,Y,확정,2억달러,KOSIS_VALUE,hcx,총 수출액 증감,,2022,Y,hcx,증감값,200000000,-,-,N,달러,증감량,증가,전년동기,기존 역대 최대 규모였던 2022년 기록(6836억달러)을 2억달러 웃돌아 역대 최대 수출 실적을 달성했다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출액,반도체,2024,Y,2022,,달러,달러,currency,absolute_change,item,2021,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,반도체,Y
A0018-SP2F67F9842A,A0018-SP2F67F9842A-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,주력 수출 품목인 반도체 수출액이 1419억달러로 역대 최대치를 고쳐 쓰면서 수출 증가세를 주도했다.,기존 역대 최대 규모였던 2022년 기록(6836억달러)을 2억달러 웃돌아 역대 최대 수출 실적을 달성했다.,"작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",국내공식통계,Y,무역,수출액,"반도체, 수출액, 역대 최대치",-,-,-,반도체,-,-,-,2024,-,Y,확정,1419억달러,KOSIS_VALUE,hcx,수출액,반도체,2024,Y,hcx,현재값,141900000000,-,-,N,달러,수준값,증가,전년,[검증 대상 문장] 주력 수출 품목인 반도체 수출액이 1419억달러로 역대 최대치를 고쳐 쓰면서 수출 증가세를 주도했다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출액,반도체,2024,Y,2024,,달러,달러,currency,amount,item,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0018-SP33EC69A061,A0018-SP33EC69A061-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,"작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",주력 수출 품목인 반도체 수출액이 1419억달러로 역대 최대치를 고쳐 쓰면서 수출 증가세를 주도했다.,작년 흑자 폭은 2018년(697억달러 흑자) 이후 6년 만에 최대다.,국내공식통계,Y,무역,수입액 증감률,"작년, 수입액, 전년, 감소, 무역 흑자",-,-,-,,-,-,-,2024,-,Y,확정,1.6%,KOSIS_VALUE,hcx,수입액 증감률,-,2024,Y,hcx,증감률,1.6,-,-,N,%,증감률,감소,전년,"작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수입액,,2024,Y,2024,,%,%,rate,rate_change,unspecified,2023,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0018-SP33EC69A061,A0018-SP33EC69A061-m2,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,"작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",주력 수출 품목인 반도체 수출액이 1419억달러로 역대 최대치를 고쳐 쓰면서 수출 증가세를 주도했다.,작년 흑자 폭은 2018년(697억달러 흑자) 이후 6년 만에 최대다.,국내공식통계,Y,무역,수입액,"작년, 수입액, 전년, 감소, 무역 흑자",-,-,-,,-,-,-,2024,-,Y,확정,6320억달러,KOSIS_VALUE,hcx,수입액,-,2024,Y,hcx,현재값,632000000000,-,-,N,달러,수준값,감소,전년,"작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수입액,,2024,Y,2024,,달러,달러,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0018-SP6B44F499DC,A0018-SP6B44F499DC-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 흑자 폭은 2018년(697억달러 흑자) 이후 6년 만에 최대다.,"작년 한국의 수입액은 전년보다 1.6% 감소한 6320억달러로, 518억달러의 무역 흑자를 기록했다.",무역수지는 반도체 수출 부진 여파로 2022·2023년 2년 연속 적자를 봤다가 작년에 3년 만에 다시 흑자로 돌아섰다.,국내공식통계,N,무역,흑자 폭,"작년, 흑자, 2018년, 6년, 최대",-,-,-,,-,-,-,2018,-,Y,확정,697억달러,KOSIS_VALUE,hcx,흑자 폭,-,2018,Y,hcx,현재값,69700000000,-,-,N,달러,수준값,유지,전년,작년 흑자 폭은 2018년(697억달러 흑자) 이후 6년 만에 최대다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,흑자 폭,,2024,Y,2018,,달러,달러,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0018-SP6C1F318589,A0018-SP6C1F318589-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,작년 수출이 역대 최대 실적을 달성한 것은 4개월 연속 둔화세를 보이던 수출이 지난달 선방했기 때문이다.,지난달 수출액은 월간 기준으로 역대 최고치다.,국내공식통계,Y,무역,총수출액,"수출, 역대 최대 실적, 반도체, 작년, 12월",-,-,-,,-,-,-,202412,-,M,확정,613억8000만달러,KOSIS_VALUE,hcx,총수출액,-,2024-12,M,hcx,현재값,61380000000,-,-,N,달러,수준값,증가,전년동월,[검증 대상 문장] 작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출액,,2024,M,2024-12,,달러,달러,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0018-SP6C1F318589,A0018-SP6C1F318589-m2,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,작년 수출이 역대 최대 실적을 달성한 것은 4개월 연속 둔화세를 보이던 수출이 지난달 선방했기 때문이다.,지난달 수출액은 월간 기준으로 역대 최고치다.,국내공식통계,Y,무역,수출 증가율,"수출, 역대 최대 실적, 반도체, 작년, 12월",-,-,-,,-,-,-,202412,-,M,확정,6.6%,KOSIS_VALUE,hcx,수출 증가율,-,2024-12,M,hcx,증감률,6.6,-,-,N,%,증감률,증가,전년동월,[검증 대상 문장] 작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출액,,2024,M,2024-12,,%,%,rate,rate_change,unspecified,202312,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0018-SP6C1F318589,A0018-SP6C1F318589-m4,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,작년 수출이 역대 최대 실적을 달성한 것은 4개월 연속 둔화세를 보이던 수출이 지난달 선방했기 때문이다.,지난달 수출액은 월간 기준으로 역대 최고치다.,국내공식통계,Y,무역,수출 증가율,"수출, 역대 최대 실적, 반도체, 작년, 12월",-,-,-,,-,-,-,202411,-,M,확정,1.4%,KOSIS_VALUE,hcx,수출 증가율,-,2024-11,M,hcx,증감률,1.4,-,-,N,%,증감률,증가,전월,[검증 대상 문장] 작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출액,,2024,M,2024-11,,%,%,rate,rate_change,unspecified,202410,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0018-SP8114050F3A,A0018-SP8114050F3A-m1,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.,지난달 수출액은 월간 기준으로 역대 최고치다.,"다만, 또 다른 수출 효자 품목인 자동차 수출의 부진과 관세 장벽 강화를 내세운 미국의 트럼프 2기 행정부 출범으로 새해 수출 증가율은 작년보다 꺾일 것이라는 전망이 나온다.",국내공식통계,N,무역,수출 증가율,"반도체, 수출액, 수출 증가율",-,-,-,반도체,-,-,-,202308,-,M,확정,10.9%,KOSIS_VALUE,hcx,수출 증가율,반도체,2023-08,M,hcx,증감률,10.9,-,-,N,%,증감률,증가,전년동월,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출 증가율,반도체,2024,M,2023-08,,%,%,rate,rate_change,item,202208,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
A0018-SP8114050F3A,A0018-SP8114050F3A-m2,A0018,반도체 덕에… 지난해 수출 6838억달러 역대 최대,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/6MYGM52QIVHUJBIZYYFBUW5IQM,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.,지난달 수출액은 월간 기준으로 역대 최고치다.,"다만, 또 다른 수출 효자 품목인 자동차 수출의 부진과 관세 장벽 강화를 내세운 미국의 트럼프 2기 행정부 출범으로 새해 수출 증가율은 작년보다 꺾일 것이라는 전망이 나온다.",국내공식통계,N,무역,수출 증가율,"반도체, 수출액, 수출 증가율",-,-,-,반도체,-,-,-,202312,-,M,확정,31.5%,KOSIS_VALUE,hcx,수출 증가율,반도체,2023-12,M,hcx,증감률,31.5,-,-,N,%,증감률,증가,전년동월,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,수출 증가율,반도체,2024,M,2023-12,,%,%,rate,rate_change,item,202212,Y,Y,,,READY,ELIGIBLE,,,,,N,N,,,
