claim_id,claim_measurement_id,indicator,metric_domain,industry_or_item,value,unit,raw_unit,unit_dimension,semantic_type,entity_type,value_type,measurement_role,measurement_usage,period,prd_se,change_base,comparison_period,candidate_rank,candidate_score,candidate_runner_up_score,candidate_status,candidate_status_code,candidate_status_reason,candidate_hits,retrieval_backend,lexical_score,lexical_eligible,semantic_score,reranker_score,fusion_score,table_override_rule,mapping_override_rule,org_id,tbl_id,tbl_name,stat_id,category_path,meta_candidates,selected_itm_id,selected_itm_name,selected_itm_unit,selected_itm_score,selected_obj_l1_axis_id,selected_obj_l1_axis_name,selected_obj_l1,selected_obj_l1_name,selected_obj_l1_score,selected_obj_l2_axis_id,selected_obj_l2_axis_name,selected_obj_l2,selected_obj_l2_name,selected_obj_l2_score,selected_obj_l3_axis_id,selected_obj_l3_axis_name,selected_obj_l3,selected_obj_l3_name,selected_obj_l3_score,selected_obj_l4_axis_id,selected_obj_l4_axis_name,selected_obj_l4,selected_obj_l4_name,selected_obj_l4_score,selected_obj_l5_axis_id,selected_obj_l5_axis_name,selected_obj_l5,selected_obj_l5_name,selected_obj_l5_score,selected_obj_l6_axis_id,selected_obj_l6_axis_name,selected_obj_l6,selected_obj_l6_name,selected_obj_l6_score,selected_obj_l7_axis_id,selected_obj_l7_axis_name,selected_obj_l7,selected_obj_l7_name,selected_obj_l7_score,selected_obj_l8_axis_id,selected_obj_l8_axis_name,selected_obj_l8,selected_obj_l8_name,selected_obj_l8_score,selected_code_status,mapping_type,unit_compatibility_reason,claim_text
A0012-SP80940BC114,A0012-SP80940BC114-m3,조선업 산업기술인력 감소폭,고용,조선업,10000,명,명,person_count,count,item,수준값,현재값,KOSIS_VALUE,2022,Y,전년,,1,674,668,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,"고용,경기,산업,산업기술인력",hybrid+reranker,216,Y,,0.9964063763618469,0.5,,,115,DT_115_2012_AA079,"경기도･산업별(중분류) 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.
A0012-SP80940BC114,A0012-SP80940BC114-m3,조선업 산업기술인력 감소폭,고용,조선업,10000,명,명,person_count,count,item,수준값,현재값,KOSIS_VALUE,2022,Y,전년,,2,668,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"고용,산업,산업기술인력",hybrid+reranker,208,Y,,0.9951136708259583,0.4919354838709677,,,115,DT_115_2012_AA085,"강원특별자치도･산업별(중분류) 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.
A0012-SP80940BC114,A0012-SP80940BC114-m3,조선업 산업기술인력 감소폭,고용,조선업,10000,명,명,person_count,count,item,수준값,현재값,KOSIS_VALUE,2022,Y,전년,,3,663,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"고용,산업,산업기술인력",hybrid+reranker,208,Y,,0.9948603510856628,0.4841269841269841,,,115,DT_115_2012_AA121,"경상남도･산업별(중분류) 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.
A0012-SP80940BC114,A0012-SP80940BC114-m3,조선업 산업기술인력 감소폭,고용,조선업,10000,명,명,person_count,count,item,수준값,현재값,KOSIS_VALUE,2022,Y,전년,,4,658,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"고용,산업,산업기술인력",hybrid+reranker,208,Y,,0.995075523853302,0.4765625,,,115,DT_115_2012_AA115,"경상북도･산업별(중분류) 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.
A0012-SP80940BC114,A0012-SP80940BC114-m3,조선업 산업기술인력 감소폭,고용,조선업,10000,명,명,person_count,count,item,수준값,현재값,KOSIS_VALUE,2022,Y,전년,,5,653,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"고용,산업,산업기술인력",hybrid+reranker,208,Y,,0.9943140745162964,0.46923076923076923,,,115,DT_115_2012_AA061,"광주광역시･산업별(중분류) 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.
A0012-SP80940BC114,A0012-SP80940BC114-m4,조선업 산업기술인력 증가폭,고용,조선업,500,명,명,person_count,count,item,수준값,현재값,KOSIS_VALUE,2023,Y,전년,,1,668,660,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,"고용,경기,산업,산업기술인력",hybrid+reranker,216,Y,,0.9804313778877258,0.5,,,115,DT_115_2012_AA079,"경기도･산업별(중분류) 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.
A0012-SP80940BC114,A0012-SP80940BC114-m4,조선업 산업기술인력 증가폭,고용,조선업,500,명,명,person_count,count,item,수준값,현재값,KOSIS_VALUE,2023,Y,전년,,2,660,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"고용,산업,산업기술인력",hybrid+reranker,208,Y,,0.9716179370880127,0.4919354838709677,,,115,DT_115_2012_AA085,"강원특별자치도･산업별(중분류) 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.
A0012-SP80940BC114,A0012-SP80940BC114-m4,조선업 산업기술인력 증가폭,고용,조선업,500,명,명,person_count,count,item,수준값,현재값,KOSIS_VALUE,2023,Y,전년,,3,655,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"고용,산업,산업기술인력",hybrid+reranker,208,Y,,0.9734938144683838,0.4841269841269841,,,115,DT_115_2012_AA121,"경상남도･산업별(중분류) 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.
A0012-SP80940BC114,A0012-SP80940BC114-m4,조선업 산업기술인력 증가폭,고용,조선업,500,명,명,person_count,count,item,수준값,현재값,KOSIS_VALUE,2023,Y,전년,,4,651,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"고용,산업,산업기술인력",hybrid+reranker,208,Y,,0.9735944867134094,0.4765625,,,115,DT_115_2012_AA115,"경상북도･산업별(중분류) 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.
A0012-SP80940BC114,A0012-SP80940BC114-m4,조선업 산업기술인력 증가폭,고용,조선업,500,명,명,person_count,count,item,수준값,현재값,KOSIS_VALUE,2023,Y,전년,,5,645,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"고용,산업,산업기술인력",hybrid+reranker,208,Y,,0.9716717004776001,0.46923076923076923,,,115,DT_115_2012_AA061,"광주광역시･산업별(중분류) 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,본래 조선업의 산업기술인력은 2014년 6만9766명에서 2022년 5만8042명까지 꾸준히 하락해 1만명 넘게 줄어든 상태였는데 이 수가 500명 가까이 늘어난 것이다.
A0012-SP13E0E2E6EE,A0012-SP13E0E2E6EE-m2,조선 산업기술인력 중 외국인 수,고용,조선업,2563,명,명,person_count,count,item,수준값,현재값,KOSIS_VALUE,2023,Y,전년,,1,932,893,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,"외국인,고용,제조업",hybrid+reranker,230,Y,0.6691845655441284,0.9970878958702087,0.8962891462891462,,,111,DT_111014_C035,올해 한달 이상 고용 근로자 필요한 근로자 중 외국인 비율,2025005,"외국인고용실태조사(농업,제조업분야) > 농업경영체",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,조선 산업기술인력 중 외국인은 2022년 877명에서 2023년 2563명으로 3배 가까이 늘었다.
A0012-SP13E0E2E6EE,A0012-SP13E0E2E6EE-m2,조선 산업기술인력 중 외국인 수,고용,조선업,2563,명,명,person_count,count,item,수준값,현재값,KOSIS_VALUE,2023,Y,전년,,2,893,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"외국인,고용,제조업",hybrid+reranker,230,Y,0.6494962573051453,0.9973165392875671,0.8370300751879698,,,111,DT_111014_C021,올해 연중 고용이 필요한 근로자 수_외국인,2025005,"외국인고용실태조사(농업,제조업분야) > 농업경영체",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,조선 산업기술인력 중 외국인은 2022년 877명에서 2023년 2563명으로 3배 가까이 늘었다.
A0012-SP13E0E2E6EE,A0012-SP13E0E2E6EE-m2,조선 산업기술인력 중 외국인 수,고용,조선업,2563,명,명,person_count,count,item,수준값,현재값,KOSIS_VALUE,2023,Y,전년,,3,888,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"외국인,고용,제조업",hybrid+reranker,230,Y,0.650534987449646,0.995075523853302,0.8299703813402443,,,111,DT_111014_C029,올해 일당 근로자 중 외국인 고용 비율,2025005,"외국인고용실태조사(농업,제조업분야) > 농업경영체",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,조선 산업기술인력 중 외국인은 2022년 877명에서 2023년 2563명으로 3배 가까이 늘었다.
A0012-SP13E0E2E6EE,A0012-SP13E0E2E6EE-m2,조선 산업기술인력 중 외국인 수,고용,조선업,2563,명,명,person_count,count,item,수준값,현재값,KOSIS_VALUE,2023,Y,전년,,4,858,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"외국인,고용,제조업",hybrid+reranker,230,Y,0.65837562084198,0.997231662273407,0.7831808698443267,,,111,DT_111014_C064,작년 고용한 한달 이상 근로자 중 외국인 비율,2025005,"외국인고용실태조사(농업,제조업분야) > 농업경영체",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,조선 산업기술인력 중 외국인은 2022년 877명에서 2023년 2563명으로 3배 가까이 늘었다.
A0012-SP13E0E2E6EE,A0012-SP13E0E2E6EE-m2,조선 산업기술인력 중 외국인 수,고용,조선업,2563,명,명,person_count,count,item,수준값,현재값,KOSIS_VALUE,2023,Y,전년,,5,797,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"외국인,고용,제조업",hybrid+reranker,230,Y,0.646888256072998,0.9962051510810852,0.6903452685421995,,,111,DT_111014_C051,작년 고용한 일당 근로자 중 외국인 비율,2025005,"외국인고용실태조사(농업,제조업분야) > 농업경영체",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,조선 산업기술인력 중 외국인은 2022년 877명에서 2023년 2563명으로 3배 가까이 늘었다.
A0012-SPFEFB3037E3,A0012-SPFEFB3037E3-m1,조선 산업기술인력 중 외국인의 비율,고용,조선업,1.5,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2023,Y,전년,2022,1,550,543,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,"고용,산업,산업기술인력",hybrid+reranker,208,Y,,0.7498207092285156,0.44202898550724634,,,115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,이들이 차지하는 비율도 같은 기간 1.5%에서 4.4%로 증가했다.
A0012-SPFEFB3037E3,A0012-SPFEFB3037E3-m1,조선 산업기술인력 중 외국인의 비율,고용,조선업,1.5,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2023,Y,전년,2022,2,543,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"고용,산업,산업기술인력",hybrid+reranker,208,Y,,0.7409248948097229,0.43571428571428567,,,115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,이들이 차지하는 비율도 같은 기간 1.5%에서 4.4%로 증가했다.
A0012-SPFEFB3037E3,A0012-SPFEFB3037E3-m1,조선 산업기술인력 중 외국인의 비율,고용,조선업,1.5,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2023,Y,전년,2022,3,505,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"고용,산업기술인력,산업",hybrid+reranker,200,Y,,0.735641598701477,0.38125,,,115,DT_115_2012_AA031,"규모별 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,이들이 차지하는 비율도 같은 기간 1.5%에서 4.4%로 증가했다.
A0012-SPFEFB3037E3,A0012-SPFEFB3037E3-m1,조선 산업기술인력 중 외국인의 비율,고용,조선업,1.5,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2023,Y,전년,2022,4,493,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"고용,경기,산업,산업기술인력",hybrid+reranker,216,Y,,0.4791228771209717,0.5,,,115,DT_115_2012_AA079,"경기도･산업별(중분류) 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,이들이 차지하는 비율도 같은 기간 1.5%에서 4.4%로 증가했다.
A0012-SPFEFB3037E3,A0012-SPFEFB3037E3-m1,조선 산업기술인력 중 외국인의 비율,고용,조선업,1.5,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2023,Y,전년,2022,5,477,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"고용,산업,산업기술인력",hybrid+reranker,208,Y,,0.46462827920913696,0.4841269841269841,,,115,DT_115_2012_AA121,"경상남도･산업별(중분류) 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,이들이 차지하는 비율도 같은 기간 1.5%에서 4.4%로 증가했다.
A0012-SPFEFB3037E3,A0012-SPFEFB3037E3-m2,조선 산업기술인력 중 외국인의 비율,고용,조선업,4.4,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2023,Y,전년,2022,1,550,543,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,"고용,산업,산업기술인력",hybrid+reranker,208,Y,,0.7498207092285156,0.44202898550724634,,,115,DT_115_2012_AA001,"산업별(중분류) 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,이들이 차지하는 비율도 같은 기간 1.5%에서 4.4%로 증가했다.
A0012-SPFEFB3037E3,A0012-SPFEFB3037E3-m2,조선 산업기술인력 중 외국인의 비율,고용,조선업,4.4,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2023,Y,전년,2022,2,543,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"고용,산업,산업기술인력",hybrid+reranker,208,Y,,0.7409248948097229,0.43571428571428567,,,115,DT_115_2012_AA133,"산업별(중분류)･규모별 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,이들이 차지하는 비율도 같은 기간 1.5%에서 4.4%로 증가했다.
A0012-SPFEFB3037E3,A0012-SPFEFB3037E3-m2,조선 산업기술인력 중 외국인의 비율,고용,조선업,4.4,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2023,Y,전년,2022,3,505,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"고용,산업기술인력,산업",hybrid+reranker,200,Y,,0.735641598701477,0.38125,,,115,DT_115_2012_AA031,"규모별 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,이들이 차지하는 비율도 같은 기간 1.5%에서 4.4%로 증가했다.
A0012-SPFEFB3037E3,A0012-SPFEFB3037E3-m2,조선 산업기술인력 중 외국인의 비율,고용,조선업,4.4,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2023,Y,전년,2022,4,493,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"고용,경기,산업,산업기술인력",hybrid+reranker,216,Y,,0.4791228771209717,0.5,,,115,DT_115_2012_AA079,"경기도･산업별(중분류) 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,이들이 차지하는 비율도 같은 기간 1.5%에서 4.4%로 증가했다.
A0012-SPFEFB3037E3,A0012-SPFEFB3037E3-m2,조선 산업기술인력 중 외국인의 비율,고용,조선업,4.4,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2023,Y,전년,2022,5,477,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"고용,산업,산업기술인력",hybrid+reranker,208,Y,,0.46462827920913696,0.4841269841269841,,,115,DT_115_2012_AA121,"경상남도･산업별(중분류) 현재인원(성별, 고용형태별 등)",2004042,산업기술인력수급실태조사 > 현원,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,이들이 차지하는 비율도 같은 기간 1.5%에서 4.4%로 증가했다.
A0012-SPF01699BC18,A0012-SPF01699BC18-m1,외국 인력 도입 허용 비율,고용,조선업,20,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2023,Y,전년,2022,1,898,891,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,"외국,고용,외국인,인력,20",hybrid+reranker,257,Y,0.6276841163635254,0.9302051067352295,0.8799294312992942,,,142,DT_G26047,외국인근로자 고용시 고려한 사항,1967005,중소기업실태조사 > 2024년 이후 > 외국인 인력,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"사전 심사부터 비자 발급까지 걸리는 시간을 5주에서 10일 이내로 줄이고, 기업별 외국 인력 도입 허용 비율도 내국인 근로자의 20%에서 30%로 2년간 한시적으로 확대했다."
A0012-SPF01699BC18,A0012-SPF01699BC18-m1,외국 인력 도입 허용 비율,고용,조선업,20,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2023,Y,전년,2022,2,891,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"비율,외국,고용,외국인",hybrid+reranker,257,Y,0.6292997598648071,0.8536689877510071,0.9112597547380157,,,111,DT_111014_C035,올해 한달 이상 고용 근로자 필요한 근로자 중 외국인 비율,2025005,"외국인고용실태조사(농업,제조업분야) > 농업경영체",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"사전 심사부터 비자 발급까지 걸리는 시간을 5주에서 10일 이내로 줄이고, 기업별 외국 인력 도입 허용 비율도 내국인 근로자의 20%에서 30%로 2년간 한시적으로 확대했다."
A0012-SPF01699BC18,A0012-SPF01699BC18-m1,외국 인력 도입 허용 비율,고용,조선업,20,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2023,Y,전년,2022,3,861,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"외국,인력,고용,외국인,20",hybrid+reranker,248,Y,0.6356931924819946,0.8668103814125061,0.8578125,,,183,DT_127001_2025B017,외국인 인력 고용 현황 (기업체),2015003,우주산업및항공제조산업실태조사 > 2024년 이후 > 기업체,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"사전 심사부터 비자 발급까지 걸리는 시간을 5주에서 10일 이내로 줄이고, 기업별 외국 인력 도입 허용 비율도 내국인 근로자의 20%에서 30%로 2년간 한시적으로 확대했다."
A0012-SPF01699BC18,A0012-SPF01699BC18-m1,외국 인력 도입 허용 비율,고용,조선업,20,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2023,Y,전년,2022,4,846,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"외국,고용,외국인,인력,20",hybrid+reranker,257,Y,0.6177167892456055,0.9049869179725647,0.814636752136752,,,142,DT_G26046,외국인근로자 고용 사유,1967005,중소기업실태조사 > 2024년 이후 > 외국인 인력,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"사전 심사부터 비자 발급까지 걸리는 시간을 5주에서 10일 이내로 줄이고, 기업별 외국 인력 도입 허용 비율도 내국인 근로자의 20%에서 30%로 2년간 한시적으로 확대했다."
A0012-SPF01699BC18,A0012-SPF01699BC18-m1,외국 인력 도입 허용 비율,고용,조선업,20,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2023,Y,전년,2022,5,840,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"외국,고용,외국인,인력,20",hybrid+reranker,257,Y,0.6168996095657349,0.9186264276504517,0.7982381115292507,,,142,DT_G26048,외국인근로자 고용시 주요 애로사항,1967005,중소기업실태조사 > 2024년 이후 > 외국인 인력,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"사전 심사부터 비자 발급까지 걸리는 시간을 5주에서 10일 이내로 줄이고, 기업별 외국 인력 도입 허용 비율도 내국인 근로자의 20%에서 30%로 2년간 한시적으로 확대했다."
A0012-SPF01699BC18,A0012-SPF01699BC18-m2,외국 인력 도입 허용 비율,고용,조선업,30,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2023,Y,전년,2022,1,898,891,TABLE_ONLY,META_NOT_LOADED,통계표 메타 조회 전 후보,"외국,고용,외국인,인력,20",hybrid+reranker,257,Y,0.6276841163635254,0.9302051067352295,0.8799294312992942,,,142,DT_G26047,외국인근로자 고용시 고려한 사항,1967005,중소기업실태조사 > 2024년 이후 > 외국인 인력,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"사전 심사부터 비자 발급까지 걸리는 시간을 5주에서 10일 이내로 줄이고, 기업별 외국 인력 도입 허용 비율도 내국인 근로자의 20%에서 30%로 2년간 한시적으로 확대했다."
A0012-SPF01699BC18,A0012-SPF01699BC18-m2,외국 인력 도입 허용 비율,고용,조선업,30,%,%,rate,rate_change,item,증감률,증감률,KOSIS_VALUE,2023,Y,전년,2022,2,891,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"비율,외국,고용,외국인",hybrid+reranker,257,Y,0.6292997598648071,0.8536689877510071,0.9112597547380157,,,111,DT_111014_C035,올해 한달 이상 고용 근로자 필요한 근로자 중 외국인 비율,2025005,"외국인고용실태조사(농업,제조업분야) > 농업경영체",meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meta 없음,,,"사전 심사부터 비자 발급까지 걸리는 시간을 5주에서 10일 이내로 줄이고, 기업별 외국 인력 도입 허용 비율도 내국인 근로자의 20%에서 30%로 2년간 한시적으로 확대했다."
