org_id,tbl_id,tbl_name,category_path,axis_id,axis_name,axis_order,code_id,code_name,parent_code_id,is_item,unit_id,unit_name,unit_eng_name,prd_se_list,metadata_source
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,35350,임실군,35,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,35360,순창군,35,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,35370,고창군,35,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,35380,부안군,35,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36,전라남도,,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36010,목포시,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36020,여수시,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36030,순천시,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36040,나주시,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36060,광양시,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36310,담양군,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36320,곡성군,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36330,구례군,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36350,고흥군,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36360,보성군,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36370,화순군,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36380,장흥군,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36390,강진군,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36400,해남군,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36410,영암군,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36420,무안군,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36430,함평군,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36440,영광군,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36450,장성군,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36460,완도군,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36470,진도군,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,36480,신안군,36,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37,경상북도,,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37010,포항시,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37020,경주시,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37030,김천시,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37040,안동시,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37050,구미시,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37060,영주시,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37070,영천시,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37080,상주시,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37090,문경시,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37100,경산시,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37310,군위군,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37320,의성군,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37330,청송군,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37340,영양군,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37350,영덕군,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37360,청도군,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37370,고령군,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37380,성주군,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37390,칠곡군,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37400,예천군,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37410,봉화군,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37420,울진군,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,37430,울릉군,37,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,38,경상남도,,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,38030,진주시,38,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,38050,통영시,38,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,38060,사천시,38,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,38070,김해시,38,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,38080,밀양시,38,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,38090,거제시,38,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,38100,양산시,38,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,38110,창원시,38,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,38310,의령군,38,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,38320,함안군,38,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,38330,창녕군,38,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1EA1011,"행정구역(시군구)별 농가, 농가인구",,A,행정구역별,1,38340,고성군,38,N,,,,Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,ITEM,항목,,T1,경상지수,,Y,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,ITEM,항목,,T2,불변지수,,Y,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,ITEM,항목,,T3,계절조정지수,,Y,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G0,총지수,,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G01,합계(승용차 제외),G0,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G1,내구재,G0,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G11,승용차,G1,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G111,국내 승용차,G11,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G112,수입 승용차,G11,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G12,가전제품,G1,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G13,통신기기 및 컴퓨터,G1,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G131,통신기기,G13,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G132,컴퓨터,G13,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G14,가구,G1,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G19,기타내구재,G1,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G2,준내구재,G0,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G21,의복,G2,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G22,신발 및 가방,G2,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G221,신발,G22,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G222,가방,G22,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G23,오락 취미 경기용품,G2,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G29,기타준내구재,G2,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G3,비내구재,G0,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G31,음식료품,G3,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G32,의약품,G3,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G33,화장품,G3,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G34,서적 문구,G3,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G35,차량연료,G3,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020=100.0),,A,재별 및 상품군별,1,G39,기타비내구재,G3,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,ITEM,항목,,T1,경상지수,,Y,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,ITEM,항목,,T2,불변지수,,Y,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,ITEM,항목,,T3,계절조정지수,,Y,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,T,총지수,,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,E,수도 하수 및 폐기물 처리 원료 재생업,,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,E36,수도업,E,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,E360,수도업,E36,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,E37,하수 폐수 및 분뇨 처리업,E,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,E370,하수 폐수 및 분뇨 처리업,E37,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,E3701,하수 및 폐수 처리업,E370,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,E38,폐기물 수집 운반 처리 및 원료 재생업,E,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G,도매 및 소매업,,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G45,자동차 및 부품 판매업,G,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G451,자동차 판매업,G45,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G452,자동차 부품 및 내장품 판매업,G45,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4521,자동차 신품 부품 및 내장품 판매업,G452,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G46,도매 및 상품 중개업,G,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G462,산업용 농ㆍ축산물 및 동ㆍ식물 도매업,G46,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4620,산업용 농ㆍ축산물 및 동ㆍ식물 도매업,G462,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G463,음ㆍ식료품 및 담배 도매업,G46,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4631,신선식품 도매업,G463,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4632,가공식품 도매업,G463,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4633,음료 및 담배 도매업,G463,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G464,생활용품 도매업,G46,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4641,의복 및 신발 도매업,G464,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4644,의약품 의료용품 및 화장품 도매업,G464,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4645,위생용품 문구용품 및 출판 인쇄물 도매업 ,G464,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4649,기타 생활용품 도매업,G464,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G465,기계장비 및 관련 물품 도매업,G46,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4651,컴퓨터 및 통신장비 도매업,G465,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4652,가전 및 전기장비 도매업,G465,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4653,기타 기계장비 도매업,G465,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G466,건축자재 도매업,G46,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G467,기타 전문 도매업,G46,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4671,연료 도매업,G467,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4672,금속재료 도매업,G467,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4673,화학제품 도매업,G467,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4679,재생용 재료 및 기타 상품 전문 도매업,G467,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G47,소매업; 자동차 제외,G,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G471,종합 소매업,G47,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4711,대형 종합 소매업,G471,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4712,음ㆍ식료품 위주 종합 소매업,G471,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4713,면세점,G471,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G472,음ㆍ식료품 소매업,G47,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G473,가전제품 및 정보통신장비 소매업,G47,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4731,컴퓨터ㆍ통신기기 및 소프트웨어 소매업,G473,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4732,가전제품 소매업,G473,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G474,섬유 의복 신발 및 가죽제품 소매업,G47,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4741,의복 및 섬유제품 소매업,G474,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4743,신발 및 가죽제품 소매업,G474,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G475,기타 생활용품 소매업,G47,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4752,가구 소매업,G475,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4759,주방용품 및 기타 가정용품 소매업,G475,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G476,문화 오락 및 여가 용품 소매업,G47,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4761,서적 및 문구용품 소매업,G476,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4763,오락 및 운동용품 소매업,G476,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G477,연료 소매업,G47,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4771,차량연료 소매업,G477,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4772,가정연료 소매업,G477,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G478,기타 상품 전문 소매업,G47,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4781,의약품 의료용 기구 화장품 및 방향제 소매업,G478,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4785,화초 및 기타상품 소매업,G478,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G479,무점포 소매업,G47,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4791,통신 판매업,G479,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,G4799,방문 및 배달 소매업,G479,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,H,운수 및 창고업,,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
101,DT_1KC2020,산업별 서비스업생산지수(2020=100.0),,A,업종별,1,H49,육상운송 및 파이프라인 운송업,H,N,,,,M|Q|Y,KOSIS_MCP_TABLE_INFO
