org_id,tbl_id,tbl_name,source_org,classification_system,periodicity,direct_item_ids,direct_item_names,supports_direct_level,supports_rate_derivation,supports_absolute_change,supports_trade_balance,supports_trade_balance_change,supports_rank,supports_partial_period,requires_codeset_for_broad_categories,unsupported_claim_types,evidence_source,reviewed_at,capability_source,capability_review_status,evidence_url,evidence_note,reviewed_by
116,DT_MLTM_1050,국내·국제여객총괄,116,KOSIS 공식 메타 분류,,13103871071T1|13103871071T2|13103871071T3,수송인원|분담율|증가율,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=116 tbl_id=DT_MLTM_1050; meta_rows=15 item_rows=3 obj_rows=12,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=116 tbl_id=DT_MLTM_1050; meta_rows=15 item_rows=3 obj_rows=12,
116,DT_MLTM_5376,국내·국제여객 연도별 수송수단별,116,KOSIS 공식 메타 분류,,13103890143T1,합계,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=116 tbl_id=DT_MLTM_5376; meta_rows=17 item_rows=1 obj_rows=16,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=116 tbl_id=DT_MLTM_5376; meta_rows=17 item_rows=1 obj_rows=16,
116,DT_MLTM_5406,"<여객>지역간 통행량(승용차,버스,철도,항공,해운)",116,KOSIS 공식 메타 분류,,13103890141T18|13103890141T1|13103890141T2|13103890141T3|13103890141T4|13103890141T5|13103890141T6|13103890141T7|13103890141T17|13103890141T8|13103890141T9|13103890141T10|13103890141T11|13103890141T12|13103890141T13|13103890141T14|13103890141T15|13103890141T16,총합계|서울|부산|대구|인천|광주|대전|울산|세종|경기|강원|충북|충남|전북|전남|경북|경남|제주,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=116 tbl_id=DT_MLTM_5406; meta_rows=36 item_rows=18 obj_rows=18,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=116 tbl_id=DT_MLTM_5406; meta_rows=36 item_rows=18 obj_rows=18,
127,DT_092_115_2009_S023,IT산업별/월별 수출 현황,127,ICT산업별,,13103131003T1,IT산업별/월별 수출 현황,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=127 tbl_id=DT_092_115_2009_S023; meta_rows=330 item_rows=1 obj_rows=329,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=127 tbl_id=DT_092_115_2009_S023; meta_rows=330 item_rows=1 obj_rows=329,
127,DT_092_115_2009_S024,IT산업별/월별 수입 현황,127,ICT산업별,,13103131004T1,IT산업별/월별 수입 현황,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=127 tbl_id=DT_092_115_2009_S024; meta_rows=330 item_rows=1 obj_rows=329,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=127 tbl_id=DT_092_115_2009_S024; meta_rows=330 item_rows=1 obj_rows=329,
127,DT_092_115_2009_S027,국가별/IT산업별/월별 수출 현황,127,ICT산업별,,13103131005T1,국가별/IT산업별/월별 수출 현황,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=127 tbl_id=DT_092_115_2009_S027; meta_rows=593 item_rows=1 obj_rows=592,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=127 tbl_id=DT_092_115_2009_S027; meta_rows=593 item_rows=1 obj_rows=592,
127,DT_092_115_2009_S028,국가별/IT산업별/월별 수입 현황,127,ICT산업별,,13103131006T1,국가별/IT산업별/월별 수입 현황,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=127 tbl_id=DT_092_115_2009_S028; meta_rows=594 item_rows=1 obj_rows=593,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=127 tbl_id=DT_092_115_2009_S028; meta_rows=594 item_rows=1 obj_rows=593,
127,DT_127004N_018,데이터 서비스 기반별 직접매출 시장 규모,127,KOSIS 공식 메타 분류,,T001,데이터 서비스 기반별 직접매출 시장 규모,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=127 tbl_id=DT_127004N_018; meta_rows=5 item_rows=1 obj_rows=4,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=127 tbl_id=DT_127004N_018; meta_rows=5 item_rows=1 obj_rows=4,
127,DT_127005_005,수출 및 수입액,127,ICT산업별,,T001|T002,수출액|수입액,Y,Y,Y,Y,Y,N,UNKNOWN,Y,세계 순위|전망치|정책 목표치,KOSIS getMeta org_id=127 tbl_id=DT_127005_005; meta_rows=44 item_rows=2 obj_rows=42,2026-08-04,KOSIS_META,OFFICIAL_REVIEWED,https://kosis.kr/statHtml/statHtml.do?orgId=127&tblId=DT_127005_005&conn_path=I2,KOSIS 공식 메타 확인: ICT 수출 및 수입액. 수출액/증감률 후보이나 전체 수출·전망·다른 산업 범위와는 별도 검토 필요.,codex
127,DT_127023_A099,연구산업 관련 설비 투자 계획 금액,127,KOSIS 공식 메타 분류,,T001,금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=127 tbl_id=DT_127023_A099; meta_rows=50 item_rows=1 obj_rows=49,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=127 tbl_id=DT_127023_A099; meta_rows=50 item_rows=1 obj_rows=49,
127,DT_12702N_028,사물인터넷 서비스의 활용 분야별 매출액,127,KOSIS 공식 메타 분류,,T001,사물인터넷 서비스의 활용 분야별 매출액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=127 tbl_id=DT_12702N_028; meta_rows=14 item_rows=1 obj_rows=13,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=127 tbl_id=DT_12702N_028; meta_rows=14 item_rows=1 obj_rows=13,
127,DT_DAA0001_S10502,기관유형별 산업별 기술무역수지 추이,127,KOSIS 공식 메타 분류,,T001,기관유형별 산업별 기술무역수지 추이,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=127 tbl_id=DT_DAA0001_S10502; meta_rows=19 item_rows=1 obj_rows=18,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=127 tbl_id=DT_DAA0001_S10502; meta_rows=19 item_rows=1 obj_rows=18,
127,DT_DBA0001_S10502,기관유형별 기술별 기술무역수지 추이,127,KOSIS 공식 메타 분류,,T001,기관유형별 기술별 기술무역수지 추이,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=127 tbl_id=DT_DBA0001_S10502; meta_rows=30 item_rows=1 obj_rows=29,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=127 tbl_id=DT_DBA0001_S10502; meta_rows=30 item_rows=1 obj_rows=29,
127,DT_DCA0001_S10502,주요 국가별 산업별 기술무역수지 추이,127,KOSIS 공식 메타 분류,,T001,주요 국가별 산업별 기술무역수지 추이,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=127 tbl_id=DT_DCA0001_S10502; meta_rows=25 item_rows=1 obj_rows=24,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=127 tbl_id=DT_DCA0001_S10502; meta_rows=25 item_rows=1 obj_rows=24,
127,DT_DEA0001_S10502,주요 국가별 기술별 기술무역수지 추이,127,KOSIS 공식 메타 분류,,T001,주요 국가별 기술별 기술무역수지 추이,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=127 tbl_id=DT_DEA0001_S10502; meta_rows=36 item_rows=1 obj_rows=35,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=127 tbl_id=DT_DEA0001_S10502; meta_rows=36 item_rows=1 obj_rows=35,
127,TX_10506_A098,RI핵종별 방사능순위별 수출국가별 비밀봉 RI수입량,127,KOSIS 공식 메타 분류,,16112AAQ7|16112AAQ8,수입량|수입액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=127 tbl_id=TX_10506_A098; meta_rows=27 item_rows=2 obj_rows=25,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=127 tbl_id=TX_10506_A098; meta_rows=27 item_rows=2 obj_rows=25,
127,TX_10506_A102,비밀봉RI와 밀봉RI의 수출국가별 수입량,127,KOSIS 공식 메타 분류,,16112AAR1|16112AAR2,수량|금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=127 tbl_id=TX_10506_A102; meta_rows=19 item_rows=2 obj_rows=17,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=127 tbl_id=TX_10506_A102; meta_rows=19 item_rows=2 obj_rows=17,
127,TX_10506_A103,RI내장기기류 및 방사선발생장치의 수출국가별 수입량,127,KOSIS 공식 메타 분류,,16112ABD5,수입량,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=127 tbl_id=TX_10506_A103; meta_rows=21 item_rows=1 obj_rows=20,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=127 tbl_id=TX_10506_A103; meta_rows=21 item_rows=1 obj_rows=20,
134,DT_134006_N001,품목별 수입·수출현황,134,KOSIS 공식 메타 분류,,T001|T002|T003|T004|T005|T006,업체수|교역액|업체수 진입률|업체수 퇴출률|교역액 진입률|교역액 퇴출률,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=134 tbl_id=DT_134006_N001; meta_rows=107 item_rows=6 obj_rows=101,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=134 tbl_id=DT_134006_N001; meta_rows=107 item_rows=6 obj_rows=101,
134,DT_134006_N012,품목별 고성장·가젤기업 수출현황,134,KOSIS 공식 메타 분류,,T001,업체수,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=134 tbl_id=DT_134006_N012; meta_rows=99 item_rows=1 obj_rows=98,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=134 tbl_id=DT_134006_N012; meta_rows=99 item_rows=1 obj_rows=98,
134,DT_13405_003,품목별 FTA 수출활용률,134,KOSIS 공식 메타 분류,,T002,수출활용률,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=134 tbl_id=DT_13405_003; meta_rows=22 item_rows=1 obj_rows=21,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=134 tbl_id=DT_13405_003; meta_rows=22 item_rows=1 obj_rows=21,
142,DT_G26046,외국인근로자 고용 사유,142,KOSIS 공식 메타 분류,,T001,외국인근로자 고용 사유,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=142 tbl_id=DT_G26046; meta_rows=60 item_rows=1 obj_rows=59,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=142 tbl_id=DT_G26046; meta_rows=60 item_rows=1 obj_rows=59,
142,DT_G26047,외국인근로자 고용시 고려한 사항,142,KOSIS 공식 메타 분류,,T001,외국인근로자 고용시 고려한 사항,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=142 tbl_id=DT_G26047; meta_rows=60 item_rows=1 obj_rows=59,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=142 tbl_id=DT_G26047; meta_rows=60 item_rows=1 obj_rows=59,
142,DT_G26048,외국인근로자 고용시 주요 애로사항,142,KOSIS 공식 메타 분류,,T001,외국인근로자 고용시 주요 애로사항,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=142 tbl_id=DT_G26048; meta_rows=63 item_rows=1 obj_rows=62,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=142 tbl_id=DT_G26048; meta_rows=63 item_rows=1 obj_rows=62,
145,DT_145009_026,"국내 의약품 생산·수출·수입액, 무역수지, 시장규모",145,KOSIS 공식 메타 분류,,T001|T002|T003|T004|T005,생산액|수출액|수입액|무역수지|시장규모,Y,Y,Y,Y,Y,N,UNKNOWN,Y,세계 순위|전망치|정책 목표치,KOSIS getMeta org_id=145 tbl_id=DT_145009_026; meta_rows=6 item_rows=5 obj_rows=1,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=145 tbl_id=DT_145009_026; meta_rows=6 item_rows=5 obj_rows=1,
145,DT_145011_A002,화장품 수입업체 현황,145,KOSIS 공식 메타 분류,,T001,수입업체수,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=145 tbl_id=DT_145011_A002; meta_rows=2 item_rows=1 obj_rows=1,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=145 tbl_id=DT_145011_A002; meta_rows=2 item_rows=1 obj_rows=1,
145,DT_145011_A006,화장품 수입 및 수출액 현황,145,KOSIS 공식 메타 분류,,T001|T002,수입액|수출액,Y,Y,Y,Y,Y,N,UNKNOWN,Y,세계 순위|전망치|정책 목표치,KOSIS getMeta org_id=145 tbl_id=DT_145011_A006; meta_rows=3 item_rows=2 obj_rows=1,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=145 tbl_id=DT_145011_A006; meta_rows=3 item_rows=2 obj_rows=1,
145,DT_145011_A009,국내 화장품산업 현황,145,KOSIS 공식 메타 분류,,T001|T002|T003|T004|T005|T006,생산액|수출액|수입액|무역수지|시장규모|연평균환율,Y,Y,Y,Y,Y,N,UNKNOWN,Y,세계 순위|전망치|정책 목표치,KOSIS getMeta org_id=145 tbl_id=DT_145011_A009; meta_rows=7 item_rows=6 obj_rows=1,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=145 tbl_id=DT_145011_A009; meta_rows=7 item_rows=6 obj_rows=1,
145,DT_145014_013,"위생용품 생산·수출·수입액 무역수지, 시장규모",145,KOSIS 공식 메타 분류,,T001|T002|T003|T004|T005|T006|T007,생산액|국내판매액|수출액|수입액|무역수지|시장규모|수입점유율,Y,Y,Y,Y,Y,N,UNKNOWN,Y,세계 순위|전망치|정책 목표치,KOSIS getMeta org_id=145 tbl_id=DT_145014_013; meta_rows=8 item_rows=7 obj_rows=1,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=145 tbl_id=DT_145014_013; meta_rows=8 item_rows=7 obj_rows=1,
145,DT_14508_007,"의료기기 생산·수출·수입액, 무역수지, 시장규모",145,KOSIS 공식 메타 분류,,T001,의료기기 생산·수출·수입액 무역수지 시장규모,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=145 tbl_id=DT_14508_007; meta_rows=6 item_rows=1 obj_rows=5,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=145 tbl_id=DT_14508_007; meta_rows=6 item_rows=1 obj_rows=5,
145,DT_145_2012_H005,"품목별(중량기준, 상위 20개) 수입신고 현황",145,KOSIS 공식 메타 분류,,1614572009_0012|16145T2009_0009|16145T2009_0010|16145T2009_0011,품목(명)|건수|중량|금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=145 tbl_id=DT_145_2012_H005; meta_rows=26 item_rows=4 obj_rows=22,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=145 tbl_id=DT_145_2012_H005; meta_rows=26 item_rows=4 obj_rows=22,
145,TX_14503_A135,축산물가공품 품목군기준,145,KOSIS 공식 메타 분류,,16145AAA6|16145AAA7|16145AAA8,생산량|국내출하액|수출액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=145 tbl_id=TX_14503_A135; meta_rows=6 item_rows=3 obj_rows=3,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=145 tbl_id=TX_14503_A135; meta_rows=6 item_rows=3 obj_rows=3,
145,TX_145_2009_H1021,가공식품 품목 및 국가별(중량순),145,KOSIS 공식 메타 분류,,16145T2009_0009|16145T2009_0010|16145T2009_0011,건수|중량|금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=145 tbl_id=TX_145_2009_H1021; meta_rows=3735 item_rows=3 obj_rows=3732,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=145 tbl_id=TX_145_2009_H1021; meta_rows=3735 item_rows=3 obj_rows=3732,
145,TX_145_2009_H1026,가공식품 국가 및 품목별(중량순),145,KOSIS 공식 메타 분류,,16145T2009_0009|16145T2009_0010|16145T2009_0011,건수|중량|금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=145 tbl_id=TX_145_2009_H1026; meta_rows=652 item_rows=3 obj_rows=649,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=145 tbl_id=TX_145_2009_H1026; meta_rows=652 item_rows=3 obj_rows=649,
145,TX_145_2009_H1028,식품첨가물 국가 및 품목별(중량순),145,KOSIS 공식 메타 분류,,16145T2009_0009|16145T2009_0010|16145T2009_0011,건수|중량|금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=145 tbl_id=TX_145_2009_H1028; meta_rows=662 item_rows=3 obj_rows=659,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=145 tbl_id=TX_145_2009_H1028; meta_rows=662 item_rows=3 obj_rows=659,
146,DT_MLTM_5002627,"산업분류,기업규모,선박규모별 수출현황",146,KOSIS 공식 메타 분류,,13103125757T.0001|13103125757T.0002,수출량|수출금액,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=146 tbl_id=DT_MLTM_5002627; meta_rows=18 item_rows=2 obj_rows=16,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=146 tbl_id=DT_MLTM_5002627; meta_rows=18 item_rows=2 obj_rows=16,
154,DT_154013_24BB005101,(취업자) 고용주 혹은 직원/손님,154,KOSIS 공식 메타 분류,,T001,고용주 혹은 직원/손님,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=154 tbl_id=DT_154013_24BB005101; meta_rows=39 item_rows=1 obj_rows=38,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=154 tbl_id=DT_154013_24BB005101; meta_rows=39 item_rows=1 obj_rows=38,
154,DT_154013_A067,(취업자) 고용주 혹은 직원 / 손님,154,KOSIS 공식 메타 분류,,T001,비율,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=154 tbl_id=DT_154013_A067; meta_rows=38 item_rows=1 obj_rows=37,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=154 tbl_id=DT_154013_A067; meta_rows=38 item_rows=1 obj_rows=37,
154,DT_MOGE_3033900622,통역·번역 서비스 담당 직원 고용형태,154,KOSIS 공식 메타 분류,,T001,통역 및 번역 서비스 담당 직원 고용형태,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=154 tbl_id=DT_MOGE_3033900622; meta_rows=26 item_rows=1 obj_rows=25,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=154 tbl_id=DT_MOGE_3033900622; meta_rows=26 item_rows=1 obj_rows=25,
164,DT_164004_2022078,지능정보 서비스 상용화_무인 자율주행 자동차로 목적지까지 이동한다,164,KOSIS 공식 메타 분류,,T001|T002|T003|T004|T005|T006|T007,사례수|1년 이내|3년 이내|5년 이내|7년 이내|10년 이내|10년 이상,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=164 tbl_id=DT_164004_2022078; meta_rows=50 item_rows=7 obj_rows=43,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=164 tbl_id=DT_164004_2022078; meta_rows=50 item_rows=7 obj_rows=43,
164,DT_164004_2022212,"범죄 예방, 안전, 공익 등 서비스·앱 이용 상황별 수용 정도_도로교통 안전 및 차량 흐름의 신속성을 위해 자동차의 운행정보를 제공하는 것",164,KOSIS 공식 메타 분류,,T001|T002|T003|T004|T005|T006|T010,사례수|절대로 받아들일 수 없다|받아들일 수 없다|보통이다|받아들일 수 있다|전적으로 받아들일 수 있다|평균,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=164 tbl_id=DT_164004_2022212; meta_rows=50 item_rows=7 obj_rows=43,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=164 tbl_id=DT_164004_2022212; meta_rows=50 item_rows=7 obj_rows=43,
164,DT_164004_2023050,지능정보 서비스 상용화_무인 자율주행자동차로 목적지까지 이동한다,164,KOSIS 공식 메타 분류,,T001|T002|T003|T004|T005|T006|T007,사례수|1년 이내|3년 이내|5년 이내|7년 이내|10년 이내|10년 이상,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=164 tbl_id=DT_164004_2023050; meta_rows=50 item_rows=7 obj_rows=43,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=164 tbl_id=DT_164004_2023050; meta_rows=50 item_rows=7 obj_rows=43,
164,DT_164004_2023155,"범죄 예방, 안전, 공익 등 서비스·앱 이용 상황별 수용 정도_도로교통 안전 및 차량 흐름의 신속성을 위해 자동차의 운행정보를 제공하는 것",164,KOSIS 공식 메타 분류,,T001|T002|T003|T004|T005|T006|T010,사례수|절대로 받아들일 수 없다|받아들일 수 없다|보통이다|받아들일 수 있다|전적으로 받아들일 수 있다|평균,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=164 tbl_id=DT_164004_2023155; meta_rows=50 item_rows=7 obj_rows=43,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=164 tbl_id=DT_164004_2023155; meta_rows=50 item_rows=7 obj_rows=43,
164,DT_164004_2024050,지능정보 서비스 상용화_무인 자율주행자동차로 목적지까지 이동한다,164,KOSIS 공식 메타 분류,,T001|T002|T003|T004|T005|T006|T007,사례수|1년 이내|3년 이내|5년 이내|7년 이내|10년 이내|10년 이상,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=164 tbl_id=DT_164004_2024050; meta_rows=31 item_rows=7 obj_rows=24,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=164 tbl_id=DT_164004_2024050; meta_rows=31 item_rows=7 obj_rows=24,
164,DT_164004_2024152,"범죄 예방, 안전, 공익 등 서비스·앱 이용 상황별 수용 정도_도로교통 안전 및 차량 흐름의 신속성을 위해 자동차의 운행정보를 제공하는 것",164,KOSIS 공식 메타 분류,,T001|T002|T003|T004|T005|T006|T007,사례수|전혀 받아들일 수 없다|별로 받아들일 수 없다|보통이다|어느 정도 받아들일 수 있다|매우 받아들일 수 있다|평균,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=164 tbl_id=DT_164004_2024152; meta_rows=31 item_rows=7 obj_rows=24,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=164 tbl_id=DT_164004_2024152; meta_rows=31 item_rows=7 obj_rows=24,
177,DT_11702_N126,2주간 이환율 추이,177,KOSIS 공식 메타 분류,,N|RATIO|SE,응답자수|분율|표준오차,Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=177 tbl_id=DT_11702_N126; meta_rows=37 item_rows=3 obj_rows=34,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=177 tbl_id=DT_11702_N126; meta_rows=37 item_rows=3 obj_rows=34,
301,DT_103Y002,한국은행 주요계정(말잔),301,KOSIS 공식 메타 분류,,13103134613999,한국은행 주요계정(말잔),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_103Y002; meta_rows=38 item_rows=1 obj_rows=37,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_103Y002; meta_rows=38 item_rows=1 obj_rows=37,
301,DT_104Y008,"예금은행 원화예금(종별, 평잔)",301,KOSIS 공식 메타 분류,,13103860891999,예금은행 원화예금(종별 평잔),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_104Y008; meta_rows=23 item_rows=1 obj_rows=22,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_104Y008; meta_rows=23 item_rows=1 obj_rows=22,
301,DT_104Y009,"예금은행 원화예금(예금주별,말잔)",301,KOSIS 공식 메타 분류,,13103860880999,예금은행 원화예금(예금주별말잔),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_104Y009; meta_rows=13 item_rows=1 obj_rows=12,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_104Y009; meta_rows=13 item_rows=1 obj_rows=12,
301,DT_104Y015,"예금은행 원화예금(종별, 말잔)",301,KOSIS 공식 메타 분류,,13103860875999,예금은행 원화예금(종별 말잔),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_104Y015; meta_rows=23 item_rows=1 obj_rows=22,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_104Y015; meta_rows=23 item_rows=1 obj_rows=22,
301,DT_121Y006,예금은행 대출금리(신규취급액 기준),301,KOSIS 공식 메타 분류,,13103134553999,예금은행 대출금리(신규취급액 기준),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_121Y006; meta_rows=21 item_rows=1 obj_rows=20,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_121Y006; meta_rows=21 item_rows=1 obj_rows=20,
301,DT_121Y010,예금은행 고정 및 변동금리대출 비중(신규취급액 기준),301,KOSIS 공식 메타 분류,,13103134554999,예금은행 고정 및 변동금리대출 비중(신규취급액 기준),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_121Y010; meta_rows=20 item_rows=1 obj_rows=19,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_121Y010; meta_rows=20 item_rows=1 obj_rows=19,
301,DT_121Y011,예금은행 고정 및 변동금리대출 비중(잔액 기준),301,KOSIS 공식 메타 분류,,13103134655999,예금은행 고정 및 변동금리대출 비중(잔액 기준),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_121Y011; meta_rows=20 item_rows=1 obj_rows=19,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_121Y011; meta_rows=20 item_rows=1 obj_rows=19,
301,DT_121Y015,예금은행 대출금리(잔액 기준),301,KOSIS 공식 메타 분류,,13103134612999,예금은행 대출금리(잔액 기준),Y,Y,Y,N,N,N,UNKNOWN,Y,,KOSIS getMeta org_id=301 tbl_id=DT_121Y015; meta_rows=21 item_rows=1 obj_rows=20,2026-08-04,AUTO_INFERRED,UNREVIEWED,,KOSIS getMeta org_id=301 tbl_id=DT_121Y015; meta_rows=21 item_rows=1 obj_rows=20,
