"claim_id","claim_measurement_id","article_id","title","date","url","claim_text","prev_sentence","next_sentence","claim_domain_scope","is_recurring_series","metric_domain","indicator","keywords","region","age_group","gender","industry_or_item","population_etc","origin_country","destination_country","period","period_end","prd_se","time_resolution_status","measurement_text","measurement_usage","measurement_source","measurement_indicator","measurement_item","measurement_period","measurement_prd_se","measurement_binding_source","measurement_role","value","value_min","value_max","value_approximate","unit","value_type","direction","change_base","evidence_text","extraction_confidence","needs_review","review_reason","measurement_repaired","measurement_fallback_count","measurement_binding_fallback_count","extraction_model","prompt_version","extracted_at"
"A2645-C020","A2645-C020-m3","A2645","비정규직 근로자 '역대 최대'… 비정규직 10명 중 3명은 60세 이상 고령층","2025-10-22","https://biz.chosun.com/policy/policy_sub/2025/10/22/Y52CEAHNIBH2NJ6IYR5I2AR6OI/","정규직 근로자는 389만 6000원으로 10만원 증가했으며, 비정규직 근로자는 208만8000원으로 4만원 증가했다.","최근 3개월(6~8월) 기준 임금근로자의 월평균 임금은 320만5000원으로 전년 동기 대비 7만7000원 증가했다.","시간제 근로자를 제외할 경우 비정규직의 월평균 임금은 303만7000원으로 8만 원 늘었다.","국내공식통계","Y","고용","정규직 및 비정규직 근로자의 월평균 임금","비정규직, 정규직, 근로자, 월평균 임금, 증가","-","-","-","-","-","-","-","2025-08","-","M","확정","208만8000원","KOSIS_VALUE","hcx","비정규직 근로자의 월평균 임금","-","-","-","hcx","현재값","2088000","-","-","N","원","수준값","증가","전년동기","[검증 대상 문장] 정규직 근로자는 389만 6000원으로 10만원 증가했으며, 비정규직 근로자는 208만8000원으로 4만원 증가했다.","high","Y","measurement_period_ungrounded:4","Y","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A2645-C020","A2645-C020-m4","A2645","비정규직 근로자 '역대 최대'… 비정규직 10명 중 3명은 60세 이상 고령층","2025-10-22","https://biz.chosun.com/policy/policy_sub/2025/10/22/Y52CEAHNIBH2NJ6IYR5I2AR6OI/","정규직 근로자는 389만 6000원으로 10만원 증가했으며, 비정규직 근로자는 208만8000원으로 4만원 증가했다.","최근 3개월(6~8월) 기준 임금근로자의 월평균 임금은 320만5000원으로 전년 동기 대비 7만7000원 증가했다.","시간제 근로자를 제외할 경우 비정규직의 월평균 임금은 303만7000원으로 8만 원 늘었다.","국내공식통계","Y","고용","정규직 및 비정규직 근로자의 월평균 임금","비정규직, 정규직, 근로자, 월평균 임금, 증가","-","-","-","-","-","-","-","2025-08","-","M","확정","4만원 증가","KOSIS_VALUE","hcx","비정규직 근로자의 월평균 임금 증감","-","-","-","hcx","증감값","40000","-","-","N","원","증감량","증가","전년동기","[검증 대상 문장] 정규직 근로자는 389만 6000원으로 10만원 증가했으며, 비정규직 근로자는 208만8000원으로 4만원 증가했다.","high","Y","measurement_period_ungrounded:4","Y","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A2698-C025","-","A2698","KDI “소비 회복에 경기 다소 개선”…석 달째 같은 진단, 현실은?","2025-11-09","https://www.chosun.com/economy/economy_general/2025/11/09/PU2BGMNE3JEOBM3XGQRSWQLMP4/","건설투자의 부진도 지속되고 있다.","미국으로의 수출은 자동차를 중심으로 12.9% 감소했고, 중국으로의 수출도 반도체를 제외한 품목을 중심으로 6.8% 감소했다.","9월 건설기성은 전년 동월 대비 4.3% 감소했다.","국내공식통계","Y","생산·산업","건설기성","건설투자, 부진","-","-","-","-","-","-","-","2025Q3","-","Q","확정","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","9월 건설기성은 전년 동월 대비 4.3% 감소했다.","high","N","-","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1835-C014","A1835-C014-m1","A1835","美 국채 금리 급등... 트럼프 감세안에 채권시장 ‘반란’","2025-05-22","https://www.chosun.com/economy/economy_general/2025/05/22/3GMSNGP2EJHBPNHRKCIBT47TWE","입찰률도 2.46배에 그쳐, 전달(2.63배)보다 떨어졌다.","금리 수준은 2023년 10월 이후 최고치다.","미국에 돈 빌려주겠다는 사람이 줄었다는 것이다.","해외통계·정책","N","금융·금리","입찰률","미국, 국채, 금리, 감세안, 채권시장","-","-","-","-","-","-","-","202505","-","M","확정","2.46배","KOSIS_VALUE","hcx","입찰률","-","-","-","hcx","현재값","2.46","-","-","N","배","수준값","감소","전월","입찰률도 2.46배에 그쳐, 전달(2.63배)보다 떨어졌다.","high","Y","measurement_period_ungrounded:2","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1835-C014","A1835-C014-m2","A1835","美 국채 금리 급등... 트럼프 감세안에 채권시장 ‘반란’","2025-05-22","https://www.chosun.com/economy/economy_general/2025/05/22/3GMSNGP2EJHBPNHRKCIBT47TWE","입찰률도 2.46배에 그쳐, 전달(2.63배)보다 떨어졌다.","금리 수준은 2023년 10월 이후 최고치다.","미국에 돈 빌려주겠다는 사람이 줄었다는 것이다.","해외통계·정책","N","금융·금리","입찰률","미국, 국채, 금리, 감세안, 채권시장","-","-","-","-","-","-","-","202505","-","M","확정","2.63배","KOSIS_VALUE","hcx","입찰률","-","-","-","hcx","이전값","2.63","-","-","N","배","수준값","유지","전월","입찰률도 2.46배에 그쳐, 전달(2.63배)보다 떨어졌다.","high","Y","measurement_period_ungrounded:2","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1578-C004","A1578-C004-m1","A1578","“中, 미국 도움 없이 세계적 AI 인재 자체 양성 단계에 도달했다”","2025-05-02","https://www.chosun.com/economy/economy_general/2025/05/02/JU67EJLKM5HT7HJ7JTVPFZPLNY","보고서에 따르면, 딥시크의 연구자 201명 중 55%에 해당하는 111명은 중국 대학 출신 ‘토종 인재’들이었다.","후버연구소는 중국 AI 스타트업 딥시크가 2024년 1월부터 2025년 2월까지 발표한 5편의 주요 논문을 쓴 연구자 201명의 출생지와 출신 학교, 주요 경력 등을 조사·분석했다.","이들은 중국에서 나고 공부했을 뿐 아니라, 대학 졸업 후에도 주요 경력을 중국에서 쌓았다.","해외통계·정책","N","기타","딥시크 연구자 비율","AI, 인재, 토종, 중국, 대학, 경력","-","-","-","-","연구자","-","-","2025","-","-","확정","201명","KOSIS_VALUE","hcx","딥시크 연구자 총 인원","-","2025","-","hcx","현재값","201","-","-","N","명","수준값","-","-","보고서에 따르면, 딥시크의 연구자 201명 중 55%에 해당하는 111명은 중국 대학 출신 ‘토종 인재’들이었다.","high","N","-","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1578-C004","A1578-C004-m2","A1578","“中, 미국 도움 없이 세계적 AI 인재 자체 양성 단계에 도달했다”","2025-05-02","https://www.chosun.com/economy/economy_general/2025/05/02/JU67EJLKM5HT7HJ7JTVPFZPLNY","보고서에 따르면, 딥시크의 연구자 201명 중 55%에 해당하는 111명은 중국 대학 출신 ‘토종 인재’들이었다.","후버연구소는 중국 AI 스타트업 딥시크가 2024년 1월부터 2025년 2월까지 발표한 5편의 주요 논문을 쓴 연구자 201명의 출생지와 출신 학교, 주요 경력 등을 조사·분석했다.","이들은 중국에서 나고 공부했을 뿐 아니라, 대학 졸업 후에도 주요 경력을 중국에서 쌓았다.","해외통계·정책","N","기타","딥시크 연구자 비율","AI, 인재, 토종, 중국, 대학, 경력","-","-","-","-","연구자","-","-","2025","-","-","확정","55%","KOSIS_VALUE","hcx","딥시크 연구자의 중국 대학 출신 비율","-","2025","-","hcx","현재값","55","-","-","N","%","비중","-","-","보고서에 따르면, 딥시크의 연구자 201명 중 55%에 해당하는 111명은 중국 대학 출신 ‘토종 인재’들이었다.","high","N","-","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1578-C004","A1578-C004-m3","A1578","“中, 미국 도움 없이 세계적 AI 인재 자체 양성 단계에 도달했다”","2025-05-02","https://www.chosun.com/economy/economy_general/2025/05/02/JU67EJLKM5HT7HJ7JTVPFZPLNY","보고서에 따르면, 딥시크의 연구자 201명 중 55%에 해당하는 111명은 중국 대학 출신 ‘토종 인재’들이었다.","후버연구소는 중국 AI 스타트업 딥시크가 2024년 1월부터 2025년 2월까지 발표한 5편의 주요 논문을 쓴 연구자 201명의 출생지와 출신 학교, 주요 경력 등을 조사·분석했다.","이들은 중국에서 나고 공부했을 뿐 아니라, 대학 졸업 후에도 주요 경력을 중국에서 쌓았다.","해외통계·정책","N","기타","딥시크 연구자 비율","AI, 인재, 토종, 중국, 대학, 경력","-","-","-","-","연구자","-","-","2025","-","-","확정","111명","KOSIS_VALUE","hcx","딥시크 연구자 중 중국 대학 출신 인원","-","2025","-","hcx","현재값","111","-","-","N","명","수준값","-","-","보고서에 따르면, 딥시크의 연구자 201명 중 55%에 해당하는 111명은 중국 대학 출신 ‘토종 인재’들이었다.","high","N","-","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A0588-C009","-","A0588","주유소 휘발유 가격 2주째 떨어져...경유 가격 18주만 하락","2025-02-15","https://www.chosun.com/economy/economy_general/2025/02/15/3INCENNXC5FNXM4MYKJ6WTQMGQ","이번 주 국제 유가는 미국의 러시아와 이란 제재에 따른 단기 수급 차질 우려와 중동 긴장 고조 등의 이유로 상승했으나, 미국과 러시아가 러시아·우크라이나 전쟁 휴전 논의에 나서며 상승폭을 낮췄다.","휘발유와 경유 가격이 동반 하락한 것도 18주 만이다.","수입 원유 가격인 두바이유는 직전 주 대비 1L당 0.3원 오른 78.3원이었고, 국제 휘발유 가격은 1.3원 오른 85.5원이었다.","국내공식통계","Y","물가","국제 유가","휘발유, 경유, 국제 유가, 미국, 러시아, 우크라이나 전쟁 휴전 논의","-","-","-","-","-","-","-","2025-01","-","M","확정","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","이번 주 국제 유가는 미국의 러시아와 이란 제재에 따른 단기 수급 차질 우려와 중동 긴장 고조 등의 이유로 상승했으나, 미국과 러시아가 러시아·우크라이나 전쟁 휴전 논의에 나서며 상승폭을 낮췄다.","mid","N","-","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A0715-C009","-","A0715","강남·서초보다 비싸네…원룸 평균 월세 102만원,이 동네 어디?","2025-02-25","https://www.chosun.com/economy/economy_general/2025/02/25/NL2TYOEWQJFPXCGG2OOF3JEP7I","한 달 사이 전세 보증금이 가장 많이 오른 곳은 종로구였다.","평균 전세 보증금이 가장 비싼 지역은 서초구로 2억5725만원이었다.","종로구에서는 1억2319만원에서 1억4240만원으로 15.6%(1921만원) 올랐다.","국내공식통계","N","부동산","전세 보증금 상승률","-","-","-","-","-","-","-","-","2025H1","-","H","확정","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","종로구에서는 1억2319만원에서 1억4240만원으로 15.6%(1921만원) 올랐다.","high","N","-","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A0534-C011","A0534-C011-m1","A0534","‘유퀴즈’ 정신과 교수 “우울증은 죄 없다, 죗값은 살해 교사가”","2025-02-11","https://www.chosun.com/national/national_general/2025/02/11/DNLHJD6BEFCJRPGEJ64D3JPXOA","2022년 대한우울자살예방학회에 따르면 한국의 우울증 치료율은 11%로 OECD 국가 중 최저 수준이다.","하지만 우울증 치료율은 낮은 수준이다.","미국의 우울증 치료율은 66%다.","국내공식통계","N","보건·복지","우울증 치료율","우울증, 치료율, OECD","-","-","-","-","-","-","-","2022","-","Y","확정","11%","KOSIS_VALUE","hcx","우울증 치료율","-","2022","Y","hcx","현재값","11","-","-","N","%","비중","-","전년","2022년 대한우울자살예방학회에 따르면 한국의 우울증 치료율은 11%로 OECD 국가 중 최저 수준이다.","high","N","-","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A2414-C011","A2414-C011-m1","A2414","추경 32조… ‘경제 만능 카드’ 아니다","2025-07-05","https://www.chosun.com/economy/economy_general/2025/07/05/ZEQTRNMDC5FBVONJP7PWPBHWOI","이창용 한은 총재는 1일 외신 인터뷰에서 “정부가 최근 발표한 추경안은 연간 성장률을 0.2%포인트 정도 올릴 것”이라고 했다.","하지만 추경만으로 저성장 추세를 되돌리기에는 역부족이라는 진단이 나온다.","4일 국제금융센터가 집계한 뱅크오브아메리카(BOA), 바클리 등 글로벌 투자은행(IB)들의 지난달 말 올해 한국 성장률 전망 평균은 0.9%로 추경에 따른 경제 효과가 반영돼 전달보다 올랐지만, 그 폭은 0.1%포인트에 불과했다.","해외통계·정책","N","재정·조세","추경 효과","추경, 성장률","-","-","-","-","-","-","-","202507","-","M","확정","0.2%","KOSIS_VALUE","hcx","추경 효과","-","202507","M","hcx","현재값","0.2","-","-","N","%","비중","-","전년동기","이창용 한은 총재는 1일 외신 인터뷰에서 ""정부가 최근 발표한 추경안은 연간 성장률을 0.2%포인트 정도 올릴 것""이라고 했다.","high","N","-","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1287-C002","A1287-C002-m1","A1287","기아 “5년간 42조 투자… 생산 능력 425만대로 확대”","2025-04-10","https://www.chosun.com/economy/auto/2025/04/10/6NXRJL5AIZHS3DSEUDGPCGSVYQ","연간 투자액이 평균 8조4000억원으로, 지난해 발표한 5년 계획(2024~2028년)보다 10% 더 늘었다.","기아가 9일 ‘CEO(최고경영자) 인베스터 데이’를 열고 올해부터 향후 5년간 국내외에 42조원을 투자하겠다고 밝혔다.","그간 GM(제너럴모터스) 등 미국 ‘빅3’가 주도해 온 분야인 픽업트럭을 포함해, 차세대 전기차, SDV(소프트웨어가 중심인 자동차) 등 미래차 개발에 집중 투자할 계획이다.","개별기업","N","소매·소비","연간 투자액","투자, 생산능력, 확대","-","-","-","자동차","-","-","-","2025","-","Y","확정","8조4000억원","KOSIS_VALUE","hcx","연간 투자액","자동차 산업","2025","Y","hcx","현재값","8400000000000","-","-","N","원","수준값","증가","전년","[검증 대상 문장]","high","N","-","Y","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1287-C002","A1287-C002-m2","A1287","기아 “5년간 42조 투자… 생산 능력 425만대로 확대”","2025-04-10","https://www.chosun.com/economy/auto/2025/04/10/6NXRJL5AIZHS3DSEUDGPCGSVYQ","연간 투자액이 평균 8조4000억원으로, 지난해 발표한 5년 계획(2024~2028년)보다 10% 더 늘었다.","기아가 9일 ‘CEO(최고경영자) 인베스터 데이’를 열고 올해부터 향후 5년간 국내외에 42조원을 투자하겠다고 밝혔다.","그간 GM(제너럴모터스) 등 미국 ‘빅3’가 주도해 온 분야인 픽업트럭을 포함해, 차세대 전기차, SDV(소프트웨어가 중심인 자동차) 등 미래차 개발에 집중 투자할 계획이다.","개별기업","N","소매·소비","연간 투자액","투자, 생산능력, 확대","-","-","-","자동차","-","-","-","2025","-","Y","확정","10%","KOSIS_VALUE","hcx","연간 투자액 증가율","자동차 산업","2028","Y","hcx","증감률","10","-","-","N","%","증감률","증가","전년","[검증 대상 문장]","high","N","-","Y","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A1287-C002","A1287-C002-m3","A1287","기아 “5년간 42조 투자… 생산 능력 425만대로 확대”","2025-04-10","https://www.chosun.com/economy/auto/2025/04/10/6NXRJL5AIZHS3DSEUDGPCGSVYQ","연간 투자액이 평균 8조4000억원으로, 지난해 발표한 5년 계획(2024~2028년)보다 10% 더 늘었다.","기아가 9일 ‘CEO(최고경영자) 인베스터 데이’를 열고 올해부터 향후 5년간 국내외에 42조원을 투자하겠다고 밝혔다.","그간 GM(제너럴모터스) 등 미국 ‘빅3’가 주도해 온 분야인 픽업트럭을 포함해, 차세대 전기차, SDV(소프트웨어가 중심인 자동차) 등 미래차 개발에 집중 투자할 계획이다.","개별기업","N","소매·소비","연간 투자액","투자, 생산능력, 확대","-","-","-","자동차","-","-","-","2025","-","Y","확정","5년","CONTEXT","hcx","투자 기간","자동차 산업","2025","Y","hcx","참고값","5","-","-","N","년","수준값","증가","-","[검증 대상 문장]","high","N","-","Y","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A0168-C003","A0168-C003-m1","A0168","[모닝] 中의 무역 기술 규제 1년 만에 3배 늘렸다","2025-01-13","https://www.chosun.com/economy/industry-company/2025/01/13/A7ABQVG7ZBE4JN35MP6WDUR5YI","12일 산업통상자원부 국가기술표준원은 중국이 세계무역기구(WTO) 회원국에 통보한 무역기술장벽(TBT) 관련 기술 규제 건수가 2023년 70건에서 지난해 191건으로 증가했다고 WTO를 인용해 밝혔다.","트럼프 2기 정부 출범을 앞두고 중국의 비관세 장벽은 한층 더 높아져 글로벌 무역 시장 전체에도 심각한 영향을 끼칠 것으로 보인다.","WTO 회원국은 무역에 큰 영향을 미치는 기술 규정이나 표준, 평가 절차 등의 규제를 제정하고 개정할 경우에 TBT협정에 따라 WTO에 통보해야 한다.","해외통계·정책","N","무역","무역기술장벽(TBT) 관련 기술 규제 건수","무역기술장벽, TBT, 중국, WTO","-","-","-","-","-","-","-","2024","-","Y","확정","70건","KOSIS_VALUE","hcx","무역기술장벽(TBT) 관련 기술 규제 건수","-","2023","Y","hcx","이전값","70","-","-","N","건","수준값","증가","전년","12일 산업통상자원부 국가기술표준원은 중국이 세계무역기구(WTO) 회원국에 통보한 무역기술장벽(TBT) 관련 기술 규제 건수가 2023년 70건에서 지난해 191건으로 증가했다고 WTO를 인용해 밝혔다.","high","N","-","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A0168-C003","A0168-C003-m2","A0168","[모닝] 中의 무역 기술 규제 1년 만에 3배 늘렸다","2025-01-13","https://www.chosun.com/economy/industry-company/2025/01/13/A7ABQVG7ZBE4JN35MP6WDUR5YI","12일 산업통상자원부 국가기술표준원은 중국이 세계무역기구(WTO) 회원국에 통보한 무역기술장벽(TBT) 관련 기술 규제 건수가 2023년 70건에서 지난해 191건으로 증가했다고 WTO를 인용해 밝혔다.","트럼프 2기 정부 출범을 앞두고 중국의 비관세 장벽은 한층 더 높아져 글로벌 무역 시장 전체에도 심각한 영향을 끼칠 것으로 보인다.","WTO 회원국은 무역에 큰 영향을 미치는 기술 규정이나 표준, 평가 절차 등의 규제를 제정하고 개정할 경우에 TBT협정에 따라 WTO에 통보해야 한다.","해외통계·정책","N","무역","무역기술장벽(TBT) 관련 기술 규제 건수","무역기술장벽, TBT, 중국, WTO","-","-","-","-","-","-","-","2024","-","Y","확정","191건","KOSIS_VALUE","hcx","무역기술장벽(TBT) 관련 기술 규제 건수","-","2023","Y","hcx","현재값","191","-","-","N","건","수준값","증가","전년","12일 산업통상자원부 국가기술표준원은 중국이 세계무역기구(WTO) 회원국에 통보한 무역기술장벽(TBT) 관련 기술 규제 건수가 2023년 70건에서 지난해 191건으로 증가했다고 WTO를 인용해 밝혔다.","high","N","-","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
"A0312-C009","A0312-C009-m1","A0312","“對美 수출 50%가 美 제조업 부흥·MAGA 위한 것”","2025-01-24","https://www.chosun.com/economy/industry-company/2025/01/24/B2VTXBPKAJCRBN2E3LVAVYALP4","◇중간재 수출, MAGA의 핵심 최근 5년간 한국의 대미 수출 통계를 보면 중간재 수출은 55.4%(2020년)→57.8% →60.4%→50.1%→ 51.2%(2024년)로 늘 과반을 차지했다.","통상 전문가들은 “한국이 미국과 필수 공급망에서 끈끈하게 연결돼 서로 ‘윈윈’ 하는 좋은 파트너라는 점과, 한국 기업들이 잇따라 미국 투자를 늘리면서 수출이 늘어나는 측면이 있음을 적극적으로 설득하며 협상해야 한다”고 말한다.","대미 수출 증가에는 중간재 수출의 확대가 늘 깔려 있다는 뜻이다.","국내공식통계","Y","무역","대미 수출 비중","대미 수출, 중간재 수출, MAGA","-","-","-","-","-","대한민국","미국","2024","-","Y","확정","5년","CONDITION","hcx","기간","-","2024","Y","claim_fallback","참고값","5","-","-","N","년","수준값","-","-","최근 5년간 한국의 대미 수출 통계를 보면 중간재 수출은 55.4%(2020년)→57.8% →60.4%→50.1%→ 51.2%(2024년)로 늘 과반을 차지했다.","high","Y","measurement_binding_fallback:1","Y","0","1","HCX-007","v1.5-measurement-binding","2026-07-28"
"A0312-C009","A0312-C009-m2","A0312","“對美 수출 50%가 美 제조업 부흥·MAGA 위한 것”","2025-01-24","https://www.chosun.com/economy/industry-company/2025/01/24/B2VTXBPKAJCRBN2E3LVAVYALP4","◇중간재 수출, MAGA의 핵심 최근 5년간 한국의 대미 수출 통계를 보면 중간재 수출은 55.4%(2020년)→57.8% →60.4%→50.1%→ 51.2%(2024년)로 늘 과반을 차지했다.","통상 전문가들은 “한국이 미국과 필수 공급망에서 끈끈하게 연결돼 서로 ‘윈윈’ 하는 좋은 파트너라는 점과, 한국 기업들이 잇따라 미국 투자를 늘리면서 수출이 늘어나는 측면이 있음을 적극적으로 설득하며 협상해야 한다”고 말한다.","대미 수출 증가에는 중간재 수출의 확대가 늘 깔려 있다는 뜻이다.","국내공식통계","Y","무역","대미 수출 비중","대미 수출, 중간재 수출, MAGA","-","-","-","-","-","대한민국","미국","2024","-","Y","확정","55.4%","KOSIS_VALUE","hcx","대미 수출 비중","-","2020","Y","hcx","현재값","55.4","-","-","N","%","비중","-","-","최근 5년간 한국의 대미 수출 통계를 보면 중간재 수출은 55.4%(2020년)→57.8% →60.4%→50.1%→ 51.2%(2024년)로 늘 과반을 차지했다.","high","Y","measurement_binding_fallback:1","Y","0","1","HCX-007","v1.5-measurement-binding","2026-07-28"
"A0312-C009","A0312-C009-m3","A0312","“對美 수출 50%가 美 제조업 부흥·MAGA 위한 것”","2025-01-24","https://www.chosun.com/economy/industry-company/2025/01/24/B2VTXBPKAJCRBN2E3LVAVYALP4","◇중간재 수출, MAGA의 핵심 최근 5년간 한국의 대미 수출 통계를 보면 중간재 수출은 55.4%(2020년)→57.8% →60.4%→50.1%→ 51.2%(2024년)로 늘 과반을 차지했다.","통상 전문가들은 “한국이 미국과 필수 공급망에서 끈끈하게 연결돼 서로 ‘윈윈’ 하는 좋은 파트너라는 점과, 한국 기업들이 잇따라 미국 투자를 늘리면서 수출이 늘어나는 측면이 있음을 적극적으로 설득하며 협상해야 한다”고 말한다.","대미 수출 증가에는 중간재 수출의 확대가 늘 깔려 있다는 뜻이다.","국내공식통계","Y","무역","대미 수출 비중","대미 수출, 중간재 수출, MAGA","-","-","-","-","-","대한민국","미국","2024","-","Y","확정","57.8%","KOSIS_VALUE","hcx","대미 수출 비중","-","2020","Y","hcx","현재값","57.8","-","-","N","%","비중","-","-","최근 5년간 한국의 대미 수출 통계를 보면 중간재 수출은 55.4%(2020년)→57.8% →60.4%→50.1%→ 51.2%(2024년)로 늘 과반을 차지했다.","high","Y","measurement_binding_fallback:1","Y","0","1","HCX-007","v1.5-measurement-binding","2026-07-28"
"A0312-C009","A0312-C009-m4","A0312","“對美 수출 50%가 美 제조업 부흥·MAGA 위한 것”","2025-01-24","https://www.chosun.com/economy/industry-company/2025/01/24/B2VTXBPKAJCRBN2E3LVAVYALP4","◇중간재 수출, MAGA의 핵심 최근 5년간 한국의 대미 수출 통계를 보면 중간재 수출은 55.4%(2020년)→57.8% →60.4%→50.1%→ 51.2%(2024년)로 늘 과반을 차지했다.","통상 전문가들은 “한국이 미국과 필수 공급망에서 끈끈하게 연결돼 서로 ‘윈윈’ 하는 좋은 파트너라는 점과, 한국 기업들이 잇따라 미국 투자를 늘리면서 수출이 늘어나는 측면이 있음을 적극적으로 설득하며 협상해야 한다”고 말한다.","대미 수출 증가에는 중간재 수출의 확대가 늘 깔려 있다는 뜻이다.","국내공식통계","Y","무역","대미 수출 비중","대미 수출, 중간재 수출, MAGA","-","-","-","-","-","대한민국","미국","2024","-","Y","확정","60.4%","KOSIS_VALUE","hcx","대미 수출 비중","-","2020","Y","hcx","현재값","60.4","-","-","N","%","비중","-","-","최근 5년간 한국의 대미 수출 통계를 보면 중간재 수출은 55.4%(2020년)→57.8% →60.4%→50.1%→ 51.2%(2024년)로 늘 과반을 차지했다.","high","Y","measurement_binding_fallback:1","Y","0","1","HCX-007","v1.5-measurement-binding","2026-07-28"
"A0312-C009","A0312-C009-m5","A0312","“對美 수출 50%가 美 제조업 부흥·MAGA 위한 것”","2025-01-24","https://www.chosun.com/economy/industry-company/2025/01/24/B2VTXBPKAJCRBN2E3LVAVYALP4","◇중간재 수출, MAGA의 핵심 최근 5년간 한국의 대미 수출 통계를 보면 중간재 수출은 55.4%(2020년)→57.8% →60.4%→50.1%→ 51.2%(2024년)로 늘 과반을 차지했다.","통상 전문가들은 “한국이 미국과 필수 공급망에서 끈끈하게 연결돼 서로 ‘윈윈’ 하는 좋은 파트너라는 점과, 한국 기업들이 잇따라 미국 투자를 늘리면서 수출이 늘어나는 측면이 있음을 적극적으로 설득하며 협상해야 한다”고 말한다.","대미 수출 증가에는 중간재 수출의 확대가 늘 깔려 있다는 뜻이다.","국내공식통계","Y","무역","대미 수출 비중","대미 수출, 중간재 수출, MAGA","-","-","-","-","-","대한민국","미국","2024","-","Y","확정","50.1%","KOSIS_VALUE","hcx","대미 수출 비중","-","2020","Y","hcx","현재값","50.1","-","-","N","%","비중","-","-","최근 5년간 한국의 대미 수출 통계를 보면 중간재 수출은 55.4%(2020년)→57.8% →60.4%→50.1%→ 51.2%(2024년)로 늘 과반을 차지했다.","high","Y","measurement_binding_fallback:1","Y","0","1","HCX-007","v1.5-measurement-binding","2026-07-28"
"A0312-C009","A0312-C009-m6","A0312","“對美 수출 50%가 美 제조업 부흥·MAGA 위한 것”","2025-01-24","https://www.chosun.com/economy/industry-company/2025/01/24/B2VTXBPKAJCRBN2E3LVAVYALP4","◇중간재 수출, MAGA의 핵심 최근 5년간 한국의 대미 수출 통계를 보면 중간재 수출은 55.4%(2020년)→57.8% →60.4%→50.1%→ 51.2%(2024년)로 늘 과반을 차지했다.","통상 전문가들은 “한국이 미국과 필수 공급망에서 끈끈하게 연결돼 서로 ‘윈윈’ 하는 좋은 파트너라는 점과, 한국 기업들이 잇따라 미국 투자를 늘리면서 수출이 늘어나는 측면이 있음을 적극적으로 설득하며 협상해야 한다”고 말한다.","대미 수출 증가에는 중간재 수출의 확대가 늘 깔려 있다는 뜻이다.","국내공식통계","Y","무역","대미 수출 비중","대미 수출, 중간재 수출, MAGA","-","-","-","-","-","대한민국","미국","2024","-","Y","확정","51.2%","KOSIS_VALUE","hcx","대미 수출 비중","-","2024","Y","hcx","현재값","51.2","-","-","N","%","비중","-","-","최근 5년간 한국의 대미 수출 통계를 보면 중간재 수출은 55.4%(2020년)→57.8% →60.4%→50.1%→ 51.2%(2024년)로 늘 과반을 차지했다.","high","Y","measurement_binding_fallback:1","Y","0","1","HCX-007","v1.5-measurement-binding","2026-07-28"
"A2668-C001","-","A2668","9월 생산·투자 늘었지만 소비 주춤… 3분기로 보면 소매판매 1.5% 증가(종합)","2025-10-31","https://biz.chosun.com/policy/policy_sub/2025/10/31/R7S3HFKR2JAWZJE2LTIJ7WGS2A/","전월과 대비해 9월 생산과 투자는 늘었으나 소비는 줄어든 것으로 나타났다.","-","1, 2차 민생회복 소비쿠폰 지급에도 소비가 감소한 건데, 다만 3분기만 놓고 보면 소비는 직전 분기보다 1.5% 증가했다.","국내공식통계","Y","소매·소비","소매판매","생산, 투자, 소비, 민생회복 소비쿠폰, 3분기","-","-","-","-","-","-","-","2025Q3","-","Q","확정","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","다만 3분기만 놓고 보면 소비는 직전 분기보다 1.5% 증가했다.","high","N","-","N","0","0","HCX-007","v1.5-measurement-binding","2026-07-28"
