claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at
A2700-C004,A2700-C004-m2,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"국가데이터처가 10일 발표한 ’2025년 3분기 기업특성별 무역통계’에 따르면, 3분기 수출액 상위 10개 기업의 무역집중도는 40.0%로 지난해 3분기(37.4%)보다 2.6%포인트 상승했다.",전체 수출이 늘어도 중소·중견기업이 체감하는 효과는 제한적이어서 수출 증가세가 경제 전반의 활력으로 이어지지 못하고 있다는 지적이 나온다.,이는 2015년 기업 특성별 분기 통계 작성 이래 가장 높은 수치다.,국내공식통계,Y,무역,무역집중도,"수출액, 상위 10개 기업, 무역통계",-,-,-,-,-,-,-,2025Q3,-,Q,확정,37.4%,KOSIS_VALUE,hcx,무역집중도,-,2024Q3,Q,hcx,이전값,37.4,-,-,N,%,수준값,증가,전년동기,"국가데이터처가 10일 발표한 '2025년 3분기 기업특성별 무역통계'에 따르면, 3분기 수출액 상위 10개 기업의 무역집중도는 40.0%로 지난해 3분기(37.4%)보다 2.6%포인트 상승했다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C004,A2700-C004-m3,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"국가데이터처가 10일 발표한 ’2025년 3분기 기업특성별 무역통계’에 따르면, 3분기 수출액 상위 10개 기업의 무역집중도는 40.0%로 지난해 3분기(37.4%)보다 2.6%포인트 상승했다.",전체 수출이 늘어도 중소·중견기업이 체감하는 효과는 제한적이어서 수출 증가세가 경제 전반의 활력으로 이어지지 못하고 있다는 지적이 나온다.,이는 2015년 기업 특성별 분기 통계 작성 이래 가장 높은 수치다.,국내공식통계,Y,무역,무역집중도,"수출액, 상위 10개 기업, 무역통계",-,-,-,-,-,-,-,2025Q3,-,Q,확정,2.6%,KOSIS_VALUE,hcx,무역집중도 변화,-,2025Q3,Q,hcx,증감률,2.6,-,-,N,%,증감률,증가,전년동기,"국가데이터처가 10일 발표한 '2025년 3분기 기업특성별 무역통계'에 따르면, 3분기 수출액 상위 10개 기업의 무역집중도는 40.0%로 지난해 3분기(37.4%)보다 2.6%포인트 상승했다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C004,A2700-C004-m4,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"국가데이터처가 10일 발표한 ’2025년 3분기 기업특성별 무역통계’에 따르면, 3분기 수출액 상위 10개 기업의 무역집중도는 40.0%로 지난해 3분기(37.4%)보다 2.6%포인트 상승했다.",전체 수출이 늘어도 중소·중견기업이 체감하는 효과는 제한적이어서 수출 증가세가 경제 전반의 활력으로 이어지지 못하고 있다는 지적이 나온다.,이는 2015년 기업 특성별 분기 통계 작성 이래 가장 높은 수치다.,국내공식통계,Y,무역,무역집중도,"수출액, 상위 10개 기업, 무역통계",-,-,-,-,-,-,-,2025Q3,-,Q,확정,10개,CONTEXT,hcx,상위 기업 수,-,2025Q3,Q,hcx,참고값,10,-,-,N,개,수준값,증가,-,"국가데이터처가 10일 발표한 '2025년 3분기 기업특성별 무역통계'에 따르면, 3분기 수출액 상위 10개 기업의 무역집중도는 40.0%로 지난해 3분기(37.4%)보다 2.6%포인트 상승했다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C005,-,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,이는 2015년 기업 특성별 분기 통계 작성 이래 가장 높은 수치다.,"국가데이터처가 10일 발표한 ’2025년 3분기 기업특성별 무역통계’에 따르면, 3분기 수출액 상위 10개 기업의 무역집중도는 40.0%로 지난해 3분기(37.4%)보다 2.6%포인트 상승했다.",삼성전자·SK하이닉스 등 반도체 기업과 현대차·LG 등 상위 10개 기업이 전체 수출의 40%를 차지한 셈이다.,국내공식통계,Y,무역,무역집중도,"수출액, 상위 10개 기업, 무역집중도",-,-,-,-,-,-,-,2025Q3,-,Q,확정,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,이는 2015년 기업 특성별 분기 통계 작성 이래 가장 높은 수치다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C006,A2700-C006-m1,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,삼성전자·SK하이닉스 등 반도체 기업과 현대차·LG 등 상위 10개 기업이 전체 수출의 40%를 차지한 셈이다.,이는 2015년 기업 특성별 분기 통계 작성 이래 가장 높은 수치다.,반면 상위 100대 기업의 무역집중도는 67.6%로 0.2%포인트 하락했다.,국내공식통계,N,무역,수출 비중,"수출, 톱10, 기업, 비중, 대기업, 쏠림",-,-,-,-,-,-,-,2025,-,Y,확정,40%,KOSIS_VALUE,hcx,수출 비중,-,-,-,hcx,현재값,40,-,-,N,%,비중,-,전년,삼성전자·SK하이닉스 등 반도체 기업과 현대차·LG 등 상위 10개 기업이 전체 수출의 40%를 차지한 셈이다.,high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:2,N,0,1,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C006,A2700-C006-m2,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,삼성전자·SK하이닉스 등 반도체 기업과 현대차·LG 등 상위 10개 기업이 전체 수출의 40%를 차지한 셈이다.,이는 2015년 기업 특성별 분기 통계 작성 이래 가장 높은 수치다.,반면 상위 100대 기업의 무역집중도는 67.6%로 0.2%포인트 하락했다.,국내공식통계,N,무역,수출 비중,"수출, 톱10, 기업, 비중, 대기업, 쏠림",-,-,-,-,-,-,-,2025,-,Y,확정,10개,CONTEXT,hcx,상위 기업 수,-,2025,Y,claim_fallback,참고값,10,-,-,N,개,수준값,-,-,삼성전자·SK하이닉스 등 반도체 기업과 현대차·LG 등 상위 10개 기업이 전체 수출의 40%를 차지한 셈이다.,high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:2,N,0,1,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C007,A2700-C007-m1,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,반면 상위 100대 기업의 무역집중도는 67.6%로 0.2%포인트 하락했다.,삼성전자·SK하이닉스 등 반도체 기업과 현대차·LG 등 상위 10개 기업이 전체 수출의 40%를 차지한 셈이다.,톱10 기업과 그 다음 90개 기업 간 수출 격차가 벌어지면서 대기업 내에서도 양극화가 진행되는 것으로 풀이된다.,국내공식통계,N,무역,무역집중도,"수출, 톱10, 기업, 비중, 무역집중도",-,-,-,-,-,-,-,2025,-,Y,확정,100대,KOSIS_VALUE,hcx,무역집중도,-,-,-,hcx,현재값,100,-,-,N,대,수준값,감소,전년,반면 상위 100대 기업의 무역집중도는 67.6%로 0.2%포인트 하락했다.,high,Y,measurement_period_ungrounded:3,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C007,A2700-C007-m2,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,반면 상위 100대 기업의 무역집중도는 67.6%로 0.2%포인트 하락했다.,삼성전자·SK하이닉스 등 반도체 기업과 현대차·LG 등 상위 10개 기업이 전체 수출의 40%를 차지한 셈이다.,톱10 기업과 그 다음 90개 기업 간 수출 격차가 벌어지면서 대기업 내에서도 양극화가 진행되는 것으로 풀이된다.,국내공식통계,N,무역,무역집중도,"수출, 톱10, 기업, 비중, 무역집중도",-,-,-,-,-,-,-,2025,-,Y,확정,67.6%,KOSIS_VALUE,hcx,무역집중도,-,-,-,hcx,증감률,67.6,-,-,N,%,증감률,감소,전년,반면 상위 100대 기업의 무역집중도는 67.6%로 0.2%포인트 하락했다.,high,Y,measurement_period_ungrounded:3,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C007,A2700-C007-m3,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,반면 상위 100대 기업의 무역집중도는 67.6%로 0.2%포인트 하락했다.,삼성전자·SK하이닉스 등 반도체 기업과 현대차·LG 등 상위 10개 기업이 전체 수출의 40%를 차지한 셈이다.,톱10 기업과 그 다음 90개 기업 간 수출 격차가 벌어지면서 대기업 내에서도 양극화가 진행되는 것으로 풀이된다.,국내공식통계,N,무역,무역집중도,"수출, 톱10, 기업, 비중, 무역집중도",-,-,-,-,-,-,-,2025,-,Y,확정,0.2%,KOSIS_VALUE,hcx,무역집중도,-,-,-,hcx,증감률,0.2,-,-,N,%,증감률,감소,전년,반면 상위 100대 기업의 무역집중도는 67.6%로 0.2%포인트 하락했다.,high,Y,measurement_period_ungrounded:3,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C008,A2700-C008-m1,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,톱10 기업과 그 다음 90개 기업 간 수출 격차가 벌어지면서 대기업 내에서도 양극화가 진행되는 것으로 풀이된다.,반면 상위 100대 기업의 무역집중도는 67.6%로 0.2%포인트 하락했다.,◇중소·중견 비중은 제자리…온기 못 느껴 기업 규모별로 보면 대기업 수출액은 1223억달러(약 178조원)로 5.1% 증가하며 분기 기준 역대 최대 실적을 달성했다.,국내공식통계,N,무역,수출액,"수출, 톱10, 기업, 비중, 중소기업, 중견기업",-,-,-,-,-,-,-,2025Q4,-,Q,확정,90개,CONTEXT,hcx,기업 수,기업,2025Q4,Q,claim_fallback,참고값,90,-,-,N,개,수준값,-,-,톱10 기업과 그 다음 90개 기업 간 수출 격차가 벌어지면서 대기업 내에서도 양극화가 진행되는 것으로 풀이된다.,high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:1,Y,0,1,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C009,A2700-C009-m1,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,◇중소·중견 비중은 제자리…온기 못 느껴 기업 규모별로 보면 대기업 수출액은 1223억달러(약 178조원)로 5.1% 증가하며 분기 기준 역대 최대 실적을 달성했다.,톱10 기업과 그 다음 90개 기업 간 수출 격차가 벌어지면서 대기업 내에서도 양극화가 진행되는 것으로 풀이된다.,중견기업도 323억달러(약 47조원)로 7.0% 늘어 분기 최고치를 기록했다.,국내공식통계,Y,무역,대기업 수출액,"수출, 대기업, 중소기업, 중견기업, 수출액 증가",-,-,-,-,-,-,-,2025Q4,-,Q,확정,1223억달러,KOSIS_VALUE,hcx,대기업 수출액,-,-,-,hcx,현재값,122300000000,-,-,N,달러,수준값,증가,전분기,◇중소·중견 비중은 제자리…온기 못 느껴 기업 규모별로 보면 대기업 수출액은 1223억달러(약 178조원)로 5.1% 증가하며 분기 기준 역대 최대 실적을 달성했다.,high,Y,measurement_period_ungrounded:3,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C009,A2700-C009-m2,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,◇중소·중견 비중은 제자리…온기 못 느껴 기업 규모별로 보면 대기업 수출액은 1223억달러(약 178조원)로 5.1% 증가하며 분기 기준 역대 최대 실적을 달성했다.,톱10 기업과 그 다음 90개 기업 간 수출 격차가 벌어지면서 대기업 내에서도 양극화가 진행되는 것으로 풀이된다.,중견기업도 323억달러(약 47조원)로 7.0% 늘어 분기 최고치를 기록했다.,국내공식통계,Y,무역,대기업 수출액,"수출, 대기업, 중소기업, 중견기업, 수출액 증가",-,-,-,-,-,-,-,2025Q4,-,Q,확정,178조원,KOSIS_VALUE,hcx,대기업 수출액,-,-,-,hcx,현재값,178000000000000,-,-,Y,원,수준값,증가,전분기,◇중소·중견 비중은 제자리…온기 못 느껴 기업 규모별로 보면 대기업 수출액은 1223억달러(약 178조원)로 5.1% 증가하며 분기 기준 역대 최대 실적을 달성했다.,high,Y,measurement_period_ungrounded:3,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C009,A2700-C009-m3,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,◇중소·중견 비중은 제자리…온기 못 느껴 기업 규모별로 보면 대기업 수출액은 1223억달러(약 178조원)로 5.1% 증가하며 분기 기준 역대 최대 실적을 달성했다.,톱10 기업과 그 다음 90개 기업 간 수출 격차가 벌어지면서 대기업 내에서도 양극화가 진행되는 것으로 풀이된다.,중견기업도 323억달러(약 47조원)로 7.0% 늘어 분기 최고치를 기록했다.,국내공식통계,Y,무역,대기업 수출액,"수출, 대기업, 중소기업, 중견기업, 수출액 증가",-,-,-,-,-,-,-,2025Q4,-,Q,확정,5.1%,KOSIS_VALUE,hcx,대기업 수출액 증감률,-,-,-,hcx,증감률,5.1,-,-,N,%,증감률,증가,전분기,◇중소·중견 비중은 제자리…온기 못 느껴 기업 규모별로 보면 대기업 수출액은 1223억달러(약 178조원)로 5.1% 증가하며 분기 기준 역대 최대 실적을 달성했다.,high,Y,measurement_period_ungrounded:3,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C010,A2700-C010-m1,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,중견기업도 323억달러(약 47조원)로 7.0% 늘어 분기 최고치를 기록했다.,◇중소·중견 비중은 제자리…온기 못 느껴 기업 규모별로 보면 대기업 수출액은 1223억달러(약 178조원)로 5.1% 증가하며 분기 기준 역대 최대 실적을 달성했다.,중소기업은 298억달러(약 43조원)로 11.9% 증가했다.,국내공식통계,Y,무역,중견기업 수출액,"중견기업, 수출액, 증가",-,-,-,-,-,-,-,2025Q4,-,Q,확정,323억달러,KOSIS_VALUE,hcx,중견기업 수출액,-,-,-,hcx,현재값,32300000000,-,-,N,달러,수준값,-,전분기,[검증 대상 문장] 중견기업도 323억달러(약 47조원)로 7.0% 늘어 분기 최고치를 기록했다.,high,Y,measurement_period_ungrounded:3,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C010,A2700-C010-m2,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,중견기업도 323억달러(약 47조원)로 7.0% 늘어 분기 최고치를 기록했다.,◇중소·중견 비중은 제자리…온기 못 느껴 기업 규모별로 보면 대기업 수출액은 1223억달러(약 178조원)로 5.1% 증가하며 분기 기준 역대 최대 실적을 달성했다.,중소기업은 298억달러(약 43조원)로 11.9% 증가했다.,국내공식통계,Y,무역,중견기업 수출액,"중견기업, 수출액, 증가",-,-,-,-,-,-,-,2025Q4,-,Q,확정,47조원,KOSIS_VALUE,hcx,중견기업 수출액,-,-,-,hcx,현재값,47000000000000,-,-,Y,원,수준값,-,전분기,[검증 대상 문장] 중견기업도 323억달러(약 47조원)로 7.0% 늘어 분기 최고치를 기록했다.,high,Y,measurement_period_ungrounded:3,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C010,A2700-C010-m3,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,중견기업도 323억달러(약 47조원)로 7.0% 늘어 분기 최고치를 기록했다.,◇중소·중견 비중은 제자리…온기 못 느껴 기업 규모별로 보면 대기업 수출액은 1223억달러(약 178조원)로 5.1% 증가하며 분기 기준 역대 최대 실적을 달성했다.,중소기업은 298억달러(약 43조원)로 11.9% 증가했다.,국내공식통계,Y,무역,중견기업 수출액,"중견기업, 수출액, 증가",-,-,-,-,-,-,-,2025Q4,-,Q,확정,7.0%,KOSIS_VALUE,hcx,중견기업 수출액 증가율,-,-,-,hcx,현재값,7,-,-,N,%,증감률,증가,전분기,[검증 대상 문장] 중견기업도 323억달러(약 47조원)로 7.0% 늘어 분기 최고치를 기록했다.,high,Y,measurement_period_ungrounded:3,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C011,A2700-C011-m1,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,중소기업은 298억달러(약 43조원)로 11.9% 증가했다.,중견기업도 323억달러(약 47조원)로 7.0% 늘어 분기 최고치를 기록했다.,"전체 수출에서 차지하는 비중을 보면, 대기업이 전체 수출의 66.1%를 차지하며 지난해 3분기(67.0%)와 비슷한 수준을 유지했다.",국내공식통계,N,무역,중소기업의 수출액,"수출, 톱10, 기업, 비중, 역대 최대, 대기업 쏠림, 중견기업, 분기 최고치, 중소기업",-,-,-,-,-,-,-,202511,-,M,확정,298억달러,KOSIS_VALUE,hcx,중소기업의 수출액,-,-,-,hcx,현재값,29800000000,-,-,N,달러,수준값,증가,전분기,중소기업은 298억달러(약 43조원)로 11.9% 증가했다.,high,Y,measurement_period_ungrounded:3,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C011,A2700-C011-m2,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,중소기업은 298억달러(약 43조원)로 11.9% 증가했다.,중견기업도 323억달러(약 47조원)로 7.0% 늘어 분기 최고치를 기록했다.,"전체 수출에서 차지하는 비중을 보면, 대기업이 전체 수출의 66.1%를 차지하며 지난해 3분기(67.0%)와 비슷한 수준을 유지했다.",국내공식통계,N,무역,중소기업의 수출액,"수출, 톱10, 기업, 비중, 역대 최대, 대기업 쏠림, 중견기업, 분기 최고치, 중소기업",-,-,-,-,-,-,-,202511,-,M,확정,43조원,KOSIS_VALUE,hcx,중소기업의 수출액,-,-,-,hcx,현재값,43000000000000,-,-,Y,원,수준값,증가,전분기,중소기업은 298억달러(약 43조원)로 11.9% 증가했다.,high,Y,measurement_period_ungrounded:3,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C011,A2700-C011-m3,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,중소기업은 298억달러(약 43조원)로 11.9% 증가했다.,중견기업도 323억달러(약 47조원)로 7.0% 늘어 분기 최고치를 기록했다.,"전체 수출에서 차지하는 비중을 보면, 대기업이 전체 수출의 66.1%를 차지하며 지난해 3분기(67.0%)와 비슷한 수준을 유지했다.",국내공식통계,N,무역,중소기업의 수출액,"수출, 톱10, 기업, 비중, 역대 최대, 대기업 쏠림, 중견기업, 분기 최고치, 중소기업",-,-,-,-,-,-,-,202511,-,M,확정,11.9%,KOSIS_VALUE,hcx,중소기업의 수출액 증가율,-,-,-,hcx,증감률,11.9,-,-,N,%,증감률,증가,전분기,중소기업은 298억달러(약 43조원)로 11.9% 증가했다.,high,Y,measurement_period_ungrounded:3,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C012,A2700-C012-m1,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"전체 수출에서 차지하는 비중을 보면, 대기업이 전체 수출의 66.1%를 차지하며 지난해 3분기(67.0%)와 비슷한 수준을 유지했다.",중소기업은 298억달러(약 43조원)로 11.9% 증가했다.,중견기업(17.5%)과 중소기업(16.1%) 비중도 거의 변하지 않았다.,국내공식통계,Y,무역,대기업의 수출 비중,"수출, 톱10, 기업, 비중, 대기업, 중소기업, 중견기업",-,-,-,-,-,-,-,2025Q4,-,Q,확정,66.1%,KOSIS_VALUE,hcx,대기업의 수출 비중,-,-,-,hcx,현재값,66.1,-,-,N,%,비중,유지,전년동기,"전체 수출에서 차지하는 비중을 보면, 대기업이 전체 수출의 66.1%를 차지하며 지난해 3분기(67.0%)와 비슷한 수준을 유지했다.",high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C012,A2700-C012-m2,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"전체 수출에서 차지하는 비중을 보면, 대기업이 전체 수출의 66.1%를 차지하며 지난해 3분기(67.0%)와 비슷한 수준을 유지했다.",중소기업은 298억달러(약 43조원)로 11.9% 증가했다.,중견기업(17.5%)과 중소기업(16.1%) 비중도 거의 변하지 않았다.,국내공식통계,Y,무역,대기업의 수출 비중,"수출, 톱10, 기업, 비중, 대기업, 중소기업, 중견기업",-,-,-,-,-,-,-,2025Q4,-,Q,확정,67.0%,KOSIS_VALUE,hcx,대기업의 수출 비중,-,2024Q3,Q,hcx,이전값,67,-,-,N,%,비중,유지,전년동기,"전체 수출에서 차지하는 비중을 보면, 대기업이 전체 수출의 66.1%를 차지하며 지난해 3분기(67.0%)와 비슷한 수준을 유지했다.",high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C013,A2700-C013-m1,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,중견기업(17.5%)과 중소기업(16.1%) 비중도 거의 변하지 않았다.,"전체 수출에서 차지하는 비중을 보면, 대기업이 전체 수출의 66.1%를 차지하며 지난해 3분기(67.0%)와 비슷한 수준을 유지했다.","수출 기업 수가 6만9808개로 4.5% 늘었지만, 대다수 기업들이 체감하는 수출 증가 효과는 미미한 것이다.",국내공식통계,Y,무역,수출 비중,"수출, 톱10, 기업, 비중, 대기업, 중견기업, 중소기업",-,-,-,-,-,-,-,2025Q4,-,Q,확정,17.5%,KOSIS_VALUE,hcx,중견기업 수출 비중,-,-,-,hcx,현재값,17.5,-,-,N,%,비중,유지,전년동기,중견기업(17.5%)과 중소기업(16.1%) 비중도 거의 변하지 않았다.,high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C013,A2700-C013-m2,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,중견기업(17.5%)과 중소기업(16.1%) 비중도 거의 변하지 않았다.,"전체 수출에서 차지하는 비중을 보면, 대기업이 전체 수출의 66.1%를 차지하며 지난해 3분기(67.0%)와 비슷한 수준을 유지했다.","수출 기업 수가 6만9808개로 4.5% 늘었지만, 대다수 기업들이 체감하는 수출 증가 효과는 미미한 것이다.",국내공식통계,Y,무역,수출 비중,"수출, 톱10, 기업, 비중, 대기업, 중견기업, 중소기업",-,-,-,-,-,-,-,2025Q4,-,Q,확정,16.1%,KOSIS_VALUE,hcx,중소기업 수출 비중,-,-,-,hcx,현재값,16.1,-,-,N,%,비중,유지,전년동기,중견기업(17.5%)과 중소기업(16.1%) 비중도 거의 변하지 않았다.,high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
A2700-C014,A2700-C014-m1,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"수출 기업 수가 6만9808개로 4.5% 늘었지만, 대다수 기업들이 체감하는 수출 증가 효과는 미미한 것이다.",중견기업(17.5%)과 중소기업(16.1%) 비중도 거의 변하지 않았다.,한 중견기업 관계자는 “반도체 호황 소식은 뉴스에서만 보이지 우리 같은 중견기업들은 원자재 가격 상승과 환율 변동으로 마진이 더 악화됐다”며 “대기업 실적이 좋다고 해서 전체 경제가 좋아진 것처럼 보이는 건 착시”라고 말했다.,국내공식통계,N,무역,수출 기업 수,"수출, 톱10, 대기업, 중견기업, 중소기업",-,-,-,-,-,-,-,2025,-,Y,확정,6만9808개,KOSIS_VALUE,hcx,수출 기업 수,-,-,-,hcx,현재값,69808,-,-,N,개,수준값,증가,전년,"수출 기업 수가 6만9808개로 4.5% 늘었지만, 대다수 기업들이 체감하는 수출 증가 효과는 미미한 것이다.",high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-23
