claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,mapping_exclusion_code,mapping_exclusion_reason
A0898-C012,A0898-C012-m2,A0898,"국내 車 생산, 세계 7위로 추락… 멕시코에도 밀렸다",2025-03-11,https://www.chosun.com/economy/auto/2025/03/11/BD2YKP6KLNGMHHMTNOZSSXUYTQ,"그러나 반 토막 났던 독일이 회복세를 보이면서 2022년 6위로 밀렸고, 지난해엔 생산량까지 줄며 멕시코(420만대)에도 뒤졌다.","우리나라는 코로나 확산으로 각국의 자동차 업체들이 생산에 차질을 겪었던 2020년엔 상대적으로 선방, 5위까지 치고 올라갔었다.",지난해 내수 생산은 전년보다 6.5% 감소한 163만5520대로 2013년(154만3565대) 이후 가장 낮은 수준을 나타냈다.,국내공식통계,N,생산·산업,멕시코 자동차 생산량,"국내, 자동차, 생산, 세계 순위, 멕시코",-,-,-,자동차,-,-,-,2022,-,Y,확정,420만대,KOSIS_VALUE,hcx,멕시코 자동차 생산량,자동차,2022,Y,hcx,현재값,4200000,-,-,N,대,수준값,-,전년,"그러나 반 토막 났던 독일이 회복세를 보이면서 2022년 6위로 밀렸고, 지난해엔 생산량까지 줄며 멕시코(420만대)에도 뒤졌다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,자동차 생산량,자동차,2022,Y,대,대,count,count,vehicle,,Y,,
A2399-C002,A2399-C002-m1,A2399,‘외국인 집주인’ 1만명 돌파... 가장 많은 지역은?,2025-07-04,https://www.chosun.com/economy/industry-company/2025/07/04/7PYH7TO6ZVFBNLTJKPMR2CLSYM,"4일 법원 등기정보광장에 따르면, 올해 상반기(1~6월) 전국에서 확정일자를 받은 외국인 임대인은 1만500명으로 집계됐다.",외국인 집주인이 1년새 20% 넘게 늘어나 1만명을 돌파했다.,전년 동기(8660명) 대비 21.2% 증가했다.,국내공식통계,Y,인구,외국인 임대인 수,"외국인 집주인, 임대인, 확정일자",-,-,-,,-,-,-,2025Q2,-,Q,확정,1만500명,KOSIS_VALUE,hcx,외국인 임대인 수,-,2025Q2,Q,hcx,현재값,10500,-,-,N,명,수준값,-,전년동기,올해 상반기(1~6월) 전국에서 확정일자를 받은 외국인 임대인은 1만500명으로 집계됐다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,외국인 임대인 수,,2025Q2,Q,명,명,person_count,count,unspecified,,Y,,
A0067-C010,A0067-C010-m1,A0067,"지난해 최고 인기 수입차는 테슬라 모델 Y...BMW 520, 벤츠 E200 뒤 이어",2025-01-06,https://www.chosun.com/economy/auto/2025/01/06/S27CLI355JFNZLDTKSS6EHCNPI,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,"새로 집계에 들어온 테슬라가 2023년(1만 6461대)의 두 배에 가까운 2만9750대를 판매하며 3위에 올랐으며, 볼보, 렉서스 등도 1만대를 웃돌며 뒤를 이었다.","2023년 9만1680대였던 하이브리드는 46.6%나 크게 늘었고, 전기차는 전년대비 86.3% 급증했다.",국내공식통계,Y,무역,연료별 자동차 판매 대수,"하이브리드, 가솔린, 전기, 연료별",-,-,-,하이브리드,-,-,-,2024,-,Y,확정,13만4426대,KOSIS_VALUE,hcx,연료별 자동차 판매 대수,하이브리드,2024,Y,hcx,현재값,134426,-,-,N,대,수준값,-,전년,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,연료별 자동차 판매 비중,,2024,Y,대,대,count,count,item,,Y,,
A0067-C010,A0067-C010-m2,A0067,"지난해 최고 인기 수입차는 테슬라 모델 Y...BMW 520, 벤츠 E200 뒤 이어",2025-01-06,https://www.chosun.com/economy/auto/2025/01/06/S27CLI355JFNZLDTKSS6EHCNPI,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,"새로 집계에 들어온 테슬라가 2023년(1만 6461대)의 두 배에 가까운 2만9750대를 판매하며 3위에 올랐으며, 볼보, 렉서스 등도 1만대를 웃돌며 뒤를 이었다.","2023년 9만1680대였던 하이브리드는 46.6%나 크게 늘었고, 전기차는 전년대비 86.3% 급증했다.",국내공식통계,Y,무역,연료별 자동차 판매 비중,"하이브리드, 가솔린, 전기, 연료별",-,-,-,하이브리드,-,-,-,2024,-,Y,확정,51.1%,KOSIS_VALUE,hcx,연료별 자동차 판매 비중,하이브리드,2024,Y,hcx,현재값,51.1,-,-,N,%,비중,-,전년,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,연료별 자동차 판매 비중,,2024,Y,%,%,rate,level,item,,Y,,
A0067-C010,A0067-C010-m3,A0067,"지난해 최고 인기 수입차는 테슬라 모델 Y...BMW 520, 벤츠 E200 뒤 이어",2025-01-06,https://www.chosun.com/economy/auto/2025/01/06/S27CLI355JFNZLDTKSS6EHCNPI,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,"새로 집계에 들어온 테슬라가 2023년(1만 6461대)의 두 배에 가까운 2만9750대를 판매하며 3위에 올랐으며, 볼보, 렉서스 등도 1만대를 웃돌며 뒤를 이었다.","2023년 9만1680대였던 하이브리드는 46.6%나 크게 늘었고, 전기차는 전년대비 86.3% 급증했다.",국내공식통계,Y,무역,연료별 자동차 판매 비중,"하이브리드, 가솔린, 전기, 연료별",-,-,-,가솔린,-,-,-,2024,-,Y,확정,23.8%,KOSIS_VALUE,hcx,연료별 자동차 판매 비중,가솔린,2024,Y,hcx,현재값,23.8,-,-,N,%,비중,-,전년,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,연료별 자동차 판매 비중,,2024,Y,%,%,rate,level,item,,Y,,
A0067-C010,A0067-C010-m4,A0067,"지난해 최고 인기 수입차는 테슬라 모델 Y...BMW 520, 벤츠 E200 뒤 이어",2025-01-06,https://www.chosun.com/economy/auto/2025/01/06/S27CLI355JFNZLDTKSS6EHCNPI,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,"새로 집계에 들어온 테슬라가 2023년(1만 6461대)의 두 배에 가까운 2만9750대를 판매하며 3위에 올랐으며, 볼보, 렉서스 등도 1만대를 웃돌며 뒤를 이었다.","2023년 9만1680대였던 하이브리드는 46.6%나 크게 늘었고, 전기차는 전년대비 86.3% 급증했다.",국내공식통계,Y,무역,연료별 자동차 판매 비중,"하이브리드, 가솔린, 전기, 연료별",-,-,-,전기,-,-,-,2024,-,Y,확정,18.8%,KOSIS_VALUE,hcx,연료별 자동차 판매 비중,전기,2024,Y,hcx,현재값,18.8,-,-,N,%,비중,-,전년,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,연료별 자동차 판매 비중,,2024,Y,%,%,rate,level,item,,Y,,
A1191-C011,A1191-C011-m1,A1191,“작년 역대 최고 고용 달성? 외국인·노인 고용 늘어난 통계적인 착시에 불과”,2025-04-02,https://www.chosun.com/economy/economy_general/2025/04/02/NE2LONUUMBEZVI5DDJRPBMDR7U,"같은 방식으로 비교했을 때 2023년까지만 해도 외국인과 노인 일자리 참여자 증가 규모는 11만8000명으로, 전체 취업자 증가 폭(32만7000명)보다 적었다.",다만 예산정책처 관계자는 “단순 비교로는 알 수 없는 다른 여러 변수가 있을 수 있다”면서도 “주력 업종들에서 견실한 일자리가 충분히 창출되지 못하고 있다는 점은 분명하다”고 했다.,외국인 취업자 중 상당수는 고용 허가제를 통해 저임금·저숙련 일자리에서 일하기로 약속하고 입국한 이들이다.,국내공식통계,N,고용,외국인과 노인 일자리 참여자 증가 규모,"외국인, 노인, 일자리 참여자, 취업자 증가 폭",-,-,-,,-,-,-,2023,-,Y,확정,11만8000명,KOSIS_VALUE,hcx,외국인과 노인 일자리 참여자 증가 규모,-,2023,Y,hcx,현재값,118000,-,-,N,명,수준값,증가,전년,[검증 대상 문장],high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,외국인과 노인 일자리 참여자 증가 규모 및 전체 취업자 증가 폭,,2023,Y,명,명,person_count,count,unspecified,,Y,,
A1191-C011,A1191-C011-m2,A1191,“작년 역대 최고 고용 달성? 외국인·노인 고용 늘어난 통계적인 착시에 불과”,2025-04-02,https://www.chosun.com/economy/economy_general/2025/04/02/NE2LONUUMBEZVI5DDJRPBMDR7U,"같은 방식으로 비교했을 때 2023년까지만 해도 외국인과 노인 일자리 참여자 증가 규모는 11만8000명으로, 전체 취업자 증가 폭(32만7000명)보다 적었다.",다만 예산정책처 관계자는 “단순 비교로는 알 수 없는 다른 여러 변수가 있을 수 있다”면서도 “주력 업종들에서 견실한 일자리가 충분히 창출되지 못하고 있다는 점은 분명하다”고 했다.,외국인 취업자 중 상당수는 고용 허가제를 통해 저임금·저숙련 일자리에서 일하기로 약속하고 입국한 이들이다.,국내공식통계,N,고용,전체 취업자 증가 폭,"외국인, 노인, 일자리 참여자, 취업자 증가 폭",-,-,-,,-,-,-,2023,-,Y,확정,32만7000명,KOSIS_VALUE,hcx,전체 취업자 증가 폭,-,2023,Y,hcx,현재값,327000,-,-,N,명,수준값,증가,전년,[검증 대상 문장],high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,외국인과 노인 일자리 참여자 증가 규모 및 전체 취업자 증가 폭,,2023,Y,명,명,person_count,count,person,,Y,,
A1731-C013,A1731-C013-m1,A1731,"KDI, 올해 성장률 전망치 1.6→0.8% 반토막 하향 조정",2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/BVZZJRMGC5H4LHGST2P2SVCX2Y,KDI는 “대내외 수요 둔화로 초래될 수 있는 물가 하방 압력을 축소하기 위해 통화정책은 보다 완화적인 기조로 운용하는 것이 바람직하다”며 “재정정책은 큰 폭의 관리재정수지 적자(GDP 대비 3.3%)를 감안하면 이미 어느 정도 완화적 기조라 정부 지출 추가 확대는 신중히 접근해야 한다”고 했다.,KDI는 올해 경기 둔화 흐름을 감안해 거시 정책은 완화적 기조로 운용해야 한다고 제언했다.,-,국내공식통계,N,재정·조세,관리재정수지 적자 비율,"KDI, 재정정책, 관리재정수지 적자",-,-,-,,-,-,-,2025,-,Y,확정,3.3%,KOSIS_VALUE,hcx,관리재정수지 적자 비율,-,2025,Y,hcx,현재값,3.3,-,-,N,%,수준값,유지,전년,“대내외 수요 둔화로 초래될 수 있는 물가 하방 압력을 축소하기 위해 통화정책은 보다 완화적인 기조로 운용하는 것이 바람직하다”며 “재정정책은 큰 폭의 관리재정수지 적자(GDP 대비 3.3%)를 감안하면 이미 어느 정도 완화적 기조라 정부 지출 추가 확대는 신중히 접근해야 한다”고 했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,관리재정수지 적자 비율,,2025,Y,%,%,rate,rate_level,unspecified,,Y,,
A0697-C014,A0697-C014-m1,A0697,악성 미분양 급증한 대구·경북… 부동산 PF 부실로 농·축협도 적자 수렁,2025-02-23,https://www.chosun.com/economy/money/2025/02/23/52IXBWJOUCUQEBHXGGIR5K56AM,"연체 금액도 대구는 약 1400억원, 경북은 약 4800억원 수준이다.","지난해 말 기준 농·축협 공동대출 연체율은 대구 24%, 경북 18%로 전국 1, 2위에 해당한다.",대구·경북의 부동산 경기가 좋지 않아 앞으로 공동대출 부실은 더 늘어날 전망이다.,국내공식통계,N,부동산,공동대출 연체금액,"악성 미분양, 부동산 PF, 농·축협, 적자","대구,경북",-,-,대구,-,-,-,2024말,-,Y,확정,1400억원,KOSIS_VALUE,hcx,공동대출 연체금액,대구,2024말,Y,hcx,현재값,140000000000,-,-,Y,원,수준값,-,전년,"[검증 대상 문장] 연체 금액도 대구는 약 1400억원, 경북은 약 4800억원 수준이다.",mid,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,공동대출 연체금액,,2024말,Y,원,원,currency,amount,item,,Y,,
A0697-C014,A0697-C014-m2,A0697,악성 미분양 급증한 대구·경북… 부동산 PF 부실로 농·축협도 적자 수렁,2025-02-23,https://www.chosun.com/economy/money/2025/02/23/52IXBWJOUCUQEBHXGGIR5K56AM,"연체 금액도 대구는 약 1400억원, 경북은 약 4800억원 수준이다.","지난해 말 기준 농·축협 공동대출 연체율은 대구 24%, 경북 18%로 전국 1, 2위에 해당한다.",대구·경북의 부동산 경기가 좋지 않아 앞으로 공동대출 부실은 더 늘어날 전망이다.,국내공식통계,N,부동산,공동대출 연체금액,"악성 미분양, 부동산 PF, 농·축협, 적자","대구,경북",-,-,경북,-,-,-,2024말,-,Y,확정,4800억원,KOSIS_VALUE,hcx,공동대출 연체금액,경북,2024말,Y,hcx,현재값,480000000000,-,-,Y,원,수준값,-,전년,"[검증 대상 문장] 연체 금액도 대구는 약 1400억원, 경북은 약 4800억원 수준이다.",mid,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,공동대출 연체금액,,2024말,Y,원,원,currency,amount,item,,Y,,
A0739-C010,A0739-C010-m1,A0739,작년 혼인 건수 15% 늘어...증가율 1970년 집계 이래 최고,2025-02-26,https://www.chosun.com/economy/economy_general/2025/02/26/GSSMZGGYMBGKXLHSR4WOOWUCQ4,2019년 12월(2만4945건) 이후 모든 월을 기준으로 5년 만에 혼인 건수가 가장 많았다.,작년 12월 혼인 건수는 2만2519건에 달해 전년 동월 대비 28.1% 늘었다.,작년 12월 혼인 건수 증가율은 12월 기준으로 1981년 월 단위 혼인 건수 통계 집계 이후 가장 높다.,국내공식통계,N,인구,혼인 건수,"작년, 혼인 건수, 증가율, 1970년, 집계",-,-,-,,-,-,-,2019,-,Y,확정,2만4945건,KOSIS_VALUE,hcx,혼인 건수,-,2019,Y,hcx,현재값,24945,-,-,N,건,수준값,-,전년동기,[검증 대상 문장],high,Y,measurement_binding_fallback:1,N,0,1,HCX-007,v1.5-measurement-binding,2026-07-27,혼인 건수,,2024,M,건,건,count,count,unspecified,,Y,,
A2295-C002,A2295-C002-m1,A2295,빚의 늪 빠진 저소득 자영업자… 1분기 연체율 12% ’12년만에 최고',2025-06-26,https://www.chosun.com/economy/economy_general/2025/06/26/XMXERK3NLNH2XI5QIICOGSEXSE,한국은행은 25일 금융안정상황 보고서에서 올해 1분기(1~3월) 말 취약 자영업자의 대출 연체율은 12.24%로 집계됐다고 밝혔다.,최근 경기 둔화 여파로 자영업자들이 어려움을 겪으면서 취약 자영업자 연체율이 12년 만에 최고치를 기록했다.,취약 자영업자는 여러 금융회사에서 돈을 빌린 다중 채무자이면서 저소득이거나 저신용자인 대출자를 뜻한다.,국내공식통계,Y,금융·금리,취약 자영업자 대출 연체율,"자영업자, 연체율, 금융안정상황 보고서",-,-,-,,-,-,-,2025Q1,-,Q,확정,12.24%,KOSIS_VALUE,hcx,취약 자영업자 대출 연체율,-,2025Q1,Q,hcx,현재값,12.24,-,-,N,%,비중,-,전년동기,한국은행은 25일 금융안정상황 보고서에서 올해 1분기(1~3월) 말 취약 자영업자의 대출 연체율은 12.24%로 집계됐다고 밝혔다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,취약 자영업자 대출 연체율,,2025Q1,Q,%,%,rate,level,unspecified,,Y,,
A2033-C007,A2033-C007-m1,A2033,"“전세사기 두려워 택했는데, ‘미친 월세’에 생활비 절반 나간다”",2025-06-06,https://www.chosun.com/economy/economy_general/2025/06/06/OS5ROBTDJFHNHCVRV3DJBRRB34,"서울 아파트 월세 지수 증가 폭은 작년만 해도 4~6%대였지만, 올 들어 급등하기 시작해 지난 3월엔 8.7%를 기록했고 4월에도 10.3%였다.",2015년 관련 통계 집계 이후 최대 증가 폭이다.,"임차인은 보증금을 제대로 돌려받을 수 있을까 두려워서, 임대인은 금리 하락으로 전세금 이자가 줄어 기존 전세 물건들이 반전세나 월세로 전환되자 서민 주거비 부담은 갈수록 커진다.",국내공식통계,Y,부동산,서울 아파트 월세 지수,"아파트, 월세, 지수, 증가폭",서울,-,-,,-,-,-,2024Q4,-,Q,확정,4%,KOSIS_VALUE,hcx,서울 아파트 월세 지수,-,2024Q4,Q,hcx,증감률,4,-,-,N,%,증감률,증가,전분기,"서울 아파트 월세 지수 증가 폭은 작년만 해도 4~6%대였지만, 올 들어 급등하기 시작해 지난 3월엔 8.7%를 기록했고 4월에도 10.3%였다.",high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,서울 아파트 월세 지수 증감률,,2025Q2,Q,%,%,rate,rate_change,unspecified,,Y,,
A2033-C007,A2033-C007-m2,A2033,"“전세사기 두려워 택했는데, ‘미친 월세’에 생활비 절반 나간다”",2025-06-06,https://www.chosun.com/economy/economy_general/2025/06/06/OS5ROBTDJFHNHCVRV3DJBRRB34,"서울 아파트 월세 지수 증가 폭은 작년만 해도 4~6%대였지만, 올 들어 급등하기 시작해 지난 3월엔 8.7%를 기록했고 4월에도 10.3%였다.",2015년 관련 통계 집계 이후 최대 증가 폭이다.,"임차인은 보증금을 제대로 돌려받을 수 있을까 두려워서, 임대인은 금리 하락으로 전세금 이자가 줄어 기존 전세 물건들이 반전세나 월세로 전환되자 서민 주거비 부담은 갈수록 커진다.",국내공식통계,Y,부동산,서울 아파트 월세 지수,"아파트, 월세, 지수, 증가폭",서울,-,-,,-,-,-,2024Q4,-,Q,확정,6%,KOSIS_VALUE,hcx,서울 아파트 월세 지수,-,2024Q4,Q,hcx,증감률,6,-,-,N,%,증감률,증가,전분기,"서울 아파트 월세 지수 증가 폭은 작년만 해도 4~6%대였지만, 올 들어 급등하기 시작해 지난 3월엔 8.7%를 기록했고 4월에도 10.3%였다.",high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,서울 아파트 월세 지수 증감률,,2025Q2,Q,%,%,rate,rate_change,unspecified,,Y,,
A1478-C003,A1478-C003-m2,A1478,한국 1분기 -0.2% 역성장 쇼크... 1년간 성장 멈췄다,2025-04-24,https://www.chosun.com/economy/economy_general/2025/04/24/RYSYX6BORRBE5GFWM4X74Z3QLA,성장률이 4개 분기 연속으로 0.1% 이하를 기록한 것은 과거 대형 경제 위기 때도 없었다.,지난해 2분기 이후 분기별 실질 국내총생산(GDP) 성장률이 ‘-0.2%→0.1%→0.1%→-0.2%’로 떨어지면서 지난 1년간 우리나라 성장이 사실상 ‘마이너스(-) 성장’을 나타낸 것이다.,◇’깜짝 반등’ 없었다 24일 한국은행에 따르면 올해 1분기 실질 GDP(속보치)는 지난해 4분기보다 0.2% 감소했다.,국내공식통계,Y,생산·산업,분기 수,"한국, 1분기, 실질 GDP, 속보치",-,-,-,,-,-,-,2025Q1,-,Q,확정,4개,KOSIS_VALUE,hcx,분기 수,-,2025Q1,Q,hcx,현재값,4,-,-,N,개,수준값,유지,전분기,성장률이 4개 분기 연속으로 0.1% 이하를 기록한 것은 과거 대형 경제 위기 때도 없었다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,GDP 성장률,,2025Q1,Q,개,개,count,count,unspecified,,Y,,
A0871-C010,A0871-C010-m1,A0871,“아이 낳으면 1억 드립니다”… 인구 증가 ‘전국 1위’ 찍은 이 도시,2025-03-09,https://www.chosun.com/national/national_general/2025/03/09/2FUPCN2GEBEJBF4V7LWZ7PD62I,인구 유입 척도 중 하나인 순이동률에서도 인천은 2021년 이후 단 한 차례도 마이너스를 기록하지 않았다.,전국 평균인 3.6%를 크게 웃도는 수치다.,올해 역시 전국 1위를 유지하고 있다.,국내공식통계,Y,인구,순이동률,-,-,-,-,,-,-,-,2021,-,Y,확정,마이너스,KOSIS_VALUE,hcx,순이동률,-,2021,Y,hcx,현재값,0,-,-,N,%,수준값,유지,전년,인구 유입 척도 중 하나인 순이동률에서도 인천은 2021년 이후 단 한 차례도 마이너스를 기록하지 않았다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,순이동률,,2021,Y,%,%,rate,level,unspecified,,Y,,
A0250-C027,A0250-C027-m1,A0250,"현대차, 인도에 사활… 현지인 단짝 ‘삼발이’ 뽑아낸다",2025-01-20,https://www.chosun.com/economy/auto/2025/01/20/LDRDYAENK5AGNDHCKVG5QV2OZY,작년 1~9월 현대차 인도 판매량(45만9000여대)의 3분의 1이 크레타였다.,"2015년 7월 인도에서 출시된 크레타는 개발 단계부터 현대차가 인도 시장을 고려해 제작, 인도에서 가장 잘 팔리는 현대차 제품이다.",현대차는 2030년까지 인도에서 크레타 EV를 포함해 전기차 5종을 내놓을 예정이다.,국내공식통계,N,소매·소비,현대차 인도 판매량,"현대차, 인도, 판매량, 크레타",-,-,-,크레타,-,-,-,2024,-,Y,확정,45만9000여대,KOSIS_VALUE,hcx,현대차 인도 판매량,크레타,2024,Y,hcx,현재값,459000,-,-,Y,대,수준값,-,전년,작년 1~9월 현대차 인도 판매량(45만9000여대)의 3분의 1이 크레타였다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,현대차 인도 판매량,자동차,2024,Y,대,대,count,count,item,,Y,,
A1085-C008,A1085-C008-m1,A1085,"비대면진료 전면 허용 1년, 환자도 의사도 이용 급증",2025-03-25,https://www.chosun.com/economy/economy_general/2025/03/25/3PQ25G3OGFHIVFH467K6W3M63I,"올해 1~2월 닥터나우의 비대면 진료 중 감기, 몸살, 부인과, 소아과 등 경증 질환이 71%에 달하는 것으로 집계됐다.",원산협에 따르면 전체 비대면 진료의 40.6%는 휴일이나 야간 시간대였다.,원산협은 “비대면 진료가 실험 단계를 넘어 의료 체계의 실질적인 한 축으로 자리매김했음을 시사한다”고 했다.,국내공식통계,N,보건·복지,경증 질환 비율,"비대면 진료, 경증 질환, 감기, 몸살, 부인과, 소아과",-,-,-,,-,-,-,202503,-,M,확정,71%,KOSIS_VALUE,hcx,경증 질환 비율,-,202503,M,hcx,현재값,71,-,-,N,%,비중,-,전년동기,"올해 1~2월 닥터나우의 비대면 진료 중 감기, 몸살, 부인과, 소아과 등 경증 질환이 71%에 달하는 것으로 집계됐다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,비대면 진료 중 경증 질환 비율,,202503,M,%,%,rate,rate_level,unspecified,,Y,,
A1183-C016,A1183-C016-m1,A1183,"한은·통계청의 경제 지표 활용, 노후 위한 투자 밑그림 그리세요",2025-04-02,https://www.chosun.com/economy/money/2025/04/02/KL276AIILNHP5L6JJNYFSJU3XE,"과거 30년간 우리나라 경제성장률이 올해 전망치인 1.5%보다 낮았던 때는 1998년 외환 위기, 2009년 글로벌 금융 위기, 2020년 코로나 팬데믹 위기 등이다.",올해 성장률 전망치의 경우 작년 5월 이후 줄곧 하향 조정돼 왔다.,한국은행 경제통계시스템(ecos.bok.or.kr)에 접속하면 각종 경제와 금융 통계들을 확인할 수 있다.,국내공식통계,N,기타,경제성장률,"한국, 경제성장률, 전망치, 외환위기, 글로벌금융위기, 코로나팬데믹",-,-,-,,-,-,-,2025,-,Y,확정,1.5%,KOSIS_VALUE,hcx,경제성장률,-,2025,Y,hcx,현재값,1.5,-,-,N,%,수준값,-,전년,"과거 30년간 우리나라 경제성장률이 올해 전망치인 1.5%보다 낮았던 때는 1998년 외환 위기, 2009년 글로벌 금융 위기, 2020년 코로나 팬데믹 위기 등이다.",high,Y,measurement_binding_fallback:1,N,0,1,HCX-007,v1.5-measurement-binding,2026-07-27,경제성장률,,2025,Y,%,%,rate,level,unspecified,,Y,,
A1119-C017,A1119-C017-m1,A1119,120만대 ‘메이드 인 USA’ 첫발… “4월 2일 이후가 중요”,2025-03-28,https://www.chosun.com/economy/auto/2025/03/28/CB3WOT3O4JEZTLLQRNXBHYA3SU,현대차그룹은 지난해 미국 전기차 시장에서 12만대를 팔며 테슬라(63만대)에 이어 2위를 나타냈다.,일본 도요타는 작년 말 북미 최초 전기차 생산 공장 가동 시기를 올해에서 내년으로 미뤘다.,2023년 대비 36.2% 증가하며 같은 기간 5.6% 감소한 테슬라와의 격차도 줄였다.,국내공식통계,N,무역,전기차 판매량,"현대차그룹, 미국 전기차 시장, 테슬라, 판매량",-,-,-,현대차그룹,-,-,미국,2025,-,Y,확정,12만대,KOSIS_VALUE,hcx,전기차 판매량,현대차그룹,2025,Y,hcx,현재값,120000,-,-,N,대,수준값,-,전년,현대차그룹은 지난해 미국 전기차 시장에서 12만대를 팔며 테슬라(63만대)에 이어 2위를 나타냈다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,전기차 판매량,전기차,2025,Y,대,대,count,count,item,,Y,,
A1119-C017,A1119-C017-m2,A1119,120만대 ‘메이드 인 USA’ 첫발… “4월 2일 이후가 중요”,2025-03-28,https://www.chosun.com/economy/auto/2025/03/28/CB3WOT3O4JEZTLLQRNXBHYA3SU,현대차그룹은 지난해 미국 전기차 시장에서 12만대를 팔며 테슬라(63만대)에 이어 2위를 나타냈다.,일본 도요타는 작년 말 북미 최초 전기차 생산 공장 가동 시기를 올해에서 내년으로 미뤘다.,2023년 대비 36.2% 증가하며 같은 기간 5.6% 감소한 테슬라와의 격차도 줄였다.,국내공식통계,N,무역,전기차 판매량,"현대차그룹, 미국 전기차 시장, 테슬라, 판매량",-,-,-,테슬라,-,-,미국,2025,-,Y,확정,63만대,KOSIS_VALUE,hcx,전기차 판매량,테슬라,2025,Y,hcx,현재값,630000,-,-,N,대,수준값,-,전년,현대차그룹은 지난해 미국 전기차 시장에서 12만대를 팔며 테슬라(63만대)에 이어 2위를 나타냈다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27,전기차 판매량,전기차,2025,Y,대,대,count,count,item,,Y,,
