claim_id,claim_measurement_id,claim_text,date,measurement_text,measurement_usage,claim_domain_scope,measurement_binding_source,measurement_role,measurement_indicator,measurement_item,value,unit,measurement_period,measurement_prd_se,in_ready,cand_tbl_ids,gold_verifiable,gold_measurement_correct,gold_org_id,gold_tbl_id,gold_obj_l1,gold_itm_id,gold_verdict,gold_actual_value
A1389-C002,A1389-C002-m3,"업권별로 보면 은행의 당기순이익이 16조3000억원으로, 1년 사이에 1조원 가까이 늘었다.",2025-04-17,1년,CONTEXT,국내공식통계,rule_fallback,참고값,은행 당기순이익,-,1,년,202504,M,N,,N,N,,,,,,
A1433-C002,A1433-C002-m1,같은 기간 대미 수출은 1년 전보다 14.3% 급감했다.,2025-04-21,1년,CONTEXT,국내공식통계,claim_fallback,참고값,기간 비교 기준,-,1,년,2025-04-01 ~ 2025-04-20,M,N,,Y,N,,,,,,
A1433-C002,A1433-C002-m2,같은 기간 대미 수출은 1년 전보다 14.3% 급감했다.,2025-04-21,14.30%,KOSIS_VALUE,국내공식통계,hcx,현재값,대미 수출 증가율,-,14.3,%,-,-,N,,Y,N,,,,,,
A2377-C012,A2377-C012-m1,2030년까지 매출액 약 14조8000억원을 달성해 글로벌 최상위권으로 오르는 게 목표다.,2025-07-02,14조8000억원,KOSIS_VALUE,전망·목표,hcx,목표값,매출액,건설기계,1.48E+13,원,2030,Y,N,,N,N,,,,,,
A2449-C007,A2449-C007-m1,전 분기보다는 30조3000억원 늘었다.,2025-07-08,30조3000억원,KOSIS_VALUE,국내공식통계,hcx,증감값,가계의 순자금 운용,-,3.03E+13,원,-,-,N,,N,N,,,,,,
A1159-C003,A1159-C003-m1,임직원 평균 연봉이 1억원이 넘는 매출 100대 기업은 ▲2019년 9개사 ▲2020년 12개사 ▲2021년 23개사 ▲2022년 35개사 ▲2023년 48개사 ▲2024년 55개사로 매년 늘고 있다.,2025-03-31,1억원,KOSIS_VALUE,개별기업,hcx,현재값,임직원 평균 연봉,-,100000000,원,2024,Y,N,,N,N,,,,,,
A1159-C003,A1159-C003-m2,임직원 평균 연봉이 1억원이 넘는 매출 100대 기업은 ▲2019년 9개사 ▲2020년 12개사 ▲2021년 23개사 ▲2022년 35개사 ▲2023년 48개사 ▲2024년 55개사로 매년 늘고 있다.,2025-03-31,100대,KOSIS_VALUE,개별기업,hcx,현재값,매출 100대 기업,-,100,대,2024,Y,N,,N,N,,,,,,
A1159-C003,A1159-C003-m3,임직원 평균 연봉이 1억원이 넘는 매출 100대 기업은 ▲2019년 9개사 ▲2020년 12개사 ▲2021년 23개사 ▲2022년 35개사 ▲2023년 48개사 ▲2024년 55개사로 매년 늘고 있다.,2025-03-31,55개사,KOSIS_VALUE,개별기업,hcx,현재값,평균 연봉 1억원 초과 기업 수,-,55,개사,2024,Y,N,,N,N,,,,,,
A1159-C003,A1159-C003-m4,임직원 평균 연봉이 1억원이 넘는 매출 100대 기업은 ▲2019년 9개사 ▲2020년 12개사 ▲2021년 23개사 ▲2022년 35개사 ▲2023년 48개사 ▲2024년 55개사로 매년 늘고 있다.,2025-03-31,9개사,KOSIS_VALUE,개별기업,hcx,이전값,평균 연봉 1억원 초과 기업 수,-,9,개사,2019,Y,N,,N,N,,,,,,
A1159-C003,A1159-C003-m5,임직원 평균 연봉이 1억원이 넘는 매출 100대 기업은 ▲2019년 9개사 ▲2020년 12개사 ▲2021년 23개사 ▲2022년 35개사 ▲2023년 48개사 ▲2024년 55개사로 매년 늘고 있다.,2025-03-31,12개사,KOSIS_VALUE,개별기업,hcx,이전값,평균 연봉 1억원 초과 기업 수,-,12,개사,2020,Y,N,,N,N,,,,,,
A1159-C003,A1159-C003-m6,임직원 평균 연봉이 1억원이 넘는 매출 100대 기업은 ▲2019년 9개사 ▲2020년 12개사 ▲2021년 23개사 ▲2022년 35개사 ▲2023년 48개사 ▲2024년 55개사로 매년 늘고 있다.,2025-03-31,23개사,KOSIS_VALUE,개별기업,hcx,이전값,평균 연봉 1억원 초과 기업 수,-,23,개사,2021,Y,N,,N,N,,,,,,
A1159-C003,A1159-C003-m7,임직원 평균 연봉이 1억원이 넘는 매출 100대 기업은 ▲2019년 9개사 ▲2020년 12개사 ▲2021년 23개사 ▲2022년 35개사 ▲2023년 48개사 ▲2024년 55개사로 매년 늘고 있다.,2025-03-31,35개사,KOSIS_VALUE,개별기업,hcx,이전값,평균 연봉 1억원 초과 기업 수,-,35,개사,2022,Y,N,,N,N,,,,,,
A1159-C003,A1159-C003-m8,임직원 평균 연봉이 1억원이 넘는 매출 100대 기업은 ▲2019년 9개사 ▲2020년 12개사 ▲2021년 23개사 ▲2022년 35개사 ▲2023년 48개사 ▲2024년 55개사로 매년 늘고 있다.,2025-03-31,48개사,KOSIS_VALUE,개별기업,hcx,이전값,평균 연봉 1억원 초과 기업 수,-,48,개사,2023,Y,N,,N,N,,,,,,
A1131-C039,A1131-C039-m1,"SK하이닉스는 미국과 중국이 각각 전체 매출의 63%, 23%(지난해 기준)를 차지한다.",2025-03-29,63%,KOSIS_VALUE,개별기업,hcx,현재값,미국 매출 비중,반도체,63,%,2024,Y,N,,N,N,,,,,,
A1131-C039,A1131-C039-m2,"SK하이닉스는 미국과 중국이 각각 전체 매출의 63%, 23%(지난해 기준)를 차지한다.",2025-03-29,23%,KOSIS_VALUE,개별기업,hcx,현재값,중국 매출 비중,반도체,23,%,2024,Y,N,,N,N,,,,,,
A0100-C007,A0100-C007-m1,"한국을 여러 차례 방문했던 그는 이번 인터뷰에서 한국 경제의 저성장에 대해 “0.7명에 불과한 낮은 출산율이 원인”이라고 진단하며, 그 해법으로 아이를 낳지 않는 사람들에게 높은 세금을 물리는 이른바 ‘무자녀세(無子女稅)’ 도입 등이 필요하다고 제언했다. –올해 미국 경제는 어떻게 될까.",2025-01-08,0.7명,KOSIS_VALUE,전망·목표,hcx,현재값,출산율,-,0.7,명,2025,Y,N,,Y,Y,,,,,,
A0076-C001,A0076-C001-m1,우리나라 수출의 20%가량을 맡고 있는 핵심 품목인 반도체의 ‘수출 지형도’가 눈에 띄게 변한 것으로 나타났다.,2025-01-06,20%가량,KOSIS_VALUE,국내공식통계,hcx,현재값,반도체 수출 비율,반도체,20,%,-,-,N,,Y,N,,,,,,
A0097-C014,A0097-C014-m1,"이에 따라 주택담보대출 중도상환수수료율은 현재 약 1.2∼1.4%에서 0.6∼0.7%로, 신용대출은 현재 0.6∼0.8%에서 0.4% 수준으로 내려간다.",2025-01-08,1.20%,KOSIS_VALUE,기타,hcx,현재값,주택담보대출 중도상환수수료율,주택담보대출,1.2,%,-,-,N,,N,N,,,,,,
A0321-C002,A0321-C002-m2,남아 있는 '3% 예금·5% 적금' 상품은 시중·지방·인터넷은행 수신 금리 낮춰 19개 은행 예금 중 금리 3% 초과 5개뿐 5% 넘는 1년 만기 적금도 5개…자격 조건 제한 김보연 기자(조선비즈) 입력 2025.01.25.,2025-01-25,5%,KOSIS_VALUE,국내공식통계,hcx,현재값,적금 금리,-,5,%,202501,M,Y,,N,Y,,,,,,
A0321-C002,A0321-C002-m3,남아 있는 '3% 예금·5% 적금' 상품은 시중·지방·인터넷은행 수신 금리 낮춰 19개 은행 예금 중 금리 3% 초과 5개뿐 5% 넘는 1년 만기 적금도 5개…자격 조건 제한 김보연 기자(조선비즈) 입력 2025.01.25.,2025-01-25,19개,KOSIS_VALUE,국내공식통계,hcx,현재값,은행 수,-,19,개,202501,M,Y,,N,Y,,,,,,
A0321-C002,A0321-C002-m4,남아 있는 '3% 예금·5% 적금' 상품은 시중·지방·인터넷은행 수신 금리 낮춰 19개 은행 예금 중 금리 3% 초과 5개뿐 5% 넘는 1년 만기 적금도 5개…자격 조건 제한 김보연 기자(조선비즈) 입력 2025.01.25.,2025-01-25,5개,KOSIS_VALUE,국내공식통계,hcx,현재값,금리 3% 초과 은행 수,-,5,개,202501,M,Y,,N,Y,,,,,,
A1436-C005,A1436-C005-m1,"◇‘4개 분기 연속 제로 성장’ 쇼크 한국은행은 지난 17일 ‘올해 1분기(1~3월) 및 향후 성장 흐름 평가’ 보고서에서 “1분기 우리나라 성장률이 지난 2월에 내놓은 전망치인 0.2%보다 더 낮으며, 마이너스(-) 성장 가능성도 배제할 수 없는 상황”이라고 했다.",2025-04-21,4개,KOSIS_VALUE,국내공식통계,hcx,현재값,분기 연속 성장,-,4,개,2025Q1,Q,Y,,Y,Y,,,,,,
A1436-C005,A1436-C005-m2,"◇‘4개 분기 연속 제로 성장’ 쇼크 한국은행은 지난 17일 ‘올해 1분기(1~3월) 및 향후 성장 흐름 평가’ 보고서에서 “1분기 우리나라 성장률이 지난 2월에 내놓은 전망치인 0.2%보다 더 낮으며, 마이너스(-) 성장 가능성도 배제할 수 없는 상황”이라고 했다.",2025-04-21,0.20%,KOSIS_VALUE,국내공식통계,hcx,현재값,경제성장률,-,0.2,%,2025Q1,Q,Y,,Y,Y,,,,,,
A0333-C003,A0333-C003-m1,16:03 0 연기금이 올 1월 유가증권시장에서 1조6000억원어치를 순매수하며 코스피지수 상승을 이끈 것으로 나타났다.,2025-01-26,1조6000억원,KOSIS_VALUE,국내공식통계,hcx,현재값,순매수액,-,1.60E+12,원,202501,M,Y,,N,Y,,,,,,
A1218-C001,A1218-C001-m1,올해 1분기(1~3월) 우리나라로 들어온 외국인 직접투자(FDI)가 작년 같은 기간 대비 9.2% 줄었다.,2025-04-04,9.20%,KOSIS_VALUE,국내공식통계,hcx,증감률,외국인직접투자액,-,9.2,%,2025Q1,Q,Y,,Y,Y,,,,,,
A0748-C007,A0748-C007-m1,합계 출산율이 1.24명이었던 2015년 이후 처음으로 출산율이 올랐다.,2025-02-27,1.24명,KOSIS_VALUE,국내공식통계,hcx,현재값,합계 출산율,-,1.24,명,2015,Y,Y,,Y,Y,,,,,,
A0290-C015,A0290-C015-m1,"지난 2005년과 작년, 한국의 10대 수출 품목을 비교하면 컴퓨터가 제외되고, 가전제품이 새로 진입한 것 외에는 아무 변화가 없었다.",2025-01-23,10대,KOSIS_VALUE,국내공식통계,hcx,현재값,수출 품목 수,-,10,대,2005,Y,Y,,N,N,,,,,,
A1798-C006,A1798-C006-m1,"한국농수산식품유통공사(aT) 농식품수출정보에 따르면, 지난해 한국은 전체 닭고기 수입량 24만9751t 중 71.6%가량인 17만8956t을 브라질에서 들여왔다.",2025-05-19,71.6%가량,KOSIS_VALUE,국내공식통계,hcx,현재값,닭고기 수입량 비중,닭고기,71.6,%,2024,Y,Y,,Y,N,,,,,,
A0096-C003,A0096-C003-m2,이는 직전 분기의 41조2000억원보다 3조5000억원가량 줄어든 것이다.,2025-01-08,3조5000억원가량,KOSIS_VALUE,국내공식통계,hcx,증감값,순자금 운용액 감소폭,-,3.50E+12,원,2024Q3,Q,Y,,Y,Y,,,,,,
A1123-C005,A1123-C005-m1,1975~1976년생도 남성의 고학력 비율(62.9%)이 여성(60.2%)보다 높다.,2025-03-28,62.90%,KOSIS_VALUE,국내공식통계,hcx,현재값,남성 고학력자 비율,1975~1976년생,62.9,%,1976,Y,Y,,Y,Y,,,,,,
A2696-C058,A2696-C058-m1,2005년 조사에서 15세 이상 기혼 여성 중 93%가 ‘추가 자녀 계획이 없다’고 답했다.,2025-11-08,93%,KOSIS_VALUE,국내공식통계,hcx,현재값,추가 자녀 계획 없음 비율,-,93,%,2005,Y,Y,,Y,Y,,,,,,
A1730-C009,A1730-C009-m1,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",2025-05-14,1.20%,KOSIS_VALUE,국내공식통계,hcx,증감률,이자 비용 증감률,-,1.2,%,2024Q4,Q,Y,,N,Y,,,,,,
A1730-C009,A1730-C009-m2,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",2025-05-14,10만8000원,KOSIS_VALUE,국내공식통계,hcx,현재값,이자 비용,-,108000,원,2024Q4,Q,Y,,N,Y,,,,,,
A1730-C009,A1730-C009-m3,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",2025-05-14,4개,KOSIS_VALUE,국내공식통계,hcx,현재값,분기,-,4,개,2024Q4,Q,Y,,N,Y,,,,,,
A1730-C009,A1730-C009-m4,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",2025-05-14,10만원,KOSIS_VALUE,국내공식통계,hcx,현재값,이자 비용,-,100000,원,2024Q4,Q,Y,,N,N,,,,,,
A1730-C009,A1730-C009-m5,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",2025-05-14,5만5000원,KOSIS_VALUE,국내공식통계,hcx,현재값,비경상조세,-,55000,원,2024Q4,Q,Y,,N,Y,,,,,,
A1730-C009,A1730-C009-m6,"이자 비용이 전년 대비 1.2% 늘어난 10만8000원으로 4개 분기 만에 증가해 10만원을 넘겼고, 부동산 구입에 따른 취득·등록세가 늘면서 비경상조세(5만5000원)가 5배 가까이 증가한 점도 원인이 됐다.",2025-05-14,5배,KOSIS_VALUE,국내공식통계,hcx,현재값,비경상조세 증가 배수,-,5,배,2024Q4,Q,Y,,N,N,,,,,,
A1246-C009,A1246-C009-m2,지난해 자동차부문 보험손익 합산비율(손해율+사업비율)은 손익분기점인 100%를 초과해 97억원 적자를 기록했다.,2025-04-06,97억원,KOSIS_VALUE,국내공식통계,hcx,현재값,적자,-,9700000000,원,2024,Y,Y,,Y,Y,,,,,,
A1383-C003,A1383-C003-m1,농가에서 65세 이상 고령 인구가 차지하는 비율도 지난해 기준 55.8%로 해마다 계속 상승하면서 농촌 소멸 우려가 현실화되고 있다는 분석이 나온다.,2025-04-17,55.80%,KOSIS_VALUE,국내공식통계,hcx,현재값,농가에서 65세 이상 고령 인구가 차지하는 비율,-,55.8,%,2024,Y,Y,,Y,Y,,,,,,
A0023-C026,A0023-C026-m1,다만 11월 소매판매는 전년 동월과 비교하면 1.9% 줄어 부진한 흐름을 이어갔다.,2025-01-02,1.90%,KOSIS_VALUE,국내공식통계,hcx,현재값,소매판매,-,1.9,%,202501,M,Y,,Y,N,,,,,,
A2657-C003,A2657-C003-m1,2022년엔 1분위(소득 하위 20%)였다가 2023년엔 2분위(하위 20~40%) 등으로 올라간 경우를 뜻하는 이 비율은 사회 계층 이동성을 따지는 지표다.,2025-10-28,20%,KOSIS_VALUE,국내공식통계,hcx,현재값,소득 1분위,-,20,%,2022,Y,Y,,N,Y,,,,,,
A2657-C003,A2657-C003-m2,2022년엔 1분위(소득 하위 20%)였다가 2023년엔 2분위(하위 20~40%) 등으로 올라간 경우를 뜻하는 이 비율은 사회 계층 이동성을 따지는 지표다.,2025-10-28,40%,KOSIS_VALUE,국내공식통계,hcx,현재값,소득 2분위,-,40,%,2023,Y,Y,,N,Y,,,,,,
A2257-C005,A2257-C005-m1,보고서는 연간 수출은 작년보다 2.2% 줄어든 6685억달러가 될 것으로 예상했다.,2025-06-23,2.20%,KOSIS_VALUE,국내공식통계,hcx,증감률,연간 수출 증가율,-,2.2,%,2025,Y,Y,,N,Y,,,,,,
A2257-C005,A2257-C005-m2,보고서는 연간 수출은 작년보다 2.2% 줄어든 6685억달러가 될 것으로 예상했다.,2025-06-23,6685억달러,KOSIS_VALUE,국내공식통계,hcx,현재값,연간 수출 총액,-,6.69E+11,달러,2025,Y,Y,,N,Y,,,,,,
A0766-C010,A0766-C010-m1,◇서학 개미 투자 작년 50% 급증 한국의 순대외금융자산이 1조달러를 돌파한 데는 서학 개미(해외 주식 투자자)의 약진이 큰 역할을 했다.,2025-02-28,50%,KOSIS_VALUE,국내공식통계,hcx,현재값,서학 개미 투자 증가율,서학 개미,50,%,2024,Y,Y,,Y,Y,,,,,,
A1719-C020,A1719-C020-m2,"기술 특례 상장 기업의 경우 상장 후 5년간 매출 요건이 유예되는데, 2019년 10월~2020년 9월 사이 상장한 기업들은 올해부터 매출액 30억원을 넘겨야 한다.",2025-05-13,30억원,KOSIS_VALUE,국내공식통계,hcx,현재값,관리종목 지정 기준 매출액,-,3000000000,원,2025,Y,Y,,N,N,,,,,,
A2342-C012,A2342-C012-m1,"지난해 양식업 피해액은 1430억원으로, 이 역시 피해 집계를 시작한 2012년 이후 최대 규모였다.",2025-06-30,1430억원,KOSIS_VALUE,국내공식통계,hcx,현재값,양식업 피해액,-,1.43E+11,원,2024,Y,Y,,N,Y,,,,,,
A2598-C002,A2598-C002-m1,복구율 15.3%다.,2025-10-01,15.30%,KOSIS_VALUE,국내공식통계,hcx,현재값,복구율,-,15.3,%,202510,M,Y,,N,Y,,,,,,
A0898-C012,A0898-C012-m2,"그러나 반 토막 났던 독일이 회복세를 보이면서 2022년 6위로 밀렸고, 지난해엔 생산량까지 줄며 멕시코(420만대)에도 뒤졌다.",2025-03-11,420만대,KOSIS_VALUE,국내공식통계,hcx,현재값,멕시코 자동차 생산량,자동차,4200000,대,2022,Y,Y,,N,N,,,,,,
A2399-C002,A2399-C002-m1,"4일 법원 등기정보광장에 따르면, 올해 상반기(1~6월) 전국에서 확정일자를 받은 외국인 임대인은 1만500명으로 집계됐다.",2025-07-04,1만500명,KOSIS_VALUE,국내공식통계,hcx,현재값,외국인 임대인 수,-,10500,명,2025Q2,Q,Y,,N,Y,,,,,,
A0067-C010,A0067-C010-m1,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,2025-01-06,13만4426대,KOSIS_VALUE,국내공식통계,hcx,현재값,연료별 자동차 판매 대수,하이브리드,134426,대,2024,Y,Y,,Y,Y,,,,,,
A0067-C010,A0067-C010-m2,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,2025-01-06,51.10%,KOSIS_VALUE,국내공식통계,hcx,현재값,연료별 자동차 판매 비중,하이브리드,51.1,%,2024,Y,Y,,Y,Y,,,,,,
A0067-C010,A0067-C010-m3,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,2025-01-06,23.80%,KOSIS_VALUE,국내공식통계,hcx,현재값,연료별 자동차 판매 비중,가솔린,23.8,%,2024,Y,Y,,Y,Y,,,,,,
A0067-C010,A0067-C010-m4,연료별로는 하이브리드가 절반이 넘는 13만4426대(51.1%)를 기록한 가운데 가솔린(23.8%)과 전기(18.8%)가 다음 자리를 차지했다.,2025-01-06,18.80%,KOSIS_VALUE,국내공식통계,hcx,현재값,연료별 자동차 판매 비중,전기,18.8,%,2024,Y,Y,,Y,Y,,,,,,
A1191-C011,A1191-C011-m1,"같은 방식으로 비교했을 때 2023년까지만 해도 외국인과 노인 일자리 참여자 증가 규모는 11만8000명으로, 전체 취업자 증가 폭(32만7000명)보다 적었다.",2025-04-02,11만8000명,KOSIS_VALUE,국내공식통계,hcx,현재값,외국인과 노인 일자리 참여자 증가 규모,-,118000,명,2023,Y,Y,,Y,Y,,,,,,
A1191-C011,A1191-C011-m2,"같은 방식으로 비교했을 때 2023년까지만 해도 외국인과 노인 일자리 참여자 증가 규모는 11만8000명으로, 전체 취업자 증가 폭(32만7000명)보다 적었다.",2025-04-02,32만7000명,KOSIS_VALUE,국내공식통계,hcx,현재값,전체 취업자 증가 폭,-,327000,명,2023,Y,Y,,Y,N,,,,,,
A1731-C013,A1731-C013-m1,KDI는 “대내외 수요 둔화로 초래될 수 있는 물가 하방 압력을 축소하기 위해 통화정책은 보다 완화적인 기조로 운용하는 것이 바람직하다”며 “재정정책은 큰 폭의 관리재정수지 적자(GDP 대비 3.3%)를 감안하면 이미 어느 정도 완화적 기조라 정부 지출 추가 확대는 신중히 접근해야 한다”고 했다.,2025-05-14,3.30%,KOSIS_VALUE,국내공식통계,hcx,현재값,관리재정수지 적자 비율,-,3.3,%,2025,Y,Y,,N,N,,,,,,
A0697-C014,A0697-C014-m1,"연체 금액도 대구는 약 1400억원, 경북은 약 4800억원 수준이다.",2025-02-23,1400억원,KOSIS_VALUE,국내공식통계,hcx,현재값,공동대출 연체금액,대구,1.40E+11,원,2024말,Y,Y,,N,Y,,,,,,
A0697-C014,A0697-C014-m2,"연체 금액도 대구는 약 1400억원, 경북은 약 4800억원 수준이다.",2025-02-23,4800억원,KOSIS_VALUE,국내공식통계,hcx,현재값,공동대출 연체금액,경북,4.80E+11,원,2024말,Y,Y,,N,Y,,,,,,
A0739-C010,A0739-C010-m1,2019년 12월(2만4945건) 이후 모든 월을 기준으로 5년 만에 혼인 건수가 가장 많았다.,2025-02-26,2만4945건,KOSIS_VALUE,국내공식통계,hcx,현재값,혼인 건수,-,24945,건,2019,Y,Y,,Y,Y,,,,,,
A2295-C002,A2295-C002-m1,한국은행은 25일 금융안정상황 보고서에서 올해 1분기(1~3월) 말 취약 자영업자의 대출 연체율은 12.24%로 집계됐다고 밝혔다.,2025-06-26,12.24%,KOSIS_VALUE,국내공식통계,hcx,현재값,취약 자영업자 대출 연체율,-,12.24,%,2025Q1,Q,Y,,N,Y,,,,,,
A2033-C007,A2033-C007-m1,"서울 아파트 월세 지수 증가 폭은 작년만 해도 4~6%대였지만, 올 들어 급등하기 시작해 지난 3월엔 8.7%를 기록했고 4월에도 10.3%였다.",2025-06-06,4%,KOSIS_VALUE,국내공식통계,hcx,증감률,서울 아파트 월세 지수,-,4,%,2024Q4,Q,Y,,N,Y,,,,,,
A2033-C007,A2033-C007-m2,"서울 아파트 월세 지수 증가 폭은 작년만 해도 4~6%대였지만, 올 들어 급등하기 시작해 지난 3월엔 8.7%를 기록했고 4월에도 10.3%였다.",2025-06-06,6%,KOSIS_VALUE,국내공식통계,hcx,증감률,서울 아파트 월세 지수,-,6,%,2024Q4,Q,Y,,N,Y,,,,,,
A1478-C003,A1478-C003-m2,성장률이 4개 분기 연속으로 0.1% 이하를 기록한 것은 과거 대형 경제 위기 때도 없었다.,2025-04-24,4개,KOSIS_VALUE,국내공식통계,hcx,현재값,분기 수,-,4,개,2025Q1,Q,Y,,Y,Y,,,,,,
A0871-C010,A0871-C010-m1,인구 유입 척도 중 하나인 순이동률에서도 인천은 2021년 이후 단 한 차례도 마이너스를 기록하지 않았다.,2025-03-09,마이너스,KOSIS_VALUE,국내공식통계,hcx,현재값,순이동률,-,0,%,2021,Y,Y,,Y,N,,,,,,
A0250-C027,A0250-C027-m1,작년 1~9월 현대차 인도 판매량(45만9000여대)의 3분의 1이 크레타였다.,2025-01-20,45만9000여대,KOSIS_VALUE,국내공식통계,hcx,현재값,현대차 인도 판매량,크레타,459000,대,2024,Y,Y,,N,Y,,,,,,
A1085-C008,A1085-C008-m1,"올해 1~2월 닥터나우의 비대면 진료 중 감기, 몸살, 부인과, 소아과 등 경증 질환이 71%에 달하는 것으로 집계됐다.",2025-03-25,71%,KOSIS_VALUE,국내공식통계,hcx,현재값,경증 질환 비율,-,71,%,202503,M,Y,,N,N,,,,,,
A1183-C016,A1183-C016-m1,"과거 30년간 우리나라 경제성장률이 올해 전망치인 1.5%보다 낮았던 때는 1998년 외환 위기, 2009년 글로벌 금융 위기, 2020년 코로나 팬데믹 위기 등이다.",2025-04-02,1.50%,KOSIS_VALUE,국내공식통계,hcx,현재값,경제성장률,-,1.5,%,2025,Y,Y,,Y,Y,,,,,,
A1119-C017,A1119-C017-m1,현대차그룹은 지난해 미국 전기차 시장에서 12만대를 팔며 테슬라(63만대)에 이어 2위를 나타냈다.,2025-03-28,12만대,KOSIS_VALUE,국내공식통계,hcx,현재값,전기차 판매량,현대차그룹,120000,대,2025,Y,Y,,N,N,,,,,,
A1119-C017,A1119-C017-m2,현대차그룹은 지난해 미국 전기차 시장에서 12만대를 팔며 테슬라(63만대)에 이어 2위를 나타냈다.,2025-03-28,63만대,KOSIS_VALUE,국내공식통계,hcx,현재값,전기차 판매량,테슬라,630000,대,2025,Y,Y,,N,N,,,,,,
A0070-C004,A0070-C004-m1,"6일 한국무역협회에 따르면, 지난해 대중 수출액은 1330억2600만달러로 전년 대비 6.6% 늘었다.",2025-01-06,1330억2600만달러,KOSIS_VALUE,국내공식통계,hcx,현재값,대중 수출액,-,1.33E+11,달러,2024,Y,Y,,Y,Y,,,,,,1330억 1138만 달러
A0070-C004,A0070-C004-m2,"6일 한국무역협회에 따르면, 지난해 대중 수출액은 1330억2600만달러로 전년 대비 6.6% 늘었다.",2025-01-06,6.60%,KOSIS_VALUE,국내공식통계,hcx,증감률,대중 수출액 증감률,-,6.6,%,2024,Y,Y,,Y,Y,,,,,,
A0837-C010,A0837-C010-m1,"우리나라 1인당 PGDI는 1975년 482달러였는데, 지난 2023년에는 1만9498달러(약 2840만원)로 상승했다.",2025-03-06,482달러,KOSIS_VALUE,국내공식통계,hcx,현재값,PGDI,-,482,달러,1975,Y,Y,,Y,Y,,,,,,
A0837-C010,A0837-C010-m2,"우리나라 1인당 PGDI는 1975년 482달러였는데, 지난 2023년에는 1만9498달러(약 2840만원)로 상승했다.",2025-03-06,1만9498달러,KOSIS_VALUE,국내공식통계,hcx,현재값,PGDI,-,19498,달러,2023,Y,Y,,Y,Y,,,,,,
A0837-C010,A0837-C010-m3,"우리나라 1인당 PGDI는 1975년 482달러였는데, 지난 2023년에는 1만9498달러(약 2840만원)로 상승했다.",2025-03-06,2840만원,KOSIS_VALUE,국내공식통계,hcx,현재값,PGDI,-,28400000,원,2023,Y,Y,,Y,Y,,,,,,
A0024-C002,A0024-C002-m1,"1일 더불어민주당 임광현 의원이 한은에서 제출받은 자료에 따르면, 정부는 지난해 한은에서 누적으로 따져 총 173조원을 일시 차입했다.",2025-01-02,173조원,KOSIS_VALUE,국내공식통계,hcx,현재값,정부 차입금,-,1.73E+14,원,2024,Y,Y,,N,Y,,,,,,
A1922-C001,A1922-C001-m1,올해 1분기 합계출산율(여성 1명이 평생 낳을 것으로 예상되는 아이 수)이 2년 만에 0.8명대를 기록했다.,2025-05-28,0.8명,KOSIS_VALUE,국내공식통계,hcx,현재값,합계출산율,-,0.8,명,2025Q1,Q,Y,,Y,Y,,,,,,
A1922-C001,A1922-C001-m2,올해 1분기 합계출산율(여성 1명이 평생 낳을 것으로 예상되는 아이 수)이 2년 만에 0.8명대를 기록했다.,2025-05-28,1명,KOSIS_VALUE,국내공식통계,hcx,현재값,합계출산율,-,1,명,2025Q1,Q,Y,,Y,N,,,,,,
A1253-C009,A1253-C009-m2,"앞서 한국은행은 지난 2월 올해 성장률 전망을 기존 1.9%에서 1.5%로 내렸고, 관세 전쟁이 격화하는 경우 1.4% 성장으로 둔화할 것으로 봤다.",2025-04-07,1.50%,KOSIS_VALUE,국내공식통계,hcx,현재값,경제성장률,-,1.5,%,2025,Y,Y,,N,Y,,,,,,
