claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at
A2567-C013,A2567-C013-m2,A2567,"“그냥 쉬었다”는 20대, 5년 새 가장 많아",2025-07-17,https://www.chosun.com/economy/economy_general/2025/07/17/NDNGACBI4RAZJBDEMRKGKVA5KY,"한편 40대도 5만 5000명, 50대도 5만3000명 줄었다.","지난달 연령대별 취업자 수는 60세 이상과 30대에서 1년 새 각각 34만8000명, 11만6000명 늘어났지만, 15~29세 청년 취업자는 17만3000명이나 크게 줄었다.","김성희 고려대 교수는 “사회복지서비스업 등 청년층이 기피하는 저임금·저숙련 일자리 위주로 취업자 수가 증가하는 반면, 청년층이 미래를 그릴 수 있는 제조업 분야 취업자 수는 경기 변동의 영향을 받아 줄어드는 현상이 이어지고 있다”고 했다.",국내공식통계,Y,고용,취업자 수 감소,"취업자 수, 40대, 50대, 고용",-,40대;50대,-,-,-,-,-,202507,-,M,확정,5만 5000명,KOSIS_VALUE,hcx,취업자 수,-,-,-,hcx,현재값,5000,-,-,N,명,수준값,감소,전월,"한편 40대도 5만 5000명, 50대도 5만3000명 줄었다.",high,Y,measurement_period_ungrounded:4,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A2567-C013,A2567-C013-m3,A2567,"“그냥 쉬었다”는 20대, 5년 새 가장 많아",2025-07-17,https://www.chosun.com/economy/economy_general/2025/07/17/NDNGACBI4RAZJBDEMRKGKVA5KY,"한편 40대도 5만 5000명, 50대도 5만3000명 줄었다.","지난달 연령대별 취업자 수는 60세 이상과 30대에서 1년 새 각각 34만8000명, 11만6000명 늘어났지만, 15~29세 청년 취업자는 17만3000명이나 크게 줄었다.","김성희 고려대 교수는 “사회복지서비스업 등 청년층이 기피하는 저임금·저숙련 일자리 위주로 취업자 수가 증가하는 반면, 청년층이 미래를 그릴 수 있는 제조업 분야 취업자 수는 경기 변동의 영향을 받아 줄어드는 현상이 이어지고 있다”고 했다.",국내공식통계,Y,고용,취업자 수 감소,"취업자 수, 40대, 50대, 고용",-,40대;50대,-,-,-,-,-,202507,-,M,확정,50대,KOSIS_VALUE,hcx,취업자 수,-,-,-,hcx,현재값,50,-,-,N,대,수준값,감소,전월,"한편 40대도 5만 5000명, 50대도 5만3000명 줄었다.",high,Y,measurement_period_ungrounded:4,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A2567-C013,A2567-C013-m4,A2567,"“그냥 쉬었다”는 20대, 5년 새 가장 많아",2025-07-17,https://www.chosun.com/economy/economy_general/2025/07/17/NDNGACBI4RAZJBDEMRKGKVA5KY,"한편 40대도 5만 5000명, 50대도 5만3000명 줄었다.","지난달 연령대별 취업자 수는 60세 이상과 30대에서 1년 새 각각 34만8000명, 11만6000명 늘어났지만, 15~29세 청년 취업자는 17만3000명이나 크게 줄었다.","김성희 고려대 교수는 “사회복지서비스업 등 청년층이 기피하는 저임금·저숙련 일자리 위주로 취업자 수가 증가하는 반면, 청년층이 미래를 그릴 수 있는 제조업 분야 취업자 수는 경기 변동의 영향을 받아 줄어드는 현상이 이어지고 있다”고 했다.",국내공식통계,Y,고용,취업자 수 감소,"취업자 수, 40대, 50대, 고용",-,40대;50대,-,-,-,-,-,202507,-,M,확정,5만 3000명,KOSIS_VALUE,hcx,취업자 수,-,-,-,hcx,현재값,53000,-,-,N,명,수준값,감소,전월,"한편 40대도 5만 5000명, 50대도 5만3000명 줄었다.",high,Y,measurement_period_ungrounded:4,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A1900-C021,A1900-C021-m1,A1900,“더 좋은 기업으로 간다”… 이젠 취업도 ‘반수 시대’,2025-05-27,https://www.chosun.com/economy/economy_general/2025/05/27/FUCSNQX24FBOTBKZVNTRCAB3WA,6명 중 1명이 사실상의 백수라는 뜻이다.,"취업준비생, 아르바이트를 하며 더 나은 직장을 알아보는 ‘추가 취업 가능자’, 구직 활동도 하지 않고 그냥 시간을 보낸 ‘쉬었음’ 등까지 감안한 ‘확장실업률’은 16.8%에 달한다.",청년 확장실업률은 계엄·탄핵 등으로 경기 둔화가 본격화된 작년 12월부터 5개월 연속으로 오르고 있다.,여론조사·설문,N,고용,확장실업률,"취업준비생, 추가 취업 가능자, 구직 활동, 사실상 백수",-,-,-,-,-,-,-,2025,-,Y,확정,6명,KOSIS_VALUE,hcx,확장실업률,-,-,-,hcx,현재값,6,-,-,N,명,수준값,-,전년,"""6명 중 1명이 사실상의 백수라는 뜻이다.""",high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A1900-C021,A1900-C021-m2,A1900,“더 좋은 기업으로 간다”… 이젠 취업도 ‘반수 시대’,2025-05-27,https://www.chosun.com/economy/economy_general/2025/05/27/FUCSNQX24FBOTBKZVNTRCAB3WA,6명 중 1명이 사실상의 백수라는 뜻이다.,"취업준비생, 아르바이트를 하며 더 나은 직장을 알아보는 ‘추가 취업 가능자’, 구직 활동도 하지 않고 그냥 시간을 보낸 ‘쉬었음’ 등까지 감안한 ‘확장실업률’은 16.8%에 달한다.",청년 확장실업률은 계엄·탄핵 등으로 경기 둔화가 본격화된 작년 12월부터 5개월 연속으로 오르고 있다.,여론조사·설문,N,고용,확장실업률,"취업준비생, 추가 취업 가능자, 구직 활동, 사실상 백수",-,-,-,-,-,-,-,2025,-,Y,확정,1명,KOSIS_VALUE,hcx,확장실업률,-,-,-,hcx,현재값,1,-,-,N,명,수준값,-,전년,"""6명 중 1명이 사실상의 백수라는 뜻이다.""",high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A0084-C006,-,A0084,"보조금 폐지한 독일, 전기차 판매 급감...유럽 최대 전기차 시장도 영국에 넘겨줘",2025-01-07,https://www.chosun.com/economy/auto/2025/01/07/Y62DLGXPGZCNNK2IBLFZNNKMKY,신규 등록 차량 가운데 휘발유차는 35.2％로 가장 많았고 전기차 점유율은 13.5％에 그쳤다.,"다만 하이브리드차는 12.7％, 휘발유차가 9％ 늘었다.",독일 전기차 시장은 글로벌 수요 둔화에 더해 2023년 말 긴축재정에 들어간 연방정부가 전기차 보조금을 폐지하면서 쪼그라들기 시작했다.,국내공식통계,N,무역,전기차 점유율,-,-,-,-,-,-,-,-,202501,-,M,확정,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,신규 등록 차량 가운데 휘발유차는 35.2％로 가장 많았고 전기차 점유율은 13.5％에 그쳤다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A0871-C010,A0871-C010-m1,A0871,“아이 낳으면 1억 드립니다”… 인구 증가 ‘전국 1위’ 찍은 이 도시,2025-03-09,https://www.chosun.com/national/national_general/2025/03/09/2FUPCN2GEBEJBF4V7LWZ7PD62I,인구 유입 척도 중 하나인 순이동률에서도 인천은 2021년 이후 단 한 차례도 마이너스를 기록하지 않았다.,전국 평균인 3.6%를 크게 웃도는 수치다.,올해 역시 전국 1위를 유지하고 있다.,국내공식통계,Y,인구,순이동률,-,-,-,-,-,-,-,-,2021,-,Y,확정,마이너스,KOSIS_VALUE,hcx,순이동률,-,2021,Y,hcx,현재값,0,-,-,N,%,수준값,유지,전년,인구 유입 척도 중 하나인 순이동률에서도 인천은 2021년 이후 단 한 차례도 마이너스를 기록하지 않았다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A1451-C011,A1451-C011-m1,A1451,"대기업 여성 연봉, 남성 70% 수준…상사 기업에서 격차 가장 커",2025-04-22,https://www.chosun.com/economy/industry-company/2025/04/22/BYCTML74DFCA3HLEJIUNEUKDDI,"증권업도 여성의 근속 연수가 10.8년으로 남성(10.3년)을 앞섰지만, 연봉은 남성(1억5200만원)의 65%인 9900만원이었다.","상사업의 경우 여성 평균 근속 연수는 11.3년으로 남성(10.1년)보다 길었지만, 평균 연봉은 7000만원으로 남성(1억1510만원)의 60.8%에 그쳤다.",평균 연봉에서 남녀 차이가 거의 없는 기업들도 있다.,개별기업,N,소득·임금,여성 연봉 비율,"대기업, 여성, 연봉, 남성, 상사, 증권업",-,-,-,증권업,-,-,-,2025,-,Y,확정,10.8년,CONTEXT,hcx,여성 근속 연수,증권업,2025,Y,claim_fallback,참고값,10.8,-,-,N,년,수준값,-,-,"증권업도 여성의 근속 연수는 10.8년으로 남성(10.3년)을 앞섰지만, 연봉은 남성(1억5200만원)의 65%인 9900만원이었다.",high,Y,measurement_binding_fallback:2;measurement_period_ungrounded:5,Y,0,2,HCX-007,v1.5-measurement-binding,2026-07-27
A1451-C011,A1451-C011-m2,A1451,"대기업 여성 연봉, 남성 70% 수준…상사 기업에서 격차 가장 커",2025-04-22,https://www.chosun.com/economy/industry-company/2025/04/22/BYCTML74DFCA3HLEJIUNEUKDDI,"증권업도 여성의 근속 연수가 10.8년으로 남성(10.3년)을 앞섰지만, 연봉은 남성(1억5200만원)의 65%인 9900만원이었다.","상사업의 경우 여성 평균 근속 연수는 11.3년으로 남성(10.1년)보다 길었지만, 평균 연봉은 7000만원으로 남성(1억1510만원)의 60.8%에 그쳤다.",평균 연봉에서 남녀 차이가 거의 없는 기업들도 있다.,개별기업,N,소득·임금,여성 연봉 비율,"대기업, 여성, 연봉, 남성, 상사, 증권업",-,-,-,증권업,-,-,-,2025,-,Y,확정,10.3년,CONTEXT,hcx,남성 근속 연수,증권업,2025,Y,claim_fallback,참고값,10.3,-,-,N,년,수준값,-,-,"증권업도 여성의 근속 연수는 10.8년으로 남성(10.3년)을 앞섰지만, 연봉은 남성(1억5200만원)의 65%인 9900만원이었다.",high,Y,measurement_binding_fallback:2;measurement_period_ungrounded:5,Y,0,2,HCX-007,v1.5-measurement-binding,2026-07-27
A1451-C011,A1451-C011-m3,A1451,"대기업 여성 연봉, 남성 70% 수준…상사 기업에서 격차 가장 커",2025-04-22,https://www.chosun.com/economy/industry-company/2025/04/22/BYCTML74DFCA3HLEJIUNEUKDDI,"증권업도 여성의 근속 연수가 10.8년으로 남성(10.3년)을 앞섰지만, 연봉은 남성(1억5200만원)의 65%인 9900만원이었다.","상사업의 경우 여성 평균 근속 연수는 11.3년으로 남성(10.1년)보다 길었지만, 평균 연봉은 7000만원으로 남성(1억1510만원)의 60.8%에 그쳤다.",평균 연봉에서 남녀 차이가 거의 없는 기업들도 있다.,개별기업,N,소득·임금,여성 연봉 비율,"대기업, 여성, 연봉, 남성, 상사, 증권업",-,-,-,증권업,-,-,-,2025,-,Y,확정,1억5200만원,KOSIS_VALUE,hcx,남성 연봉,증권업,-,-,hcx,현재값,152000000,-,-,N,원,수준값,-,-,"증권업도 여성의 근속 연수는 10.8년으로 남성(10.3년)을 앞섰지만, 연봉은 남성(1억5200만원)의 65%인 9900만원이었다.",high,Y,measurement_binding_fallback:2;measurement_period_ungrounded:5,Y,0,2,HCX-007,v1.5-measurement-binding,2026-07-27
A1451-C011,A1451-C011-m4,A1451,"대기업 여성 연봉, 남성 70% 수준…상사 기업에서 격차 가장 커",2025-04-22,https://www.chosun.com/economy/industry-company/2025/04/22/BYCTML74DFCA3HLEJIUNEUKDDI,"증권업도 여성의 근속 연수가 10.8년으로 남성(10.3년)을 앞섰지만, 연봉은 남성(1억5200만원)의 65%인 9900만원이었다.","상사업의 경우 여성 평균 근속 연수는 11.3년으로 남성(10.1년)보다 길었지만, 평균 연봉은 7000만원으로 남성(1억1510만원)의 60.8%에 그쳤다.",평균 연봉에서 남녀 차이가 거의 없는 기업들도 있다.,개별기업,N,소득·임금,여성 연봉 비율,"대기업, 여성, 연봉, 남성, 상사, 증권업",-,-,-,증권업,-,-,-,2025,-,Y,확정,9900만원,KOSIS_VALUE,hcx,여성 연봉,증권업,-,-,hcx,현재값,99000000,-,-,N,원,수준값,-,-,"증권업도 여성의 근속 연수는 10.8년으로 남성(10.3년)을 앞섰지만, 연봉은 남성(1억5200만원)의 65%인 9900만원이었다.",high,Y,measurement_binding_fallback:2;measurement_period_ungrounded:5,Y,0,2,HCX-007,v1.5-measurement-binding,2026-07-27
A1451-C011,A1451-C011-m5,A1451,"대기업 여성 연봉, 남성 70% 수준…상사 기업에서 격차 가장 커",2025-04-22,https://www.chosun.com/economy/industry-company/2025/04/22/BYCTML74DFCA3HLEJIUNEUKDDI,"증권업도 여성의 근속 연수가 10.8년으로 남성(10.3년)을 앞섰지만, 연봉은 남성(1억5200만원)의 65%인 9900만원이었다.","상사업의 경우 여성 평균 근속 연수는 11.3년으로 남성(10.1년)보다 길었지만, 평균 연봉은 7000만원으로 남성(1억1510만원)의 60.8%에 그쳤다.",평균 연봉에서 남녀 차이가 거의 없는 기업들도 있다.,개별기업,N,소득·임금,여성 연봉 비율,"대기업, 여성, 연봉, 남성, 상사, 증권업",-,-,-,증권업,-,-,-,2025,-,Y,확정,65%,KOSIS_VALUE,hcx,여성 연봉 비율,증권업,-,-,hcx,증감률,65,-,-,N,%,비중,-,-,"증권업도 여성의 근속 연수는 10.8년으로 남성(10.3년)을 앞섰지만, 연봉은 남성(1억5200만원)의 65%인 9900만원이었다.",high,Y,measurement_binding_fallback:2;measurement_period_ungrounded:5,Y,0,2,HCX-007,v1.5-measurement-binding,2026-07-27
A2218-C001,A2218-C001-m1,A2218,“입주해보니 모델하우스랑 달라”...지난달 아파트 소비자상담 전년 대비 2배 이상 급증,2025-06-20,https://www.chosun.com/economy/economy_general/2025/06/20/Q55GMA5QZ5AXXCZCLTBNVDXEDQ,지난달 아파트 모델하우스와 실제 시공물의 차이가 크다는 아파트 관련 소비자 상담이 전년 대비 2배 이상 급증한 것으로 20일 집계됐다.,-,"한국소비자원은 지난달 1372소비자 상담센터에 접수된 소비자 상담을 분석한 결과, 아파트 관련 상담 건수가 672건으로 지난해 같은 달보다 140%(392건) 증가했다고 이날 밝혔다.",국내공식통계,N,소매·소비,아파트 관련 소비자 상담 건수,"아파트, 소비자 상담, 모델하우스, 시공물 차이",-,-,-,-,-,-,-,2025-05,-,M,확정,2배 이상 급증,CONDITION,hcx,아파트 관련 소비자 상담 건수 증감,-,2025-05,M,claim_fallback,증감값,2,-,-,N,배,증감률,증가,전년동월,"""지난달 아파트 모델하우스와 실제 시공물의 차이가 크다는 아파트 관련 소비자 상담이 전년 대비 2배 이상 급증한 것으로 20일 집계됐다.""",high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:1,N,0,1,HCX-007,v1.5-measurement-binding,2026-07-27
A2631-C024,A2631-C024-m1,A2631,심각해지는 고용 연령 양극화..30대·60대 빼곤 일자리 ‘총체적 부실’,2025-10-17,https://www.chosun.com/economy/economy_general/2025/10/17/6GLEDGGJMRC6VEZ6IZJO4V7ZMM/,도소매업도 2만7500명 증가했다.,"보건복지업(11만8000명), 전문과학기술업(10만7000명), 정보통신업(7만6000명) 등 고부가가치 업종에서 일자리가 늘었다.",반면 제조업(-6만1400명)과 건설업(-8만3500명)은 부진이 계속됐다.,국내공식통계,N,고용,도소매업 일자리 증가,"도소매업, 일자리, 증가",-,-,-,도소매업,-,-,-,202510,-,M,확정,2만7500명,KOSIS_VALUE,hcx,도소매업 일자리,도소매업,-,-,hcx,현재값,27500,-,-,N,명,수준값,증가,전년동기,도소매업도 2만7500명 증가했다.,high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A1810-C003,A1810-C003-m1,A1810,얼어붙은 경기에… ‘가성비 세단’이 잘 팔린다,2025-05-20,https://www.chosun.com/economy/auto/2025/05/20/W4APAPXZPFG27DHL3UNKAA2AZU,"반면, 같은 기간 SUV(스포츠유틸리티차) 판매량이 1.6% 줄어든 20만2447대에 그쳤다.","시장조사 업체 카이즈유데이터 연구소에 따르면, 올 1분기(1~3월) 세단 판매량은 10만7252대로 전년 동기 대비 16.6% 늘었다.","지난 몇 년 동안 자동차 시장은 실내 공간이 넓은 차 선호가 급증해 SUV 판매가 늘고 세단 판매는 줄어 왔는데, 이런 추세와 다른 결과가 나온 것이다.",국내공식통계,Y,소매·소비,SUV 판매량,"자동차, SUV, 스포츠유틸리티차, 가성비 세단",-,-,-,-,-,-,-,2025Q1,-,Q,확정,20만2447대,KOSIS_VALUE,hcx,SUV 판매량,-,-,-,hcx,현재값,202447,-,-,N,대,수준값,감소,전분기,"반면, 같은 기간 SUV(스포츠유틸리티차) 판매량이 1.6% 줄어든 20만2447대에 그쳤다.",high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A1810-C003,A1810-C003-m2,A1810,얼어붙은 경기에… ‘가성비 세단’이 잘 팔린다,2025-05-20,https://www.chosun.com/economy/auto/2025/05/20/W4APAPXZPFG27DHL3UNKAA2AZU,"반면, 같은 기간 SUV(스포츠유틸리티차) 판매량이 1.6% 줄어든 20만2447대에 그쳤다.","시장조사 업체 카이즈유데이터 연구소에 따르면, 올 1분기(1~3월) 세단 판매량은 10만7252대로 전년 동기 대비 16.6% 늘었다.","지난 몇 년 동안 자동차 시장은 실내 공간이 넓은 차 선호가 급증해 SUV 판매가 늘고 세단 판매는 줄어 왔는데, 이런 추세와 다른 결과가 나온 것이다.",국내공식통계,Y,소매·소비,SUV 판매량,"자동차, SUV, 스포츠유틸리티차, 가성비 세단",-,-,-,-,-,-,-,2025Q1,-,Q,확정,1.6%,KOSIS_VALUE,hcx,SUV 판매량 증감률,-,-,-,hcx,증감률,1.6,-,-,N,%,증감률,감소,전분기,"반면, 같은 기간 SUV(스포츠유틸리티차) 판매량이 1.6% 줄어든 20만2447대에 그쳤다.",high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A0608-C017,-,A0608,[단독] 농협·새마을금고·수협 올해 가계대출 증가 2~3%대 제한,2025-02-16,https://www.chosun.com/economy/money/2025/02/16/MUBJF5WV2SWZY3AVUQNIYAI4VQ,지난해 8월 은행이 가계대출을 조이자 대출 수요가 2금융권으로 전이됐다.,이번 조치는 지난해 하반기 상호금융권에서 발생한 가계대출 풍선효과를 막기 위한 사전 관리로 보인다.,상호금융권 가계대출은 지난해 4분기에만 4조8000억원 증가했다.,국내공식통계,N,금융·금리,가계대출 증가율,-,-,-,-,-,-,-,-,2024Q4,-,Q,확정,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,상호금융권 가계대출은 지난해 4분기에만 4조8000억원 증가했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A0250-C027,A0250-C027-m1,A0250,"현대차, 인도에 사활… 현지인 단짝 ‘삼발이’ 뽑아낸다",2025-01-20,https://www.chosun.com/economy/auto/2025/01/20/LDRDYAENK5AGNDHCKVG5QV2OZY,작년 1~9월 현대차 인도 판매량(45만9000여대)의 3분의 1이 크레타였다.,"2015년 7월 인도에서 출시된 크레타는 개발 단계부터 현대차가 인도 시장을 고려해 제작, 인도에서 가장 잘 팔리는 현대차 제품이다.",현대차는 2030년까지 인도에서 크레타 EV를 포함해 전기차 5종을 내놓을 예정이다.,국내공식통계,N,소매·소비,현대차 인도 판매량,"현대차, 인도, 판매량, 크레타",-,-,-,자동차,-,-,-,2024,-,Y,확정,45만9000여대,KOSIS_VALUE,hcx,현대차 인도 판매량,크레타,2024,Y,hcx,현재값,459000,-,-,Y,대,수준값,-,전년,작년 1~9월 현대차 인도 판매량(45만9000여대)의 3분의 1이 크레타였다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A0802-C039,-,A0802,베트남 보다 못한 한국 여성 인권? [사이공모닝],2025-03-03,https://www.chosun.com/economy/market_trend/2025/03/03/2UOZGHNYNRATZH3YP5CQCWSJQU,◇한국보다 베트남 순위가 높다고?,따로 위패를 모실 사당이 없는 경우 큰아버지 댁에 모일 테니 이 역시 우리와 완전히 다르다고 할 순 없을 겁니다.,여전히 가부장적 문화가 남아있는 한국과 베트남이지만 여성 인권 순위는 베트남이 우리보다 앞서 있습니다.,여론조사·설문,N,보건·복지,여성 인권 순위,"베트남, 한국, 여성 인권",-,-,-,-,-,-,-,-,-,-,모호,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,여전히 가부장적 문화가 남아있는 한국과 베트남이지만 여성 인권 순위는 베트남이 우리보다 앞서 있습니다.,low,Y,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A1917-C007,A1917-C007-m1,A1917,5월 소비자 심리 지수 반년 만에 낙관적으로,2025-05-28,https://www.chosun.com/economy/economy_general/2025/05/28/L6Y5PKTHURDI5D66GNBND5OTUM,"소비 심리는 지난해 12월(88.2) 비상계엄 정국에서 코로나 이후 4년 만에 최대 낙폭을 기록했고 지난달까지 100 선을 밑돌았지만, 이번에 100을 넘어서 ‘낙관적’으로 바뀌었다.",상승 폭도 2020년 10월(12.3포인트) 이후 4년 7개월 만에 가장 크다.,"한은 관계자는 “새 정부 출범을 앞두고 정치 불확실성이 완화되고 있고, 미국 상호 관세 유예 조치, 미·중 무역 협상 진전 등에도 영향을 받아 소비 심리가 개선됐다”고 했다.",국내공식통계,Y,소매·소비,소비자 심리 지수,"소비자 심리, 지수, 낙관적, 비상계엄 정국, 새 정부 출범, 정치 불확실성, 미국 상호 관세 유예 조치, 미·중 무역 협상 진전",-,-,-,-,-,-,-,2025-05,-,M,확정,4년,CONTEXT,hcx,최대 낙폭,-,2025-05,M,claim_fallback,참고값,4,-,-,N,년,수준값,-,-,"소비 심리는 지난해 12월(88.2) 비상계엄 정국에서 코로나 이후 4년 만에 최대 낙폭을 기록했고 지난달까지 100 선을 밑돌았지만, 이번에 100을 넘어서 ‘낙관적’으로 바뀌었다.",high,Y,measurement_binding_fallback:1,Y,0,1,HCX-007,v1.5-measurement-binding,2026-07-27
A2631-C014,A2631-C014-m1,A2631,심각해지는 고용 연령 양극화..30대·60대 빼곤 일자리 ‘총체적 부실’,2025-10-17,https://www.chosun.com/economy/economy_general/2025/10/17/6GLEDGGJMRC6VEZ6IZJO4V7ZMM/,◇상용직 34만명 늘었지만 자영업 5만5000명 ‘증발’ 종사상 지위별로 보면 고용 양극화는 더 뚜렷하다.,"30대(13만3300명 증가)를 제외하면 청장년층 일자리는 모두 감소하고, 고령층 일자리만 폭증하는 ‘쏠림 현상’이 심화되고 있는 것이다.",상용직 취업자는 34만400명 늘어 증가세를 주도했다.,국내공식통계,N,고용,취업자 수 변화,"상용직, 자영업, 고용 양극화, 취업자",-,-,-,-,-,-,-,202510,-,M,확정,34만명,KOSIS_VALUE,hcx,상용직 취업자 수,상용직,-,-,hcx,현재값,340000,-,-,N,명,수준값,증가,전년동기,◇상용직 34만명 늘었지만 자영업 5만5000명 '증발' 종사상 지위별로 보면 고용 양극화는 더 뚜렷하다.,high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A2631-C014,A2631-C014-m2,A2631,심각해지는 고용 연령 양극화..30대·60대 빼곤 일자리 ‘총체적 부실’,2025-10-17,https://www.chosun.com/economy/economy_general/2025/10/17/6GLEDGGJMRC6VEZ6IZJO4V7ZMM/,◇상용직 34만명 늘었지만 자영업 5만5000명 ‘증발’ 종사상 지위별로 보면 고용 양극화는 더 뚜렷하다.,"30대(13만3300명 증가)를 제외하면 청장년층 일자리는 모두 감소하고, 고령층 일자리만 폭증하는 ‘쏠림 현상’이 심화되고 있는 것이다.",상용직 취업자는 34만400명 늘어 증가세를 주도했다.,국내공식통계,N,고용,취업자 수 변화,"상용직, 자영업, 고용 양극화, 취업자",-,-,-,-,-,-,-,202510,-,M,확정,5만5000명,KOSIS_VALUE,hcx,자영업자 수,자영업,-,-,hcx,현재값,55000,-,-,N,명,수준값,감소,전년동기,◇상용직 34만명 늘었지만 자영업 5만5000명 '증발' 종사상 지위별로 보면 고용 양극화는 더 뚜렷하다.,high,Y,measurement_period_ungrounded:2,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A1051-C006,A1051-C006-m1,A1051,[증시한담] 다시 늘어난 주식 보유 기간… 사실은 물려서?,2025-03-22,https://www.chosun.com/economy/money/2025/03/22/O5455JDSR7DFZT47VQV3STI7BQ,국내 투자자의 주식 보유 기간은 2019년까지는 6~10개월에 달했습니다.,"2021년 코스피시장과 코스닥시장 상장사 주식 평균 보유 기간이 각각 2.7개월, 1.1개월이었던 점을 고려하면 2배 넘게 늘었습니다.","하지만 코로나19 사태가 터진 뒤로 개인 투자자가 급증했고, 이른바 동학개미운동이 벌어지면서 ‘단타(단기 투자)’도 성행했습니다.",국내공식통계,N,금융·금리,주식 보유 기간,주식 보유 기간; 국내 투자자; 코스피시장; 코스닥시장,-,-,-,-,-,-,-,2019,-,Y,확정,6개월,CONDITION,hcx,주식 보유 기간,-,2019,Y,hcx,참고값,6,-,-,N,개월,수준값,-,특정시점,[검증 대상 문장] 국내 투자자의 주식 보유 기간은 2019년까지는 6~10개월에 달했습니다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A1051-C006,A1051-C006-m2,A1051,[증시한담] 다시 늘어난 주식 보유 기간… 사실은 물려서?,2025-03-22,https://www.chosun.com/economy/money/2025/03/22/O5455JDSR7DFZT47VQV3STI7BQ,국내 투자자의 주식 보유 기간은 2019년까지는 6~10개월에 달했습니다.,"2021년 코스피시장과 코스닥시장 상장사 주식 평균 보유 기간이 각각 2.7개월, 1.1개월이었던 점을 고려하면 2배 넘게 늘었습니다.","하지만 코로나19 사태가 터진 뒤로 개인 투자자가 급증했고, 이른바 동학개미운동이 벌어지면서 ‘단타(단기 투자)’도 성행했습니다.",국내공식통계,N,금융·금리,주식 보유 기간,주식 보유 기간; 국내 투자자; 코스피시장; 코스닥시장,-,-,-,-,-,-,-,2019,-,Y,확정,10개월,CONDITION,hcx,주식 보유 기간,-,2019,Y,hcx,참고값,10,-,-,N,개월,수준값,-,특정시점,[검증 대상 문장] 국내 투자자의 주식 보유 기간은 2019년까지는 6~10개월에 달했습니다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
A1582-C011,A1582-C011-m1,A1582,물가 상승률 4개월 째 2%대...근원물가 13개월 만 가장 많이 올라,2025-05-02,https://www.chosun.com/economy/economy_general/2025/05/02/SSY7QNJ4L5DGFGPEGDWAOOA7HE,지난달 가공식품 가격은 4.1% 뛰면서 지난 2023년 12월(4.2%) 이후 16개월 만에 최대 상승폭을 보였다.,그러나 연초 식품업체들의 가격 인상과 국제 무역 분쟁으로 인한 환율 상승 등 여파로 가공식품과 외식 물가는 크게 올랐다.,"외식 가격도 3.2% 올랐는데, 작년 2월(3.4%) 이후 14개월 만에 최대 상승폭이다.",국내공식통계,Y,물가,가공식품 가격 상승률,"물가 상승률, 가공식품, 외식 물가",-,-,-,-,-,-,-,2025-04,-,M,확정,4.1%,KOSIS_VALUE,hcx,가공식품 가격 상승률,-,-,-,hcx,증감률,4.1,-,-,N,%,증감률,증가,전월,[검증 대상 문장] 지난달 가공식품 가격은 4.1% 뛰면서 지난 2023년 12월(4.2%) 이후 16개월 만에 최대 상승폭을 보였다.,high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-27
