claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,mapping_exclusion_code,mapping_exclusion_reason
A1734-C025,A1734-C025-m2,A1734,3년 만에 年1%대 예금 금리… 대출은 4%대 요지부동,2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/I5TLS37Y2VFOTAH3M5IIMEUGVY,이에 4대 시중은행이 올해 1분기(1~3월) 벌어들인 이자 이익은 총 8조6000억여 원을 기록했다.,지난해 같은 달(0.41~0.8%포인트)보다 1%포인트 넘게 커졌다.,◇연 3% ‘고금리’ 상품 완판 쥐꼬리 예금 이자에 은행권 예금은 대규모로 이동 중이다.,국내공식통계,N,금융·금리,이자 이익,"4대 시중은행, 이자 이익, 1분기",-,-,-,,-,-,-,2025Q1,-,Q,확정,8조6000억여 원,KOSIS_VALUE,hcx,이자 이익,-,2025Q1,Q,hcx,현재값,8600000000000,-,-,Y,원,수준값,-,전분기,이에 4대 시중은행이 올해 1분기(1~3월) 벌어들인 이자 이익은 총 8조6000억여 원을 기록했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,이자 이익,,2025Q1,Q,원,원,currency,amount,unspecified,,Y,,
A0873-C006,A0873-C006-m1,A0873,중소기업 고령화 심화...직원 중 절반은 50세 이상,2025-03-09,https://www.chosun.com/economy/industry-company/2025/03/09/5LCMRV45ANG2FOSJCWA4DIICPQ,하지만 응답 기업의 44.4%가 올해 신규 채용 계획이 없거나 전년보다 축소하겠다고 했다.,이 같은 변화 등으로 인해 300인 미만 중소기업의 28.9%가 인력이 부족하다고 응답했다.,"채용계획이 없다는 응답은 32.3%, 축소하겠다는 대답은 12.1%로 나타났고, 작년 수준 유지는 42.8%, 지난해보다 채용 확대는 12.9%에 불과했다.",국내공식통계,N,고용,신규 채용 계획 비율,"중소기업, 고령화, 직원, 신규 채용 계획, 축소",-,-,-,,-,-,-,2025,-,Y,확정,44.4%,KOSIS_VALUE,hcx,신규 채용 계획 비율,-,2025,Y,hcx,증감률,44.4,-,-,N,%,증감률,감소,전년,응답 기업의 44.4%가 올해 신규 채용 계획이 없거나 전년보다 축소하겠다고 했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,신규 채용 계획 비율,,2025,Y,%,%,rate,rate_change,unspecified,2024,Y,,
A1999-C022,A1999-C022-m1,A1999,원두 가격 1년 새 두 배로… 줄줄이 뛴 커피값 더 오르나,2025-06-03,https://www.chosun.com/economy/market_trend/2025/06/03/L5XF4ZT2TJEFZAD7JDGY77MHOE,그런데 지난해 평균 가격이 5158달러까지 오르더니 올해는 8300달러까지 올랐다.,"한국농수산식품유통공사(aT)의 국제 원료 가격 동향에 따르면, 아라비카 원두는 2014년 이후 줄곧 1t(톤)당 3000~4000달러 안팎에 머물렀다.",1년 새 60% 이상 오른 것이다.,국내공식통계,N,무역,아라비카 원두 가격,"국제 원료 가격 동향, 아라비카 원두, 톤, 달러",-,-,-,,-,-,-,2025,-,Y,확정,8300달러,KOSIS_VALUE,hcx,아라비카 원두 가격,-,2025,Y,hcx,현재값,8300,-,-,N,달러,수준값,증가,전년,그런데 지난해 평균 가격이 5158달러까지 오르더니 올해는 8300달러까지 올랐다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,아라비카 원두 가격,,2025,Y,달러,달러,currency,amount,unspecified,,Y,,
A1602-C009,A1602-C009-m1,A1602,60년간 年평균 수익률 20%…투자의 賢人이 떠난다,2025-05-04,https://www.chosun.com/economy/int_economy/2025/05/04/RW2YNHYO5RFG3EYRNOYJ3EVPOE,"버크셔 연차 보고서에 따르면, 1965~2024년 버크셔의 연평균 수익률은 19.9%로, 같은 기간 미국 대표 주가 지수인 S&P500 수익률 10.4%의 2배에 육박한다.","임직원만 40여 만명에 달하는 거대 기업이자, 애플, 코카콜라 등 초우량 주식을 보유한 투자 기업이 됐다.","1965년 1달러를 S&P500에 투자했다면 현재 약 379달러(약 53만원)가 됐겠지만, 버크셔 주식을 샀다면 무려 5만3843달러(약 7550만원)가 됐다는 뜻이다.",국내공식통계,N,금융·금리,버크셔 연평균 수익률,"버크셔, S&P500, 수익률",-,-,-,,-,-,-,2024,2024,Y,확정,19.9%,KOSIS_VALUE,hcx,버크셔 연평균 수익률,-,2024,Y,hcx,현재값,19.9,-,-,N,%,수준값,유지,전년,"버크셔 연차 보고서에 따르면, 1965~2024년 버크셔의 연평균 수익률은 19.9%로, 같은 기간 미국 대표 주가 지수인 S&P500 수익률 10.4%의 2배에 육박한다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,연평균 수익률,,1965~2024,Y,%,%,rate,level,unspecified,,Y,,
A1602-C009,A1602-C009-m2,A1602,60년간 年평균 수익률 20%…투자의 賢人이 떠난다,2025-05-04,https://www.chosun.com/economy/int_economy/2025/05/04/RW2YNHYO5RFG3EYRNOYJ3EVPOE,"버크셔 연차 보고서에 따르면, 1965~2024년 버크셔의 연평균 수익률은 19.9%로, 같은 기간 미국 대표 주가 지수인 S&P500 수익률 10.4%의 2배에 육박한다.","임직원만 40여 만명에 달하는 거대 기업이자, 애플, 코카콜라 등 초우량 주식을 보유한 투자 기업이 됐다.","1965년 1달러를 S&P500에 투자했다면 현재 약 379달러(약 53만원)가 됐겠지만, 버크셔 주식을 샀다면 무려 5만3843달러(약 7550만원)가 됐다는 뜻이다.",국내공식통계,N,금융·금리,S&P500 연평균 수익률,"버크셔, S&P500, 수익률",-,-,-,,-,-,-,1965~2024,2024,Y,확정,10.4%,KOSIS_VALUE,hcx,S&P500 연평균 수익률,-,1965~2024,Y,hcx,현재값,10.4,-,-,N,%,수준값,유지,전년,"버크셔 연차 보고서에 따르면, 1965~2024년 버크셔의 연평균 수익률은 19.9%로, 같은 기간 미국 대표 주가 지수인 S&P500 수익률 10.4%의 2배에 육박한다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,연평균 수익률,,1965~2024,Y,%,%,rate,level,unspecified,,Y,,
A0836-C028,A0836-C028-m1,A0836,한국 11년째 갇힌 ‘3만달러 벽’… 美·英은 어떻게 뚫었나,2025-03-06,https://www.chosun.com/economy/economy_general/2025/03/06/5HV7ZTS6RBEK5BBZBNLJDPBZPY,"1993년 세 나라의 1인당 국민소득이 일제히 2만달러대 중반으로 추락했고, 결국 수술대에 올라야 했다.",1990년 전후 일찌감치 3만달러 선에 도달한 스웨덴·덴마크·노르웨이 등 북유럽 3국도 중간에 고비를 겪었다.,"부실 은행 구조 조정을 단행하고, 세계 최고 수준이던 복지 제도도 손댔다.",국내공식통계,N,소득·임금,1인당 국민소득,"북유럽 3국, 3만달러, 2만달러대 중반",-,-,-,,-,-,-,1993,-,Y,확정,2만달러대 중반,KOSIS_VALUE,hcx,1인당 국민소득,-,1993,Y,hcx,현재값,20000,-,-,Y,달러,수준값,-,특정시점,"1993년 세 나라의 1인당 국민소득이 일제히 2만달러대 중반으로 추락했고, 결국 수술대에 올라야 했다.",high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,1인당 국민소득,,1993,Y,달러,달러,currency,amount,unspecified,,Y,,
A0872-C011,A0872-C011-m1,A0872,"픽업트럭 기아 타스만, 불티나게 팔리는 이유",2025-03-09,https://www.chosun.com/economy/auto/2025/03/09/7KBLGBFYONHXZBMQOMJWKE275U,"지난해 내수 판매량을 보면 KGM의 렉스턴 스포츠는 1만2779대, 한국 GM의 콜로라도는 368대, 시에라는 328대에 그쳤다.","타스만 출시 전 완성차 5사 기준 픽업 모델은 KG모빌리티의 렉스턴 스포츠, 한국GM의 콜로라도와 시에라뿐이었다.",전체 픽업트럭 판매의 90%를 웃도는 렉스턴 스포츠가 2018년 첫 출시 이후 노후화되면서 국내 픽업 시장도 덩달아 쪼그라드는 추세였다.,국내공식통계,N,소매·소비,렉스턴 스포츠 판매량,"픽업트럭, 기아 타스만, KG모빌리티, 렉스턴 스포츠, 한국GM, 콜로라도, 시에라",-,-,-,KG모빌리티,-,-,-,2024,-,Y,확정,1만2779대,KOSIS_VALUE,hcx,렉스턴 스포츠 판매량,KG모빌리티,2024,Y,hcx,현재값,12779,-,-,N,대,수준값,유지,전년,"[검증 대상 문장] 지난해 내수 판매량을 보면 KGM의 렉스턴 스포츠는 1만2779대, 한국 GM의 콜로라도는 368대, 시에라는 328대에 그쳤다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,내수 판매량,자동차,2024,Y,대,대,count,count,item,,Y,,
A0872-C011,A0872-C011-m2,A0872,"픽업트럭 기아 타스만, 불티나게 팔리는 이유",2025-03-09,https://www.chosun.com/economy/auto/2025/03/09/7KBLGBFYONHXZBMQOMJWKE275U,"지난해 내수 판매량을 보면 KGM의 렉스턴 스포츠는 1만2779대, 한국 GM의 콜로라도는 368대, 시에라는 328대에 그쳤다.","타스만 출시 전 완성차 5사 기준 픽업 모델은 KG모빌리티의 렉스턴 스포츠, 한국GM의 콜로라도와 시에라뿐이었다.",전체 픽업트럭 판매의 90%를 웃도는 렉스턴 스포츠가 2018년 첫 출시 이후 노후화되면서 국내 픽업 시장도 덩달아 쪼그라드는 추세였다.,국내공식통계,N,소매·소비,콜로라도 판매량,"픽업트럭, 기아 타스만, KG모빌리티, 렉스턴 스포츠, 한국GM, 콜로라도, 시에라",-,-,-,한국GM,-,-,-,2024,-,Y,확정,368대,KOSIS_VALUE,hcx,콜로라도 판매량,한국GM,2024,Y,hcx,현재값,368,-,-,N,대,수준값,유지,전년,"[검증 대상 문장] 지난해 내수 판매량을 보면 KGM의 렉스턴 스포츠는 1만2779대, 한국 GM의 콜로라도는 368대, 시에라는 328대에 그쳤다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,내수 판매량,자동차,2024,Y,대,대,count,count,item,,Y,,
A0872-C011,A0872-C011-m3,A0872,"픽업트럭 기아 타스만, 불티나게 팔리는 이유",2025-03-09,https://www.chosun.com/economy/auto/2025/03/09/7KBLGBFYONHXZBMQOMJWKE275U,"지난해 내수 판매량을 보면 KGM의 렉스턴 스포츠는 1만2779대, 한국 GM의 콜로라도는 368대, 시에라는 328대에 그쳤다.","타스만 출시 전 완성차 5사 기준 픽업 모델은 KG모빌리티의 렉스턴 스포츠, 한국GM의 콜로라도와 시에라뿐이었다.",전체 픽업트럭 판매의 90%를 웃도는 렉스턴 스포츠가 2018년 첫 출시 이후 노후화되면서 국내 픽업 시장도 덩달아 쪼그라드는 추세였다.,국내공식통계,N,소매·소비,시에라 판매량,"픽업트럭, 기아 타스만, KG모빌리티, 렉스턴 스포츠, 한국GM, 콜로라도, 시에라",-,-,-,한국GM,-,-,-,2024,-,Y,확정,328대,KOSIS_VALUE,hcx,시에라 판매량,한국GM,2024,Y,hcx,현재값,328,-,-,N,대,수준값,유지,전년,"[검증 대상 문장] 지난해 내수 판매량을 보면 KGM의 렉스턴 스포츠는 1만2779대, 한국 GM의 콜로라도는 368대, 시에라는 328대에 그쳤다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,내수 판매량,자동차,2024,Y,대,대,count,count,item,,Y,,
A0602-C003,A0602-C003-m1,A0602,빚 못 갚은 자영업자 늘어…'생계형’ 60대 이상 52% 급증,2025-02-16,https://www.chosun.com/economy/money/2025/02/16/3Y7VKQ3MB67CFT6VFWD7V6FDAA,13:36 0 지난해 금융기관에 진 빚을 갚지 못한 자영업자가 35% 늘어난 것으로 집계됐다.,13:30 업데이트 2025.02.16.,특히 60세 이상 고령층 증가율이 52%에 달했다.,국내공식통계,N,재정·조세,채무 미상환 자영업자 비율,"자영업자, 금융기관, 빚, 채무 미상환, 고령층",-,60세 이상,-,,고령층,-,-,2024,-,Y,확정,35%,KOSIS_VALUE,hcx,채무 미상환 자영업자 비율,-,2024,Y,hcx,증감률,35,-,-,N,%,증감률,증가,전년,지난해 금융기관에 진 빚을 갚지 못한 자영업자가 35% 늘어난 것으로 집계됐다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,채무 미상환 자영업자 비율,,2024,Y,%,%,rate,rate_change,unspecified,2023,Y,,
A2052-C026,A2052-C026-m1,A2052,편의점들이 초저가 경쟁 벌이는 이유는?,2025-06-07,https://www.chosun.com/economy/market_trend/2025/06/07/77V6YZ6X3NHKPDXS6UHNXJ6DXA,GS25에 따르면 1000원 이하 상품의 작년 매출은 2023년 대비 46.5% 늘어났다.,GS25는 먼저 판매가를 1000원으로 설정하고 역개발을 추진했다고 한다.,"GS25는 리얼소고기라면(550원), 리얼500바(500원), 1974우유200ML(980원) 등 초저가 PB 상품을 잇따라 출시하고 있다.",국내공식통계,N,소매·소비,편의점 매출 증가율,"GS25, 초저가, 매출, 1000원 이하 상품",-,-,-,편의점,-,-,-,2023,-,Y,확정,46.5%,KOSIS_VALUE,hcx,편의점 매출 증가율,편의점,2023,Y,hcx,현재값,46.5,-,-,N,%,비중,증가,전년,GS25에 따르면 1000원 이하 상품의 작년 매출은 2023년 대비 46.5% 늘어났다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,편의점 매출 증가율,편의점,2024,Y,%,%,rate,rate_change,item,2022,Y,,
A1587-C010,A1587-C010-m2,A1587,소비자 물가 상승률 넉달째 2%대 유지,2025-05-03,https://www.chosun.com/economy/economy_general/2025/05/03/3WY7RFA5YZGAVFW5HHYZY6PD7Y,지난달 가공식품 가격은 4.1% 뛰면서 지난 2023년 12월(4.2%) 이후 16개월 만에 최대 상승 폭을 기록했다.,가공식품과 외식 물가는 올랐다.,"외식 가격도 3.2% 올랐는데, 작년 2월(3.4%) 이후 14개월 만에 가장 큰 폭이다.",국내공식통계,Y,물가,가공식품 가격 상승률,"소비자, 물가, 상승률, 가공식품, 외식",-,-,-,가공식품,-,-,-,2023,-,Y,확정,4.2%,KOSIS_VALUE,hcx,가공식품 가격 상승률,가공식품,2023,Y,hcx,증감률,4.2,-,-,N,%,증감률,증가,전년동월,지난달 가공식품 가격은 4.1% 뛰면서 지난 2023년 12월(4.2%) 이후 16개월 만에 최대 상승 폭을 기록했다.,high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,소비자 물가 상승률,,2025-04,M,%,%,rate,rate_change,item,2022,Y,,
A1122-C014,A1122-C014-m1,A1122,"양양, 관광객이 주민의 28배… 인구감소지역 살리는 외부인",2025-03-28,https://www.chosun.com/economy/economy_general/2025/03/28/ECG25DYMGVGYDFA2RBNNGCAAVY,전국 89개 인구 감소 지역 생활 인구는 작년 1월 2274만여 명에서 작년 8월 3361만여 명으로 1000만명 넘게 불었다.,이 같은 대표 휴양지들 외에도 여름 휴가철을 맞아 인구 감소 지역마다 방문객이 모여들었다.,"같은 기간 인구 감소 지역의 등록 인구는 490만여 명에서 489만여 명으로 줄었지만, 관광객 등 체류 인구가 대폭 늘어난 영향이다.",국내공식통계,N,인구,인구 감소 지역,"인구 감소 지역, 생활 인구, 등록 인구, 관광객",-,-,-,,관광객,-,-,2024,2024,Y,확정,89개,KOSIS_VALUE,hcx,인구 감소 지역,-,2024,Y,hcx,현재값,89,-,-,N,개,수준값,-,-,전국 89개 인구 감소 지역 생활 인구는 작년 1월 2274만여 명에서 작년 8월 3361만여 명으로 1000만명 넘게 불었다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,생활 인구,,2024,Y,개,개,count,count,person,,Y,,
A1122-C014,A1122-C014-m3,A1122,"양양, 관광객이 주민의 28배… 인구감소지역 살리는 외부인",2025-03-28,https://www.chosun.com/economy/economy_general/2025/03/28/ECG25DYMGVGYDFA2RBNNGCAAVY,전국 89개 인구 감소 지역 생활 인구는 작년 1월 2274만여 명에서 작년 8월 3361만여 명으로 1000만명 넘게 불었다.,이 같은 대표 휴양지들 외에도 여름 휴가철을 맞아 인구 감소 지역마다 방문객이 모여들었다.,"같은 기간 인구 감소 지역의 등록 인구는 490만여 명에서 489만여 명으로 줄었지만, 관광객 등 체류 인구가 대폭 늘어난 영향이다.",국내공식통계,N,인구,생활 인구,"인구 감소 지역, 생활 인구, 등록 인구, 관광객",-,-,-,,관광객,-,-,2024,2024,Y,확정,3361만여 명,KOSIS_VALUE,hcx,생활 인구,-,2024,Y,hcx,현재값,33610000,-,-,Y,명,수준값,감소,전년,전국 89개 인구 감소 지역 생활 인구는 작년 1월 2274만여 명에서 작년 8월 3361만여 명으로 1000만명 넘게 불었다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,생활 인구,,2024,Y,명,명,person_count,count,person,,Y,,
A1122-C014,A1122-C014-m4,A1122,"양양, 관광객이 주민의 28배… 인구감소지역 살리는 외부인",2025-03-28,https://www.chosun.com/economy/economy_general/2025/03/28/ECG25DYMGVGYDFA2RBNNGCAAVY,전국 89개 인구 감소 지역 생활 인구는 작년 1월 2274만여 명에서 작년 8월 3361만여 명으로 1000만명 넘게 불었다.,이 같은 대표 휴양지들 외에도 여름 휴가철을 맞아 인구 감소 지역마다 방문객이 모여들었다.,"같은 기간 인구 감소 지역의 등록 인구는 490만여 명에서 489만여 명으로 줄었지만, 관광객 등 체류 인구가 대폭 늘어난 영향이다.",국내공식통계,N,인구,생활 인구 증가폭,"인구 감소 지역, 생활 인구, 등록 인구, 관광객",-,-,-,,관광객,-,-,2024,2024,Y,확정,1000만명,KOSIS_VALUE,hcx,생활 인구 증가폭,-,2024,Y,hcx,증감값,10000000,-,-,N,명,증감량,증가,전년,전국 89개 인구 감소 지역 생활 인구는 작년 1월 2274만여 명에서 작년 8월 3361만여 명으로 1000만명 넘게 불었다.,high,N,-,Y,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,생활 인구,,2024,Y,명,명,person_count,absolute_change,person,2023,Y,,
A1478-C012,A1478-C012-m1,A1478,한국 1분기 -0.2% 역성장 쇼크... 1년간 성장 멈췄다,2025-04-24,https://www.chosun.com/economy/economy_general/2025/04/24/RYSYX6BORRBE5GFWM4X74Z3QLA,지난해 4분기(-4.5%)보다 그 감소폭이 줄었지만 건설투자 역시 4분기 연속 역성장했다(-1.7%→-3.6%→-4.5%→-3.2%).,"의료·오락문화 부문 소비가 부진하면서 민간소비가 전 분기보다 0.1% 감소했고, 건설투자도 건물 건설을 중심으로 3.2% 줄었다.",올해 1분기 우리 경제에 대한 건설투자 부문 성장기여도는 전기 대비 0.4%포인트 낮아졌다.,국내공식통계,Y,생산·산업,건설투자 성장률,"한국, 1분기, 역성장, 건설투자, 성장기여도",전국,-,-,,-,-,-,2024Q4,-,Q,확정,4.5%,KOSIS_VALUE,hcx,건설투자 성장률,-,2024Q4,Q,hcx,증감률,4.5,-,-,N,%,증감률,감소,전분기,지난해 4분기(-4.5%)보다 그 감소폭이 줄었지만 건설투자 역시 4분기 연속 역성장했다(-1.7%→-3.6%→-4.5%→-3.2%).,high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,건설투자 성장률,,2025Q1,Q,%,%,rate,rate_change,unspecified,,Y,,
A1478-C012,A1478-C012-m3,A1478,한국 1분기 -0.2% 역성장 쇼크... 1년간 성장 멈췄다,2025-04-24,https://www.chosun.com/economy/economy_general/2025/04/24/RYSYX6BORRBE5GFWM4X74Z3QLA,지난해 4분기(-4.5%)보다 그 감소폭이 줄었지만 건설투자 역시 4분기 연속 역성장했다(-1.7%→-3.6%→-4.5%→-3.2%).,"의료·오락문화 부문 소비가 부진하면서 민간소비가 전 분기보다 0.1% 감소했고, 건설투자도 건물 건설을 중심으로 3.2% 줄었다.",올해 1분기 우리 경제에 대한 건설투자 부문 성장기여도는 전기 대비 0.4%포인트 낮아졌다.,국내공식통계,Y,생산·산업,건설투자 성장률,"한국, 1분기, 역성장, 건설투자, 성장기여도",전국,-,-,,-,-,-,2024Q1,-,Q,확정,3.6%,KOSIS_VALUE,hcx,건설투자 성장률,-,2024Q1,Q,hcx,증감률,3.6,-,-,N,%,증감률,감소,전분기,지난해 4분기(-4.5%)보다 그 감소폭이 줄었지만 건설투자 역시 4분기 연속 역성장했다(-1.7%→-3.6%→-4.5%→-3.2%).,high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,건설투자 성장률,,2025Q1,Q,%,%,rate,rate_change,unspecified,,Y,,
A1478-C012,A1478-C012-m4,A1478,한국 1분기 -0.2% 역성장 쇼크... 1년간 성장 멈췄다,2025-04-24,https://www.chosun.com/economy/economy_general/2025/04/24/RYSYX6BORRBE5GFWM4X74Z3QLA,지난해 4분기(-4.5%)보다 그 감소폭이 줄었지만 건설투자 역시 4분기 연속 역성장했다(-1.7%→-3.6%→-4.5%→-3.2%).,"의료·오락문화 부문 소비가 부진하면서 민간소비가 전 분기보다 0.1% 감소했고, 건설투자도 건물 건설을 중심으로 3.2% 줄었다.",올해 1분기 우리 경제에 대한 건설투자 부문 성장기여도는 전기 대비 0.4%포인트 낮아졌다.,국내공식통계,Y,생산·산업,건설투자 성장률,"한국, 1분기, 역성장, 건설투자, 성장기여도",전국,-,-,,-,-,-,2025Q1,-,Q,확정,3.2%,KOSIS_VALUE,hcx,건설투자 성장률,-,2025Q1,Q,hcx,증감률,3.2,-,-,N,%,증감률,감소,전분기,지난해 4분기(-4.5%)보다 그 감소폭이 줄었지만 건설투자 역시 4분기 연속 역성장했다(-1.7%→-3.6%→-4.5%→-3.2%).,high,Y,measurement_period_ungrounded:1,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,건설투자 성장률,,2025Q1,Q,%,%,rate,rate_change,unspecified,,Y,,
A1945-C035,A1945-C035-m1,A1945,"수출이 이끌고, 내수가 받치는 ‘K 성장공식’ 깨졌다",2025-05-30,https://www.chosun.com/economy/economy_general/2025/05/30/TJY63R4V55F3HOICGFQN6VAWUM,"한국과 성장률이 비슷한 캐나다나 스위스, 프랑스의 경우 내수 기여도가 각각 1.5%포인트, 1.7%포인트, 0.3%포인트로 모두 한국보다 높았다.",내수의 성장 기여도는 관련 통계가 공개된 경제협력개발기구(OECD) 소속 10국 중 최하위다.,올해만의 일시적 문제도 아니다.,국내공식통계,N,재정·조세,내수 성장 기여도,"성장률, OECD, 내수, 비중",-,-,-,캐나다,-,-,-,2025,-,Y,확정,1.5%,KOSIS_VALUE,hcx,내수 성장 기여도,캐나다,2025,Y,hcx,현재값,1.5,-,-,N,%,비중,-,전년,"한국과 성장률이 비슷한 캐나다나 스위스, 프랑스의 경우 내수 기여도가 각각 1.5%포인트, 1.7%포인트, 0.3%포인트로 모두 한국보다 높았다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,내수 성장 기여도,,2025,Y,%,%,rate,level,item,,Y,,
A1945-C035,A1945-C035-m2,A1945,"수출이 이끌고, 내수가 받치는 ‘K 성장공식’ 깨졌다",2025-05-30,https://www.chosun.com/economy/economy_general/2025/05/30/TJY63R4V55F3HOICGFQN6VAWUM,"한국과 성장률이 비슷한 캐나다나 스위스, 프랑스의 경우 내수 기여도가 각각 1.5%포인트, 1.7%포인트, 0.3%포인트로 모두 한국보다 높았다.",내수의 성장 기여도는 관련 통계가 공개된 경제협력개발기구(OECD) 소속 10국 중 최하위다.,올해만의 일시적 문제도 아니다.,국내공식통계,N,재정·조세,내수 성장 기여도,"성장률, OECD, 내수, 비중",-,-,-,스위스,-,-,-,2025,-,Y,확정,1.7%,KOSIS_VALUE,hcx,내수 성장 기여도,스위스,2025,Y,hcx,현재값,1.7,-,-,N,%,비중,-,전년,"한국과 성장률이 비슷한 캐나다나 스위스, 프랑스의 경우 내수 기여도가 각각 1.5%포인트, 1.7%포인트, 0.3%포인트로 모두 한국보다 높았다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,내수 성장 기여도,,2025,Y,%,%,rate,level,item,,Y,,
A1945-C035,A1945-C035-m3,A1945,"수출이 이끌고, 내수가 받치는 ‘K 성장공식’ 깨졌다",2025-05-30,https://www.chosun.com/economy/economy_general/2025/05/30/TJY63R4V55F3HOICGFQN6VAWUM,"한국과 성장률이 비슷한 캐나다나 스위스, 프랑스의 경우 내수 기여도가 각각 1.5%포인트, 1.7%포인트, 0.3%포인트로 모두 한국보다 높았다.",내수의 성장 기여도는 관련 통계가 공개된 경제협력개발기구(OECD) 소속 10국 중 최하위다.,올해만의 일시적 문제도 아니다.,국내공식통계,N,재정·조세,내수 성장 기여도,"성장률, OECD, 내수, 비중",-,-,-,프랑스,-,-,-,2025,-,Y,확정,0.3%,KOSIS_VALUE,hcx,내수 성장 기여도,프랑스,2025,Y,hcx,현재값,0.3,-,-,N,%,비중,-,전년,"한국과 성장률이 비슷한 캐나다나 스위스, 프랑스의 경우 내수 기여도가 각각 1.5%포인트, 1.7%포인트, 0.3%포인트로 모두 한국보다 높았다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,내수 성장 기여도,,2025,Y,%,%,rate,level,item,,Y,,
A2036-C003,A2036-C003-m1,A2036,"日 버블붕괴 직전과 닮은 민간 부채, 그런데 더 악성이다",2025-06-06,https://www.chosun.com/economy/economy_general/2025/06/06/XJSXS6L5XREVJLWEKTP6XDC5UY,일본의 거품 붕괴가 본격화한 1992년(208%)과 비슷한 수준이다.,한은이 5일 내놓은 ‘일본 경제로부터 되새겨 볼 교훈’ 보고서에 따르면 한국의 가계와 비금융 기업이 진 빚을 국내총생산(GDP)과 비교한 값이 2023년 기준 207%를 기록했다.,일본의 GDP 대비 민간 부채 비율은 1985년까지만 해도 162%였다.,국내공식통계,N,재정·조세,GDP 대비 민간 부채 비율,"민간 부채, GDP, 일본 경제, 거품 붕괴",-,-,-,,-,-,-,1992,-,Y,확정,208%,KOSIS_VALUE,hcx,GDP 대비 민간 부채 비율,-,1992,Y,hcx,현재값,208,-,-,N,%,비중,-,전년,일본의 거품 붕괴가 본격화한 1992년(208%)과 비슷한 수준이다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-28,GDP 대비 민간 부채 비율,,2023,Y,%,%,rate,rate_level,unspecified,,Y,,
