claim_id,article_id,title,date,url,claim_text,metric,metric_all,is_claim,population,prev_sentence,next_sentence,numbers,units,year,region,candidate_kosis_table,api_params,calculation,verifiable,org_id,tbl_id,obj_l1,itm_id,prd_se,reviewer_note,actual_value,actual_period,actual_prev_value,actual_prev_period,actual_change_pct,actual_change_point,api_error,claim_type,claim_number,actual_number,actual_source,verdict,diff,judge_note,refined_claim_type,refined_claim_number,refined_claim_number_reason,refined_actual_number,refined_actual_reason,refined_verdict,refined_diff,refined_judge_note,refined_final_status,audit_future_period,audit_forecast_or_target,audit_mapping_unconfirmed,rerun_actual_period,rerun_actual_value,rerun_verdict,rerun_api_error,audit_reason,audit_status
C09108,1180,"관세 전쟁, 車·철강·가전 ‘엎친 데 덮친 격’… 반도체·기계는 충격 덜할 듯",2025-04-01,https://www.chosun.com/economy/industry-company/2025/04/01/2L7KL4NLTVDZVOV5ITSHT74V7Q,우리 GDP(국내총생산) 성장률 2% 중 90%를 웃도는 1.9%포인트를 수출이 만들어낸 상황에서 한국 경제 성장의 6분의 1쯤을 책임졌던 대미 수출이 직격탄을 맞는 것이다.,무역지표,무역지표; 비율·증감률; 날짜·시간,True,,지난해 우리나라 수출 6836억달러(약 1007조원) 중 대미(對美) 수출은 1278억달러로 18.7%에 달했다.,이런 현실에서 본지는 31일 국내 통상·산업 전문가들로부터 상호 관세까지 시행될 경우 자동차·일반기계·반도체 등 대미 수출 10대 품목의 향후 수출 전망 등에 대해 들어봤다.,"[2, 90, 1.9, 6]","['%', '%', '%', '분']",[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.00,13103103829T1,Y,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,709330045,2025,683609488,2024,3.7624634314613257,25720557.0,,POINT_CHANGE,1.9,25720557.0,actual_change_point 컬럼 사용(전기대비 계산값),불일치,25720555.1,"claim=1.9, actual=25720557.0, 오차=25720555.100 (허용=0.3)",POINT_CHANGE,1.9,% 숫자 선택,25720557.0,actual_change_point 사용,불일치,25720555.1,"claim=1.9, adjusted_actual=25720557.0, 오차=25720555.100, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C09112,1180,"관세 전쟁, 車·철강·가전 ‘엎친 데 덮친 격’… 반도체·기계는 충격 덜할 듯",2025-04-01,https://www.chosun.com/economy/industry-company/2025/04/01/2L7KL4NLTVDZVOV5ITSHT74V7Q,여기에 상호 관세까지 더해지면 관세율은 50%를 훌쩍 넘을 것으로 보인다.,무역지표,무역지표; 비율·증감률,True,,자동차 부품은 이미 여러 품목이 철강·알루미늄 파생 상품으로 분류된 데 이어 자동차와 자동차 부품 관세 영향까지 받게 된다.,각종 부속품이 철강·알루미늄 관세 영향을 받는 가전도 마찬가지다.,[50],['%'],[],[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.7763,13103112831T1,Y,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | 품목 세부 코드 필요: 총액 코드로 확정하지 않음 | 품목 코드 자동 후보: 반도체 디바이스,3370573,2025,3601287,2024,-6.406431922809817,-230714.0,,LEVEL,50.0,3370573.0,actual_value 컬럼 사용,불일치,0.9999851657270143,"claim=50.0, actual=3370573.0, 오차=1.000 (허용=0.05)",LEVEL,50.0,% 숫자 선택,3370573.0,actual_value 사용,불일치,0.9999851657270143,"claim=50.0, adjusted_actual=3370573.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치
C09114,1180,"관세 전쟁, 車·철강·가전 ‘엎친 데 덮친 격’… 반도체·기계는 충격 덜할 듯",2025-04-01,https://www.chosun.com/economy/industry-company/2025/04/01/2L7KL4NLTVDZVOV5ITSHT74V7Q,지난해 생산량의 84%를 미국으로 수출한 GM 한국사업장은 사실상 수출을 멈춰야 할 것이라는 우려마저 나온다.,무역지표,무역지표; 판매·생산량; 비율·증감률,True,,대미 수출 1위 품목으로 전체 수출의 절반쯤이 미국으로 향하는 자동차는 상호 관세까지 추가되면 피해 규모가 10조원을 크게 웃돌 것으로 예상된다.,이미 25% 관세가 시행 중인 철강 업계는 상호 관세 부과로 관세가 40~50%에 이르면 수출이 어려워질 것이라는 분위기다.,[84],['%'],[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.US,13103103829T1,Y,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 미국,127761371,2024,115696334,2023,10.428192997022705,12065037.0,,LEVEL,84.0,127761371.0,actual_value 컬럼 사용,불일치,0.9999993425242752,"claim=84.0, actual=127761371.0, 오차=1.000 (허용=0.05)",LEVEL,84.0,% 숫자 선택,127761371.0,actual_value 사용,불일치,0.9999993425242752,"claim=84.0, adjusted_actual=127761371.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치
C09115,1180,"관세 전쟁, 車·철강·가전 ‘엎친 데 덮친 격’… 반도체·기계는 충격 덜할 듯",2025-04-01,https://www.chosun.com/economy/industry-company/2025/04/01/2L7KL4NLTVDZVOV5ITSHT74V7Q,이미 25% 관세가 시행 중인 철강 업계는 상호 관세 부과로 관세가 40~50%에 이르면 수출이 어려워질 것이라는 분위기다.,무역지표,무역지표; 비율·증감률,True,,지난해 생산량의 84%를 미국으로 수출한 GM 한국사업장은 사실상 수출을 멈춰야 할 것이라는 우려마저 나온다.,미국은 지난해 우리 철강 수출액의 13%(43억달러)를 차지한 최대 수출 상대국이었다.,"[25, 50]","['%', '%']",[],[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.7763,13103112831T1,Y,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | 품목 세부 코드 필요: 총액 코드로 확정하지 않음 | 품목 코드 자동 후보: 반도체 디바이스,3370573,2025,3601287,2024,-6.406431922809817,-230714.0,,LEVEL,25.0,3370573.0,actual_value 컬럼 사용,불일치,0.9999925828635072,"claim=25.0, actual=3370573.0, 오차=1.000 (허용=0.05)",LEVEL,50.0,% 숫자 선택,3370573.0,actual_value 사용,불일치,0.9999851657270143,"claim=50.0, adjusted_actual=3370573.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치
C09116,1180,"관세 전쟁, 車·철강·가전 ‘엎친 데 덮친 격’… 반도체·기계는 충격 덜할 듯",2025-04-01,https://www.chosun.com/economy/industry-company/2025/04/01/2L7KL4NLTVDZVOV5ITSHT74V7Q,미국은 지난해 우리 철강 수출액의 13%(43억달러)를 차지한 최대 수출 상대국이었다.,무역지표,무역지표; 비율·증감률,True,,이미 25% 관세가 시행 중인 철강 업계는 상호 관세 부과로 관세가 40~50%에 이르면 수출이 어려워질 것이라는 분위기다.,철강 업계 관계자는 “상호 관세까지 부과되면 사실상 어느 나라도 이 같은 고관세를 감당하면서 미국 수출을 하진 못할 것”이라고 했다.,[13],['%'],[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.US,13103103829T1,Y,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 미국,127761371,2024,115696334,2023,10.428192997022705,12065037.0,,LEVEL,13.0,127761371.0,actual_value 컬럼 사용,불일치,0.9999998982478044,"claim=13.0, actual=127761371.0, 오차=1.000 (허용=0.05)",LEVEL,43.0,억달러 숫자 선택,1277.61371,무역 천달러 -> 억달러 변환,불일치,0.966343504563676,"claim=43.0, adjusted_actual=1277.61371, 오차=0.966, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치
C09117,1180,"관세 전쟁, 車·철강·가전 ‘엎친 데 덮친 격’… 반도체·기계는 충격 덜할 듯",2025-04-01,https://www.chosun.com/economy/industry-company/2025/04/01/2L7KL4NLTVDZVOV5ITSHT74V7Q,"반도체와 석유화학제품은 전체 수출에서 미국이 차지하는 비율이 7% 수준으로 크지 않고, 현지 생산이 적어 영향이 제한적이라는 것이다.",무역지표,무역지표; 비율·증감률,True,,"◇반도체 등은 ‘제한적’ 기대 다만 미국 시장에서 대체가 어려운 반도체와 석유화학제품 등은 그동안 없던 관세가 붙는 만큼 영향은 있겠지만, 상대적으로 피해가 덜할 것이라는 관측이 나온다.","반도체 업계 관계자는 “반도체 주요 생산국인 한국과 대만, 중국, 동남아가 모두 똑같은 관세를 적용받기 때문에 우리만 특별히 불리하지는 않을 것”이라고 말했다.",[7],['%'],[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.US,13103103829T1,Y,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 미국,122850915,2025,127761371,2024,-3.843459068703951,-4910456.0,,LEVEL,7.0,122850915.0,actual_value 컬럼 사용,불일치,0.9999999430203674,"claim=7.0, actual=122850915.0, 오차=1.000 (허용=0.05)",ABS_TO_ABS,7.0,% 숫자 선택,122850915.0,actual_value 사용,불일치,0.9999999430203674,"claim=7.0, adjusted_actual=122850915.0, 오차=1.000, 허용=0.02",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치
C09169,1185,"한은·통계청의 경제 지표 활용, 노후 위한 투자 밑그림 그리세요",2025-04-02,https://www.chosun.com/economy/money/2025/04/02/KL276AIILNHP5L6JJNYFSJU3XE,"10개 경기 지표에는 소매판매액지수, 수출·수입액, 설비투자지수 등이 포함된다.",무역지표,무역지표; 건수·개수,True,,경기순환시계는 10개 경기 지표가 경기 순환 국면상 어디에 위치해 있는지를 상승·둔화·하강·회복 등 네 개 사분면으로 나눠 직관적으로 보여준다.,"‘상승’은 장기 추세를 상회하고, 전월 대비로도 증가해 장단기 모두 좋아지는 국면을 의미한다.",[10],['개'],[],['경기'],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.A,13103112831T1,Y,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,709330045,2025,683609488,2024,3.7624634314613257,25720557.0,,LEVEL,10.0,709330045.0,actual_value 컬럼 사용,불일치,0.9999999859021903,"claim=10.0, actual=709330045.0, 오차=1.000 (허용=0.05)",LEVEL,10.0,날짜/기간 숫자 제거 후 첫 숫자 선택,709330045.0,actual_value 사용,불일치,0.9999999859021903,"claim=10.0, adjusted_actual=709330045.0, 오차=1.000, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치
C09170,1185,"한은·통계청의 경제 지표 활용, 노후 위한 투자 밑그림 그리세요",2025-04-02,https://www.chosun.com/economy/money/2025/04/02/KL276AIILNHP5L6JJNYFSJU3XE,"올해 1월 기준 광공업생산지수(상승)와 취업지수(회복)를 제외한 8개 지표(서비스업생산지수, 소매판매액지수, 설비투자지수, 건설기성액, 수출액, 수입액, 기업경기실사지수, 소비자기대지수)가 하강 국면에 분포했다.",무역지표,무역지표; 건수·개수; 날짜·시간,True,,"마지막으로, ‘회복’은 추세는 하회하지만 전월 대비로는 증가하는 국면으로 정의된다.","특히 소비, 투자, 수출입, 심리 등이 전반적으로 부진했다.","[1, 8]","['월', '개']",[],['경기'],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.A,13103112831T1,M,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,49176984,202501,61359250,202412,-19.854000823021796,-12182266.0,,CHANGE_RATE,8.0,-19.854000823021796,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,27.854000823021796,"claim=8.0, actual=-19.854000823021796, 오차=27.854 (허용=0.3)",CHANGE_RATE,8.0,날짜/기간 숫자 제거 후 첫 숫자 선택,-19.854000823021796,actual_change_pct 사용,불일치,27.854000823021796,"claim=8.0, adjusted_actual=-19.854000823021796, 오차=27.854, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C09176,1186,"완성차 5사 3월 판매 내수 늘고, 수출 줄어",2025-04-02,https://www.chosun.com/economy/auto/2025/04/02/WGSJKEACLREGNPQWEDWLXBGH2Y,0 국내 완성차 5사(현대차·기아·GM 한국사업장·KG모빌리티·르노코리아)는 지난달 국내외 판매량이 작년 동월 대비 1.6% 감소한 70만2853대라고 1일 밝혔다.,판매·생산량,판매·생산량; 비율·증감률; 날짜·시간,True,,,"내수 판매(12만3817대)는 작년 동월 대비 2.9% 늘었지만, 같은 기간 수출(57만9036대)이 2.6% 줄면서 전체 판매가 줄었다.","[1.6, 1]","['%', '일']",[],[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.A,13103112831T1,M,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,56518309,202403,52076390,202402,8.529621580912195,4441919.0,,CHANGE_RATE,1.6,8.529621580912195,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,6.929621580912196,"claim=1.6, actual=8.529621580912195, 오차=6.930 (허용=0.3)",CHANGE_RATE,1.6,% 숫자 선택,8.529621580912195,actual_change_pct 사용,불일치,6.929621580912196,"claim=1.6, adjusted_actual=8.529621580912195, 오차=6.930, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C09177,1186,"완성차 5사 3월 판매 내수 늘고, 수출 줄어",2025-04-02,https://www.chosun.com/economy/auto/2025/04/02/WGSJKEACLREGNPQWEDWLXBGH2Y,"내수 판매(12만3817대)는 작년 동월 대비 2.9% 늘었지만, 같은 기간 수출(57만9036대)이 2.6% 줄면서 전체 판매가 줄었다.",무역지표,무역지표; 비율·증감률,True,,0 국내 완성차 5사(현대차·기아·GM 한국사업장·KG모빌리티·르노코리아)는 지난달 국내외 판매량이 작년 동월 대비 1.6% 감소한 70만2853대라고 1일 밝혔다.,내수 판매는 지난해 부진의 고리를 끊고 지난 2월부터 두 달 연속 증가세를 이어갔다.,"[2.9, 2.6]","['%', '%']",[],[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.A,13103112831T1,M,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,61359250,202412,56288629,202411,9.008251027041359,5070621.0,,CHANGE_RATE,2.6,9.008251027041359,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,6.408251027041359,"claim=2.6, actual=9.008251027041359, 오차=6.408 (허용=0.3)",CHANGE_RATE,2.6,% 숫자 선택,9.008251027041359,actual_change_pct 사용,불일치,6.408251027041359,"claim=2.6, adjusted_actual=9.008251027041359, 오차=6.408, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C09180,1186,"완성차 5사 3월 판매 내수 늘고, 수출 줄어",2025-04-02,https://www.chosun.com/economy/auto/2025/04/02/WGSJKEACLREGNPQWEDWLXBGH2Y,"기아는 지난달 전기차 판매량(6512대)이 1년 전보다 48.7% 늘었고, 현대차가 6년 만에 완전 변경해 출시한 팰리세이드, KG모빌리티의 무쏘 EV 등 신차도 지난달 내수 판매 증가를 이끌었다.",판매·생산량,판매·생산량; 비율·증감률; 날짜·시간,True,,"일반적으로 전기차 보조금이 2월에 확정되면 3월부터 전기차 수요가 살아나는데, 올해는 보조금 확정이 한 달 정도 앞당겨지면서 예년보다 전기차 수요가 빠르게 늘었다.","한편, 현대차는 지난달 수출이 작년 동기 대비 2.6% 줄었고, 수출 물량의 90% 안팎이 미국으로 향하는 GM 한국사업장도 같은 기간 수출이 19.3% 급감했다.","[1, 48.7, 6]","['년', '%', '년']",[],[],"품목별 수출액, 수입액(tblId=DT_1R11001_FRM101); 국가별 수출액, 수입액(tblId=DT_1R11006_FRM101)","orgId=360, tblId=DT_1R11001_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11001_FRM101,13102112831A.A,13103112831T1,M,품목별 수출입 후보 선택. 품목/수출입/시점 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,58064562,202503,52292301,202502,11.038452868998823,5772261.0,,CHANGE_RATE,48.7,11.038452868998823,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,37.66154713100118,"claim=48.7, actual=11.038452868998823, 오차=37.662 (허용=0.3)",CHANGE_RATE,48.7,% 숫자 선택,11.038452868998823,actual_change_pct 사용,불일치,37.66154713100118,"claim=48.7, adjusted_actual=11.038452868998823, 오차=37.662, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C09181,1186,"완성차 5사 3월 판매 내수 늘고, 수출 줄어",2025-04-02,https://www.chosun.com/economy/auto/2025/04/02/WGSJKEACLREGNPQWEDWLXBGH2Y,"한편, 현대차는 지난달 수출이 작년 동기 대비 2.6% 줄었고, 수출 물량의 90% 안팎이 미국으로 향하는 GM 한국사업장도 같은 기간 수출이 19.3% 급감했다.",무역지표,무역지표; 비율·증감률,True,,"기아는 지난달 전기차 판매량(6512대)이 1년 전보다 48.7% 늘었고, 현대차가 6년 만에 완전 변경해 출시한 팰리세이드, KG모빌리티의 무쏘 EV 등 신차도 지난달 내수 판매 증가를 이끌었다.",,"[2.6, 90, 19.3]","['%', '%', '%']",[],[],"국가별 수출액, 수입액(tblId=DT_1R11006_FRM101); 품목별 수출액, 수입액(tblId=DT_1R11001_FRM101)","orgId=360, tblId=DT_1R11006_FRM101 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,360,DT_1R11006_FRM101,13102103829E.US,13103103829T1,M,국가별 수출입 후보 선택. 국가/수출입/시점 코드 확인 필요 | 국가 코드 자동선택: 미국,10880793,202403,9775068,202303,11.311686015892677,1105725.0,,CHANGE_RATE,19.3,11.311686015892677,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,7.988313984107323,"claim=19.3, actual=11.311686015892677, 오차=7.988 (허용=0.3)",CHANGE_RATE,19.3,% 숫자 선택,11.311686015892677,actual_change_pct 사용,불일치,7.988313984107323,"claim=19.3, adjusted_actual=11.311686015892677, 오차=7.988, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C09198,1190,물가상승률 석 달째 2%대...업체들 줄인상에 가공식품·외식 가격 ↑,2025-04-02,https://www.chosun.com/economy/economy_general/2025/04/02/EZEOHOZC5NBBHKNEXYWAAYWO24,0 지난달 소비자물가가 전년 동월 대비 2.1% 오르며 3개월 연속 2%대 물가상승률을 보였다.,물가지표,물가지표; 비율·증감률; 건수·개수,True,,,2%는 한국은행이 물가상승률 목표로 제시한 수치다.,"[2.1, 3, 2]","['%', '개', '%']",[],[],월별 소비자물가 등락률(tblId=DT_1J22042); 소비자물가지수(2020=100)(tblId=DT_1J22003); 품목별 소비자물가지수(품목성질별: 2020=100)(tblId=DT_1J22112),"orgId=101, tblId=DT_1J22042 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1J22042,0,T03,M,소비자물가 등락률 후보 선택. 지역/품목/월별 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,3.1,202403,4.2,202303,-26.190476190476193,-1.1,,CHANGE_RATE,2.0,-26.190476190476193,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,28.190476190476193,"claim=2.0, actual=-26.190476190476193, 오차=28.190 (허용=0.3)",CHANGE_RATE,2.0,% 숫자 선택,-26.190476190476193,actual_change_pct 사용,불일치,28.190476190476193,"claim=2.0, adjusted_actual=-26.190476190476193, 오차=28.190, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C09200,1190,물가상승률 석 달째 2%대...업체들 줄인상에 가공식품·외식 가격 ↑,2025-04-02,https://www.chosun.com/economy/economy_general/2025/04/02/EZEOHOZC5NBBHKNEXYWAAYWO24,"2일 통계청이 발표한 ‘3월 소비자물가 동향’에 따르면, 지난달 소비자물가 지수는 116.29로 전년 동월 대비 2.1% 상승했다.",물가지표,물가지표; 비율·증감률; 날짜·시간,True,,연초 국제 원료 가격 인상과 정치적 혼란 등으로 식품업체들이 가격을 줄지어 인상했던 게 전체 물가를 끌어올렸다는 지적이다.,"소비자물가는 작년 9월(1.6%)부터 12월(1.9%)까지 4개월간 1%대를 유지하다가, 올해 들어 지난 1월(2.2%)과 2월(2%)에 이어 세 달 연속으로 2%대를 기록했다.","[2, 3, 2.1]","['일', '월', '%']",[],[],월별 소비자물가 등락률(tblId=DT_1J22042); 소비자물가지수(2020=100)(tblId=DT_1J22003); 품목별 소비자물가지수(품목성질별: 2020=100)(tblId=DT_1J22112),"orgId=101, tblId=DT_1J22042 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1J22042,0,T03,M,소비자물가 등락률 후보 선택. 지역/품목/월별 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,3.1,202403,4.2,202303,-26.190476190476193,-1.1,,CHANGE_RATE,2.1,-26.190476190476193,actual_change_pct 컬럼 사용(전기대비 계산값),불일치,28.290476190476195,"claim=2.1, actual=-26.190476190476193, 오차=28.290 (허용=0.3)",CHANGE_RATE,2.1,% 숫자 선택,-26.190476190476193,actual_change_pct 사용,불일치,28.290476190476195,"claim=2.1, adjusted_actual=-26.190476190476193, 오차=28.290, 허용=0.3",재검토필요_증감률불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_증감률불일치
C09201,1190,물가상승률 석 달째 2%대...업체들 줄인상에 가공식품·외식 가격 ↑,2025-04-02,https://www.chosun.com/economy/economy_general/2025/04/02/EZEOHOZC5NBBHKNEXYWAAYWO24,"소비자물가는 작년 9월(1.6%)부터 12월(1.9%)까지 4개월간 1%대를 유지하다가, 올해 들어 지난 1월(2.2%)과 2월(2%)에 이어 세 달 연속으로 2%대를 기록했다.",물가지표,물가지표; 비율·증감률; 건수·개수; 날짜·시간,True,,"2일 통계청이 발표한 ‘3월 소비자물가 동향’에 따르면, 지난달 소비자물가 지수는 116.29로 전년 동월 대비 2.1% 상승했다.",연초 물가를 끌어올리는 주범이었던 석유류 가격은 미국의 석유 증산 등 국제 유가가 떨어진 게 시차를 두고 반영되며 지난달 들어 2.8% 오르는 데 그쳤다.,"[9, 1.6, 12, 1.9, 4, 1, 1, 2.2, 2, 2, 2]","['월', '%', '월', '%', '개', '%', '월', '%', '월', '%', '%']",[],[],월별 소비자물가 등락률(tblId=DT_1J22042); 소비자물가지수(2020=100)(tblId=DT_1J22003); 품목별 소비자물가지수(품목성질별: 2020=100)(tblId=DT_1J22112),"orgId=101, tblId=DT_1J22042 | obj_l1/itm_id 메타 API로 확인 필요",원자료 직접 조회 후 필요 시 증감률 계산,검토 필요,101,DT_1J22042,0,T03,M,소비자물가 등락률 후보 선택. 지역/품목/월별 코드 확인 필요 | obj_l1/itm_id 자동 후보 입력,3.1,202402,2.8,202401,10.714285714285724,0.30000000000000027,,LEVEL,1.6,3.1,actual_value 컬럼 사용,불일치,0.48387096774193544,"claim=1.6, actual=3.1, 오차=0.484 (허용=0.05)",LEVEL,2.0,% 숫자 선택,3.1,actual_value 사용,불일치,0.3548387096774194,"claim=2.0, adjusted_actual=3.1, 오차=0.355, 허용=0.05",재검토필요_수준값불일치,N,N,N,,,,,기존 재검토/판단불가 상태 유지,재검토필요_수준값불일치
