claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_measurement_period,period_alignment_status,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,in_ready,mapping_exclusion_code,mapping_exclusion_reason,mapping_gate,mapping_gate_reason,enrichment_actions,item_ungrounded,dropped_item,period_span_start,period_span_end,period_aggregation,scope_gate_code,scope_gate_reason,scope_gate_severity,scope_gate_blocked,mapping_type,obj_target_terms,retrieval_fallback_code,retrieval_fallback_reason,indicator_fallback_source,unit_dimension_hypotheses,derived_computation_required,verification_review_required,verification_review_reason,allowed_mapping_types
A0024-SP85CB0B4556,-,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,이는 관련 통계를 확인할 수 있는 2011년 이후 역대 최대 규모다.,"1일 더불어민주당 임광현 의원이 한은에서 제출받은 자료에 따르면, 정부는 지난해 한은에서 누적으로 따져 총 173조원을 일시 차입했다.",종전 최대인 2023년의 117조6000억원보다 47% 늘었다.,국내공식통계,N,재정·조세,,"한국은행, 차입금, 세수 부족, 재정",-,,,,-,-,-,,-,,확정,-,-,-,-,-,-,-,-,,-,-,-,-,,,-,,이는 관련 통계를 확인할 수 있는 2011년 이후 역대 최대 규모다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,정부의 한국은행 차입금,,2024,Y,,,,,unknown,level,unspecified,,N,N,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,INTERNAL_DOCUMENT_SOURCE,,N,,,,,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,direct,,,,,,N,N,,
A0024-SP74CC09E73F,A0024-SP74CC09E73F-m1,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,종전 최대인 2023년의 117조6000억원보다 47% 늘었다.,이는 관련 통계를 확인할 수 있는 2011년 이후 역대 최대 규모다.,현재는 172조원을 상환하고 1조원 정도 남은 상태다.,국내공식통계,N,재정·조세,정부의 한국은행 차입금,"세수 부족, 한국은행, 차입, 재정",-,,,,-,-,-,2023,-,Y,확정,117조6000억원,KOSIS_VALUE,hcx,정부의 한국은행 차입금,-,2023,Y,hcx,이전값,117600000000000,-,-,N,원,수준값,증가,전년,종전 최대인 2023년의 117조6000억원보다 47% 늘었다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,정부의 한국은행 차입금,,2023,Y,2023,,원,원,currency,amount,unspecified,,N,N,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,INTERNAL_DOCUMENT_SOURCE,,N,,,,,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,direct,,,,,currency,N,N,,
A0024-SP74CC09E73F,A0024-SP74CC09E73F-m2,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,종전 최대인 2023년의 117조6000억원보다 47% 늘었다.,이는 관련 통계를 확인할 수 있는 2011년 이후 역대 최대 규모다.,현재는 172조원을 상환하고 1조원 정도 남은 상태다.,국내공식통계,N,재정·조세,정부의 한국은행 차입금 증가율,"세수 부족, 한국은행, 차입, 재정",-,,,,-,-,-,2023,-,Y,확정,47%,KOSIS_VALUE,hcx,정부의 한국은행 차입금 증가율,-,2023,Y,hcx,증감률,47,-,-,N,%,증감률,증가,전년,종전 최대인 2023년의 117조6000억원보다 47% 늘었다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,정부의 한국은행 차입금,,2023,Y,2023,CHANGE_RATE_FROM_TEXT,%,%,rate,rate_change,unspecified,2022,N,N,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,INTERNAL_DOCUMENT_SOURCE,,N,,,,,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,,,DERIVED_VALUE_REQUIRES_COMPUTATION,증감값은 직접 공표 ITEM 확인 또는 수준값 재계산 필요,,rate,Y,N,,direct|rate_from_level
A0024-SPBD5E9DA6C0,A0024-SPBD5E9DA6C0-m1,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다.,정부가 한은 일시 대출을 많이 받을수록 세출에 비해 세입이 부족해 재원을 임시변통하는 일이 잦아졌다는 의미다.,"이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",국내공식통계,Y,재정·조세,정부의 연간 누적 대출,"세수 부족, 한국은행, 일시 대출, 재정",-,,,,-,-,-,2019,-,Y,확정,36조5072억원,KOSIS_VALUE,hcx,정부의 연간 누적 대출,-,2019,Y,hcx,이전값,36507200000000,-,-,N,원,수준값,-,전년,정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,정부의 연간 누적 대출,,2023,Y,2019,,원,원,currency,amount,unspecified,,N,N,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,INTERNAL_DOCUMENT_SOURCE,,N,,,,,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,direct,,,,,currency,N,N,,
A0024-SPBD5E9DA6C0,A0024-SPBD5E9DA6C0-m2,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다.,정부가 한은 일시 대출을 많이 받을수록 세출에 비해 세입이 부족해 재원을 임시변통하는 일이 잦아졌다는 의미다.,"이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",국내공식통계,Y,재정·조세,정부의 연간 누적 대출,"세수 부족, 한국은행, 일시 대출, 재정",-,,,,-,-,-,2020,-,Y,확정,102조9130억원,KOSIS_VALUE,hcx,정부의 연간 누적 대출,-,2020,Y,hcx,현재값,102913000000000,-,-,N,원,수준값,-,전년,정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,정부의 연간 누적 대출,,2023,Y,2020,,원,원,currency,amount,unspecified,,N,N,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,INTERNAL_DOCUMENT_SOURCE,,N,,,,,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,direct,,,,,currency,N,N,,
A0024-SP6B92A26CC2,A0024-SP6B92A26CC2-m1,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,"정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",정부가 한은 일시 대출을 많이 받을수록 세출에 비해 세입이 부족해 재원을 임시변통하는 일이 잦아졌다는 의미다.,지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.,국내공식통계,Y,재정·조세,정부의 한은 일시 대출 누적액,"세수 부족, 한은, 일시 대출, 재정",-,,,,-,-,-,2019,-,Y,확정,36조5072억원,KOSIS_VALUE,hcx,정부의 한은 일시 대출 누적액,-,2019,Y,hcx,이전값,36507200000000,-,-,N,원,수준값,감소,전년동기,"[검증 대상 문장] 정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,정부의 한은 일시 대출 누적액,,2023,Y,2019,,원,원,currency,amount,unspecified,,N,N,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,INTERNAL_DOCUMENT_SOURCE,,N,,,,,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,direct,,,,,currency,N,N,,
A0024-SP6B92A26CC2,A0024-SP6B92A26CC2-m2,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,"정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",정부가 한은 일시 대출을 많이 받을수록 세출에 비해 세입이 부족해 재원을 임시변통하는 일이 잦아졌다는 의미다.,지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.,국내공식통계,Y,재정·조세,정부의 한은 일시 대출 누적액,"세수 부족, 한은, 일시 대출, 재정",-,,,,-,-,-,2020,-,Y,확정,102조9130억원,KOSIS_VALUE,hcx,정부의 한은 일시 대출 누적액,-,2020,Y,hcx,이전값,102913000000000,-,-,N,원,수준값,감소,전년동기,"[검증 대상 문장] 정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,정부의 한은 일시 대출 누적액,,2023,Y,2020,,원,원,currency,amount,unspecified,,N,N,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,INTERNAL_DOCUMENT_SOURCE,,N,,,,,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,direct,,,,,currency,N,N,,
A0024-SP6B92A26CC2,A0024-SP6B92A26CC2-m3,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,"정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",정부가 한은 일시 대출을 많이 받을수록 세출에 비해 세입이 부족해 재원을 임시변통하는 일이 잦아졌다는 의미다.,지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.,국내공식통계,Y,재정·조세,정부의 한은 일시 대출 누적액,"세수 부족, 한은, 일시 대출, 재정",-,,,,-,-,-,2021,-,Y,확정,7조6130억원,KOSIS_VALUE,hcx,정부의 한은 일시 대출 누적액,-,2021,Y,hcx,이전값,7613000000000,-,-,N,원,수준값,감소,전년동기,"[검증 대상 문장] 정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,정부의 한은 일시 대출 누적액,,2023,Y,2021,,원,원,currency,amount,unspecified,,N,N,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,INTERNAL_DOCUMENT_SOURCE,,N,,,,,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,direct,,,,,currency,N,N,,
A0024-SP6B92A26CC2,A0024-SP6B92A26CC2-m4,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,"정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",정부가 한은 일시 대출을 많이 받을수록 세출에 비해 세입이 부족해 재원을 임시변통하는 일이 잦아졌다는 의미다.,지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.,국내공식통계,Y,재정·조세,정부의 한은 일시 대출 누적액,"세수 부족, 한은, 일시 대출, 재정",-,,,,-,-,-,2022,-,Y,확정,34조2000억원,KOSIS_VALUE,hcx,정부의 한은 일시 대출 누적액,-,2022,Y,hcx,이전값,34200000000000,-,-,N,원,수준값,감소,전년동기,"[검증 대상 문장] 정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,정부의 한은 일시 대출 누적액,,2023,Y,2022,,원,원,currency,amount,unspecified,,N,N,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,INTERNAL_DOCUMENT_SOURCE,,N,,,,,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,direct,,,,,currency,N,N,,
A0024-SP6B92A26CC2,A0024-SP6B92A26CC2-m5,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,"정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",정부가 한은 일시 대출을 많이 받을수록 세출에 비해 세입이 부족해 재원을 임시변통하는 일이 잦아졌다는 의미다.,지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.,국내공식통계,Y,재정·조세,정부의 한은 일시 대출 누적액,"세수 부족, 한은, 일시 대출, 재정",-,,,,-,-,-,2023,-,Y,확정,117조6000억원,KOSIS_VALUE,hcx,정부의 한은 일시 대출 누적액,-,2023,Y,hcx,현재값,117600000000000,-,-,N,원,수준값,감소,전년동기,"[검증 대상 문장] 정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다. 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,정부의 한은 일시 대출 누적액,,2023,Y,2023,,원,원,currency,amount,unspecified,,N,N,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,INTERNAL_DOCUMENT_SOURCE,,N,,,,,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,direct,,,,,currency,N,N,,
A0024-SP3ACEA6C6F7,A0024-SP3ACEA6C6F7-m1,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,"이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다.,지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.,국내공식통계,Y,재정·조세,정부 연간 누적 대출,"세수 부족, 한국은행, 일시 대출, 재정",-,,,,-,-,-,2021,-,Y,확정,7조6130억원,KOSIS_VALUE,hcx,정부 연간 누적 대출,-,2021,Y,hcx,현재값,7613000000000,-,-,N,원,수준값,감소,전년동기,"[검증 대상 문장] 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,정부 연간 누적 대출,,2023,Y,2021,,원,원,currency,amount,unspecified,,N,N,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,INTERNAL_DOCUMENT_SOURCE,,N,,,,,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,direct,,,,,currency,N,N,,
A0024-SP3ACEA6C6F7,A0024-SP3ACEA6C6F7-m2,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,"이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다.,지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.,국내공식통계,Y,재정·조세,정부 연간 누적 대출,"세수 부족, 한국은행, 일시 대출, 재정",-,,,,-,-,-,2022,-,Y,확정,34조2000억원,KOSIS_VALUE,hcx,정부 연간 누적 대출,-,2022,Y,hcx,현재값,34200000000000,-,-,N,원,수준값,감소,전년동기,"[검증 대상 문장] 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,정부 연간 누적 대출,,2023,Y,2022,,원,원,currency,amount,unspecified,,N,N,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,INTERNAL_DOCUMENT_SOURCE,,N,,,,,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,direct,,,,,currency,N,N,,
A0024-SP3ACEA6C6F7,A0024-SP3ACEA6C6F7-m3,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,"이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다.,지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.,국내공식통계,Y,재정·조세,정부 연간 누적 대출,"세수 부족, 한국은행, 일시 대출, 재정",-,,,,-,-,-,2023,-,Y,확정,117조6000억원,KOSIS_VALUE,hcx,정부 연간 누적 대출,-,2023,Y,hcx,현재값,117600000000000,-,-,N,원,수준값,감소,전년동기,"[검증 대상 문장] 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,정부 연간 누적 대출,,2023,Y,2023,,원,원,currency,amount,unspecified,,N,N,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,INTERNAL_DOCUMENT_SOURCE,,N,,,,,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,direct,,,,,currency,N,N,,
A0024-SP7D75144175,A0024-SP7D75144175-m1,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.,"이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",역시 2023년 연간 이자(1506억원)를 크게 웃도는 역대 최대 수준이다.,국내공식통계,N,재정·조세,정부가 부담한 이자,"정부, 세수 부족, 한국은행, 일시 대출, 이자",-,,,,-,-,-,2024,-,Y,확정,2092억원,KOSIS_VALUE,hcx,정부가 부담한 이자,-,2024,Y,hcx,현재값,209200000000,-,-,N,원,수준값,유지,전년,지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,정부가 부담한 이자,,2024,Y,2024,RELATIVE_YEAR_FROM_ARTICLE_DATE,원,원,currency,amount,unspecified,,N,N,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,INTERNAL_DOCUMENT_SOURCE,,N,,,,,INTERNAL_DOCUMENT_SOURCE,"'제출받은 자료' — 공표 통계가 아니라 개별 요청으로 받은 자료 (같은 기사에서 확인된 출처, 이 문장은 자체 출처 없음)",REJECT,Y,direct,,,,,currency,N,N,,
A0026-SP7783F9A665,A0026-SP7783F9A665-m1,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,"최근 미국 경제가 호조세를 보이고 있고, 트럼프 2기 행정부 출범과 국내 정치적 불안이 겹치면서 달러 대비 원화 환율은 지난달 말(30일) 오후 3시 30분 기준 1472.5원을 기록했다. 연간으로 따지면 무려 172.1원이 올랐다.",2일 기획재정부는 이 같은 내용이 담긴 외환시장 관련 ‘2025년 경제정책방향’을 발표했다.,기재부 관계자는 향후 환율 전망에 대해 “외환시장 여건은 미국의 금리 경로 불확실성 등으로 최근 환율 변동성 같은 불확실성이 있는 상황”이라고 했다.,국내공식통계,N,금융·금리,환율,달러 대비 원화 환율,-,,,,-,-,-,202412,-,M,확정,1472.5원,KOSIS_VALUE,hcx,환율,-,202501,M,hcx,현재값,1472.5,-,-,N,원,수준값,증가,전년,"최근 미국 경제가 호조세를 보이고 있고, 트럼프 2기 행정부 출범과 국내 정치적 불안이 겹치면서 달러 대비 원화 환율은 지난달 말(30일) 오후 3시 30분 기준 1472.5원을 기록했다. 연간으로 따지면 무려 172.1원이 올랐다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,환율,,202501,M,202501,PREVIOUS_MONTH_FROM_ARTICLE_DATE,원,원,currency,amount,unspecified,,N,N,INTRADAY_MARKET_RATE,특정 시각 기준 환율 — KOSIS 는 월·연 평균만 수록,REJECT,INTRADAY_MARKET_RATE,,N,,,,,INTRADAY_MARKET_RATE,특정 시각 기준 환율 — KOSIS 는 월·연 평균만 수록,REJECT,Y,direct,,,,,currency,N,N,,
