claim_id,claim_measurement_id,claim_text,date,measurement_text,measurement_usage,claim_domain_scope,measurement_binding_source,measurement_role,measurement_indicator,measurement_item,value,unit,measurement_period,measurement_prd_se,in_ready,cand_tbl_ids,gold_verifiable,gold_measurement_correct,gold_org_id,gold_tbl_id,gold_obj_l1,gold_itm_id,gold_verdict,gold_actual_value
A2049-C009,A2049-C009-m1,캐나다는 자동차 수출이 23% 급감하며 4월 무역 적자가 역대 월간 최대인 71억캐나다달러(약 7조500억원)를 기록했다.,2025-06-07,23%,KOSIS_VALUE,해외통계·정책,hcx,현재값,자동차 수출 감소율,자동차,23,%,-,-,N,,,,,,,,,
A2049-C009,A2049-C009-m2,캐나다는 자동차 수출이 23% 급감하며 4월 무역 적자가 역대 월간 최대인 71억캐나다달러(약 7조500억원)를 기록했다.,2025-06-07,71억캐나다달러,KOSIS_VALUE,해외통계·정책,hcx,현재값,무역 적자,자동차,710000000000,캐나다달러,-,-,N,,,,,,,,,
A2049-C009,A2049-C009-m3,캐나다는 자동차 수출이 23% 급감하며 4월 무역 적자가 역대 월간 최대인 71억캐나다달러(약 7조500억원)를 기록했다.,2025-06-07,7조500억원,KOSIS_VALUE,해외통계·정책,hcx,참고값,무역 적자,자동차,7050000000000,원,-,-,N,,,,,,,,,
A1032-C018,A1032-C018-m1,1970년대식 스태그플레이션 가능성에 대한 질문에 “현재 우리는 실업률이 완전고용에 근접한 4.1%를 유지하는 동안에도 인플레이션이 2%에 가깝게 둔화하는 상황에 있다”며 “우리가 (1970년대의) 그런 상황에 직면했다고 보지 않는다”고 했다.,2025-03-21,4.1%,KOSIS_VALUE,해외통계·정책,hcx,현재값,실업률,-,4.1,%,-,-,N,,,,,,,,,
A1032-C018,A1032-C018-m2,1970년대식 스태그플레이션 가능성에 대한 질문에 “현재 우리는 실업률이 완전고용에 근접한 4.1%를 유지하는 동안에도 인플레이션이 2%에 가깝게 둔화하는 상황에 있다”며 “우리가 (1970년대의) 그런 상황에 직면했다고 보지 않는다”고 했다.,2025-03-21,2%,KOSIS_VALUE,해외통계·정책,hcx,현재값,인플레이션,-,2,%,-,-,N,,,,,,,,,
A2211-C005,A2211-C005-m1,10조3000억원이 투입되는 민생 회복 소비 쿠폰은 15만~42만원의 전 국민 지원금과 소득 하위 90%에 한정한 10만원의 선별 지원금으로 나뉜다.,2025-06-20,10조3000억원,POLICY_VALUE,개별기업,claim_fallback,현재값,세입 경정 추경,-,10300000000000,원,202506,M,N,,,,,,,,,
A2211-C005,A2211-C005-m2,10조3000억원이 투입되는 민생 회복 소비 쿠폰은 15만~42만원의 전 국민 지원금과 소득 하위 90%에 한정한 10만원의 선별 지원금으로 나뉜다.,2025-06-20,15만원,POLICY_VALUE,개별기업,claim_fallback,현재값,민생 회복 소비 쿠폰,-,150000,원,202506,M,N,,,,,,,,,
A2211-C005,A2211-C005-m3,10조3000억원이 투입되는 민생 회복 소비 쿠폰은 15만~42만원의 전 국민 지원금과 소득 하위 90%에 한정한 10만원의 선별 지원금으로 나뉜다.,2025-06-20,42만원,POLICY_VALUE,개별기업,claim_fallback,현재값,민생 회복 소비 쿠폰,-,420000,원,202506,M,N,,,,,,,,,
A2211-C005,A2211-C005-m4,10조3000억원이 투입되는 민생 회복 소비 쿠폰은 15만~42만원의 전 국민 지원금과 소득 하위 90%에 한정한 10만원의 선별 지원금으로 나뉜다.,2025-06-20,90%,POLICY_VALUE,개별기업,claim_fallback,현재값,소득 하위 비율,-,90,%,202506,M,N,,,,,,,,,
A2211-C005,A2211-C005-m5,10조3000억원이 투입되는 민생 회복 소비 쿠폰은 15만~42만원의 전 국민 지원금과 소득 하위 90%에 한정한 10만원의 선별 지원금으로 나뉜다.,2025-06-20,10만원,POLICY_VALUE,개별기업,claim_fallback,현재값,선별 지원금,-,100000,원,202506,M,N,,,,,,,,,
A1297-C018,A1297-C018-m1,김승연 한화 회장(2376억원 증가)은 ‘방산(防産)의 힘‘을 톡톡히 봤다.,2025-04-10,2376억원,KOSIS_VALUE,개별기업,hcx,현재값,주식 재산 증가액,-,237600000000,원,-,-,N,,,,,,,,,
A1423-C011,A1423-C011-m1,"그 중 개인과 일반 법인에 판매된 금액이 각각 1970억원, 3119억원이다.",2025-04-20,1970억원,KOSIS_VALUE,국내공식통계,hcx,현재값,판매액,개인,197000000000,원,-,-,N,,,,,,,,,
A1423-C011,A1423-C011-m2,"그 중 개인과 일반 법인에 판매된 금액이 각각 1970억원, 3119억원이다.",2025-04-20,3119억원,KOSIS_VALUE,국내공식통계,hcx,현재값,판매액,일반 법인,311900000000,원,-,-,N,,,,,,,,,
A2460-C023,A2460-C023-m1,신한투자증권 안재균 연구원은 “2월부터 전국 주택 매매 및 전세 거래량이 10만호를 넘어섰고 이에 따른 가계대출 증가도 불가피했다”라며 “대선(6월 5일) 전후 서울 동남권 아파트 중심 가격 오름세가 확대되고 공교롭게도 지난 5월 기준금리 인하 후 가계대출 증가 속도가 빨라져 7월 금통위는 (가계대출 통제 등) 금융안정 측면을 가장 먼저 고려할 공산이 커졌다”라고 했다.,2025-07-09,10만호,KOSIS_VALUE,국내공식통계,hcx,현재값,전국 주택 매매 및 전세 거래량,-,100000,호,-,-,N,,,,,,,,,
A2678-C017,A2678-C017-m1,"지난달 들어 상수도료는 3.8%, 도시가스는 0.4%, 지역난방비는 0.3% 올랐다.",2025-11-04,3.8%,KOSIS_VALUE,국내공식통계,hcx,증감률,상수도료,상수도,3.8,%,-,-,N,,,,,,,,,
A2678-C017,A2678-C017-m2,"지난달 들어 상수도료는 3.8%, 도시가스는 0.4%, 지역난방비는 0.3% 올랐다.",2025-11-04,0.4%,KOSIS_VALUE,국내공식통계,hcx,증감률,도시가스,도시가스,0.4,%,-,-,N,,,,,,,,,
A2678-C017,A2678-C017-m3,"지난달 들어 상수도료는 3.8%, 도시가스는 0.4%, 지역난방비는 0.3% 올랐다.",2025-11-04,0.3%,KOSIS_VALUE,국내공식통계,hcx,증감률,지역난방비,지역난방,0.3,%,-,-,N,,,,,,,,,
A1246-C009,A1246-C009-m1,지난해 자동차부문 보험손익 합산비율(손해율+사업비율)은 손익분기점인 100%를 초과해 97억원 적자를 기록했다.,2025-04-06,100%,CONDITION,국내공식통계,hcx,참고값,합산비율,-,100,%,2024,Y,N,,,,,,,,,
A1246-C009,A1246-C009-m2,지난해 자동차부문 보험손익 합산비율(손해율+사업비율)은 손익분기점인 100%를 초과해 97억원 적자를 기록했다.,2025-04-06,97억원,KOSIS_VALUE,국내공식통계,hcx,현재값,적자,-,9700000000,원,2024,Y,Y,,,,,,,,,
A1383-C003,A1383-C003-m1,농가에서 65세 이상 고령 인구가 차지하는 비율도 지난해 기준 55.8%로 해마다 계속 상승하면서 농촌 소멸 우려가 현실화되고 있다는 분석이 나온다.,2025-04-17,55.8%,KOSIS_VALUE,국내공식통계,hcx,현재값,농가에서 65세 이상 고령 인구가 차지하는 비율,-,55.8,%,2024,Y,Y,,,,,,,,,
A1383-C003,A1383-C003-m2,농가에서 65세 이상 고령 인구가 차지하는 비율도 지난해 기준 55.8%로 해마다 계속 상승하면서 농촌 소멸 우려가 현실화되고 있다는 분석이 나온다.,2025-04-17,65세,CONDITION,국내공식통계,hcx,참고값,고령 인구 기준,-,65,세,2024,Y,N,,,,,,,,,
A1389-C002,A1389-C002-m1,"업권별로 보면 은행의 당기순이익이 16조3000억원으로, 1년 사이에 1조원 가까이 늘었다.",2025-04-17,16조3000억원,KOSIS_VALUE,국내공식통계,hcx,현재값,은행 당기순이익,-,16300000000000,원,-,-,N,,,,,,,,,
A1389-C002,A1389-C002-m2,"업권별로 보면 은행의 당기순이익이 16조3000억원으로, 1년 사이에 1조원 가까이 늘었다.",2025-04-17,1조원 가까이 늘었다.,KOSIS_VALUE,국내공식통계,hcx,증감값,은행 당기순이익 증감,-,1000000000000,원,-,-,N,,,,,,,,,
A1389-C002,A1389-C002-m3,"업권별로 보면 은행의 당기순이익이 16조3000억원으로, 1년 사이에 1조원 가까이 늘었다.",2025-04-17,1년,CONTEXT,국내공식통계,rule_fallback,참고값,은행 당기순이익,-,1,년,202504,M,N,,,,,,,,,
A1433-C002,A1433-C002-m1,같은 기간 대미 수출은 1년 전보다 14.3% 급감했다.,2025-04-21,1년,CONTEXT,국내공식통계,claim_fallback,참고값,기간 비교 기준,-,1,년,2025-04-01 ~ 2025-04-20,M,N,,,,,,,,,
A1433-C002,A1433-C002-m2,같은 기간 대미 수출은 1년 전보다 14.3% 급감했다.,2025-04-21,14.3%,KOSIS_VALUE,국내공식통계,hcx,현재값,대미 수출 증가율,-,14.3,%,-,-,N,,,,,,,,,
A2377-C012,A2377-C012-m1,2030년까지 매출액 약 14조8000억원을 달성해 글로벌 최상위권으로 오르는 게 목표다.,2025-07-02,14조8000억원,KOSIS_VALUE,전망·목표,hcx,목표값,매출액,건설기계,14800000000000,원,2030,Y,N,,,,,,,,,
A2449-C007,A2449-C007-m1,전 분기보다는 30조3000억원 늘었다.,2025-07-08,30조3000억원,KOSIS_VALUE,국내공식통계,hcx,증감값,가계의 순자금 운용,-,30300000000000,원,-,-,N,,,,,,,,,
A1159-C003,A1159-C003-m1,임직원 평균 연봉이 1억원이 넘는 매출 100대 기업은 ▲2019년 9개사 ▲2020년 12개사 ▲2021년 23개사 ▲2022년 35개사 ▲2023년 48개사 ▲2024년 55개사로 매년 늘고 있다.,2025-03-31,1억원,KOSIS_VALUE,개별기업,hcx,현재값,임직원 평균 연봉,-,100000000,원,2024,Y,N,,,,,,,,,
A1159-C003,A1159-C003-m2,임직원 평균 연봉이 1억원이 넘는 매출 100대 기업은 ▲2019년 9개사 ▲2020년 12개사 ▲2021년 23개사 ▲2022년 35개사 ▲2023년 48개사 ▲2024년 55개사로 매년 늘고 있다.,2025-03-31,100대,KOSIS_VALUE,개별기업,hcx,현재값,매출 100대 기업,-,100,대,2024,Y,N,,,,,,,,,
A1159-C003,A1159-C003-m3,임직원 평균 연봉이 1억원이 넘는 매출 100대 기업은 ▲2019년 9개사 ▲2020년 12개사 ▲2021년 23개사 ▲2022년 35개사 ▲2023년 48개사 ▲2024년 55개사로 매년 늘고 있다.,2025-03-31,55개사,KOSIS_VALUE,개별기업,hcx,현재값,평균 연봉 1억원 초과 기업 수,-,55,개사,2024,Y,N,,,,,,,,,
A1159-C003,A1159-C003-m4,임직원 평균 연봉이 1억원이 넘는 매출 100대 기업은 ▲2019년 9개사 ▲2020년 12개사 ▲2021년 23개사 ▲2022년 35개사 ▲2023년 48개사 ▲2024년 55개사로 매년 늘고 있다.,2025-03-31,9개사,KOSIS_VALUE,개별기업,hcx,이전값,평균 연봉 1억원 초과 기업 수,-,9,개사,2019,Y,N,,,,,,,,,
A1159-C003,A1159-C003-m5,임직원 평균 연봉이 1억원이 넘는 매출 100대 기업은 ▲2019년 9개사 ▲2020년 12개사 ▲2021년 23개사 ▲2022년 35개사 ▲2023년 48개사 ▲2024년 55개사로 매년 늘고 있다.,2025-03-31,12개사,KOSIS_VALUE,개별기업,hcx,이전값,평균 연봉 1억원 초과 기업 수,-,12,개사,2020,Y,N,,,,,,,,,
A1159-C003,A1159-C003-m6,임직원 평균 연봉이 1억원이 넘는 매출 100대 기업은 ▲2019년 9개사 ▲2020년 12개사 ▲2021년 23개사 ▲2022년 35개사 ▲2023년 48개사 ▲2024년 55개사로 매년 늘고 있다.,2025-03-31,23개사,KOSIS_VALUE,개별기업,hcx,이전값,평균 연봉 1억원 초과 기업 수,-,23,개사,2021,Y,N,,,,,,,,,
A1159-C003,A1159-C003-m7,임직원 평균 연봉이 1억원이 넘는 매출 100대 기업은 ▲2019년 9개사 ▲2020년 12개사 ▲2021년 23개사 ▲2022년 35개사 ▲2023년 48개사 ▲2024년 55개사로 매년 늘고 있다.,2025-03-31,35개사,KOSIS_VALUE,개별기업,hcx,이전값,평균 연봉 1억원 초과 기업 수,-,35,개사,2022,Y,N,,,,,,,,,
A1159-C003,A1159-C003-m8,임직원 평균 연봉이 1억원이 넘는 매출 100대 기업은 ▲2019년 9개사 ▲2020년 12개사 ▲2021년 23개사 ▲2022년 35개사 ▲2023년 48개사 ▲2024년 55개사로 매년 늘고 있다.,2025-03-31,48개사,KOSIS_VALUE,개별기업,hcx,이전값,평균 연봉 1억원 초과 기업 수,-,48,개사,2023,Y,N,,,,,,,,,
A1131-C039,A1131-C039-m1,"SK하이닉스는 미국과 중국이 각각 전체 매출의 63%, 23%(지난해 기준)를 차지한다.",2025-03-29,63%,KOSIS_VALUE,개별기업,hcx,현재값,미국 매출 비중,반도체,63,%,2024,Y,N,,,,,,,,,
A1131-C039,A1131-C039-m2,"SK하이닉스는 미국과 중국이 각각 전체 매출의 63%, 23%(지난해 기준)를 차지한다.",2025-03-29,23%,KOSIS_VALUE,개별기업,hcx,현재값,중국 매출 비중,반도체,23,%,2024,Y,N,,,,,,,,,
A0023-C026,A0023-C026-m1,다만 11월 소매판매는 전년 동월과 비교하면 1.9% 줄어 부진한 흐름을 이어갔다.,2025-01-02,1.9%,KOSIS_VALUE,국내공식통계,hcx,현재값,소매판매,-,1.9,%,202501,M,Y,,,,,,,,,
A0100-C007,A0100-C007-m1,"한국을 여러 차례 방문했던 그는 이번 인터뷰에서 한국 경제의 저성장에 대해 “0.7명에 불과한 낮은 출산율이 원인”이라고 진단하며, 그 해법으로 아이를 낳지 않는 사람들에게 높은 세금을 물리는 이른바 ‘무자녀세(無子女稅)’ 도입 등이 필요하다고 제언했다. –올해 미국 경제는 어떻게 될까.",2025-01-08,0.7명,KOSIS_VALUE,전망·목표,hcx,현재값,출산율,-,0.7,명,2025,Y,N,,,,,,,,,
A0076-C001,A0076-C001-m1,우리나라 수출의 20%가량을 맡고 있는 핵심 품목인 반도체의 ‘수출 지형도’가 눈에 띄게 변한 것으로 나타났다.,2025-01-06,20%가량,KOSIS_VALUE,국내공식통계,hcx,현재값,반도체 수출 비율,반도체,20,%,-,-,N,,,,,,,,,
A0097-C014,A0097-C014-m1,"이에 따라 주택담보대출 중도상환수수료율은 현재 약 1.2∼1.4%에서 0.6∼0.7%로, 신용대출은 현재 0.6∼0.8%에서 0.4% 수준으로 내려간다.",2025-01-08,1.2%,KOSIS_VALUE,기타,hcx,현재값,주택담보대출 중도상환수수료율,주택담보대출,1.2,%,-,-,N,,,,,,,,,
A0097-C014,A0097-C014-m2,"이에 따라 주택담보대출 중도상환수수료율은 현재 약 1.2∼1.4%에서 0.6∼0.7%로, 신용대출은 현재 0.6∼0.8%에서 0.4% 수준으로 내려간다.",2025-01-08,1.4%,KOSIS_VALUE,기타,hcx,현재값,주택담보대출 중도상환수수료율,주택담보대출,1.4,%,-,-,N,,,,,,,,,
A0097-C014,A0097-C014-m3,"이에 따라 주택담보대출 중도상환수수료율은 현재 약 1.2∼1.4%에서 0.6∼0.7%로, 신용대출은 현재 0.6∼0.8%에서 0.4% 수준으로 내려간다.",2025-01-08,0.6%,KOSIS_VALUE,기타,hcx,현재값,주택담보대출 중도상환수수료율,주택담보대출,0.6,%,-,-,N,,,,,,,,,
A0097-C014,A0097-C014-m4,"이에 따라 주택담보대출 중도상환수수료율은 현재 약 1.2∼1.4%에서 0.6∼0.7%로, 신용대출은 현재 0.6∼0.8%에서 0.4% 수준으로 내려간다.",2025-01-08,0.7%,KOSIS_VALUE,기타,hcx,현재값,주택담보대출 중도상환수수료율,주택담보대출,0.7,%,-,-,N,,,,,,,,,
A0097-C014,A0097-C014-m5,"이에 따라 주택담보대출 중도상환수수료율은 현재 약 1.2∼1.4%에서 0.6∼0.7%로, 신용대출은 현재 0.6∼0.8%에서 0.4% 수준으로 내려간다.",2025-01-08,0.8%,KOSIS_VALUE,기타,hcx,현재값,신용대출 중도상환수수료율,신용대출,0.8,%,-,-,N,,,,,,,,,
A0097-C014,A0097-C014-m6,"이에 따라 주택담보대출 중도상환수수료율은 현재 약 1.2∼1.4%에서 0.6∼0.7%로, 신용대출은 현재 0.6∼0.8%에서 0.4% 수준으로 내려간다.",2025-01-08,0.4%,KOSIS_VALUE,기타,hcx,현재값,신용대출 중도상환수수료율,신용대출,0.4,%,-,-,N,,,,,,,,,
A2526-C002,A2526-C002-m1,"불과 일주일 전만 해도 2만5000원을 넘지 않던 수박 한 통 가격이 어느덧 3만원에 육박하고 있고, 여름철 고랭지에서 자라는 배춧값도 일주일 새 20% 넘게 뛰었다.",2025-07-14,3만원,KOSIS_VALUE,국내공식통계,hcx,현재값,수박 한 통 가격,수박,30000,원,-,-,N,,,,,,,,,
A2526-C002,A2526-C002-m2,"불과 일주일 전만 해도 2만5000원을 넘지 않던 수박 한 통 가격이 어느덧 3만원에 육박하고 있고, 여름철 고랭지에서 자라는 배춧값도 일주일 새 20% 넘게 뛰었다.",2025-07-14,2만5000원,KOSIS_VALUE,국내공식통계,hcx,현재값,수박 한 통 가격,수박,25000,원,-,-,N,,,,,,,,,
A2526-C002,A2526-C002-m3,"불과 일주일 전만 해도 2만5000원을 넘지 않던 수박 한 통 가격이 어느덧 3만원에 육박하고 있고, 여름철 고랭지에서 자라는 배춧값도 일주일 새 20% 넘게 뛰었다.",2025-07-14,20%,KOSIS_VALUE,국내공식통계,hcx,현재값,배춧값 상승률,배추,20,%,-,-,N,,,,,,,,,
A1829-C011,A1829-C011-m1,케이뱅크로서는 자금 조달 비용이 21배 뛴 것이다.,2025-05-21,21배,KOSIS_VALUE,개별기업,hcx,현재값,자금 조달 비용 증가 배수,케이뱅크,21,배,-,-,N,,,,,,,,,
A1451-C013,A1451-C013-m1,"자동차 부품 제조기업인 중견기업 서연이화, 특수강 전문회사 대기업 세아창원특수강은 남녀 평균 연봉이 각각 1억1300만원, 8500만원으로 같았다.",2025-04-22,1억1300만원,KOSIS_VALUE,개별기업,hcx,현재값,남녀 평균 연봉,서연이화,113000000,원,-,-,N,,,,,,,,,
A1451-C013,A1451-C013-m2,"자동차 부품 제조기업인 중견기업 서연이화, 특수강 전문회사 대기업 세아창원특수강은 남녀 평균 연봉이 각각 1억1300만원, 8500만원으로 같았다.",2025-04-22,8500만원,KOSIS_VALUE,개별기업,hcx,현재값,남녀 평균 연봉,세아창원특수강,85000000,원,-,-,N,,,,,,,,,
A2657-C003,A2657-C003-m1,2022년엔 1분위(소득 하위 20%)였다가 2023년엔 2분위(하위 20~40%) 등으로 올라간 경우를 뜻하는 이 비율은 사회 계층 이동성을 따지는 지표다.,2025-10-28,20%,KOSIS_VALUE,국내공식통계,hcx,현재값,소득 1분위,-,20,%,2022,Y,Y,,,,,,,,,
A2657-C003,A2657-C003-m2,2022년엔 1분위(소득 하위 20%)였다가 2023년엔 2분위(하위 20~40%) 등으로 올라간 경우를 뜻하는 이 비율은 사회 계층 이동성을 따지는 지표다.,2025-10-28,40%,KOSIS_VALUE,국내공식통계,hcx,현재값,소득 2분위,-,40,%,2023,Y,Y,,,,,,,,,
A2257-C005,A2257-C005-m1,보고서는 연간 수출은 작년보다 2.2% 줄어든 6685억달러가 될 것으로 예상했다.,2025-06-23,2.2%,KOSIS_VALUE,국내공식통계,hcx,증감률,연간 수출 증가율,-,2.2,%,2025,Y,Y,,,,,,,,,
A2257-C005,A2257-C005-m2,보고서는 연간 수출은 작년보다 2.2% 줄어든 6685억달러가 될 것으로 예상했다.,2025-06-23,6685억달러,KOSIS_VALUE,국내공식통계,hcx,현재값,연간 수출 총액,-,668500000000,달러,2025,Y,Y,,,,,,,,,
A2115-C013,A2115-C013-m1,"금융권 전체 주택 담보대출은 지난달 5조6000억원이나 늘었는데, 은행권(4조2000억원)뿐 아니라, 2금융권도 1조4000억원가량 증가했다.",2025-06-12,5조6000억원,KOSIS_VALUE,국내공식통계,hcx,현재값,주택담보대출 총액,-,5600000000000,원,-,-,N,,,,,,,,,
A2115-C013,A2115-C013-m2,"금융권 전체 주택 담보대출은 지난달 5조6000억원이나 늘었는데, 은행권(4조2000억원)뿐 아니라, 2금융권도 1조4000억원가량 증가했다.",2025-06-12,4조2000억원,KOSIS_VALUE,국내공식통계,hcx,현재값,은행권 주택담보대출,-,4200000000000,원,-,-,N,,,,,,,,,
A2115-C013,A2115-C013-m3,"금융권 전체 주택 담보대출은 지난달 5조6000억원이나 늘었는데, 은행권(4조2000억원)뿐 아니라, 2금융권도 1조4000억원가량 증가했다.",2025-06-12,1조4000억원가량,KOSIS_VALUE,국내공식통계,hcx,현재값,2금융권 주택담보대출,-,1400000000000,원,-,-,N,,,,,,,,,
A0766-C010,A0766-C010-m1,◇서학 개미 투자 작년 50% 급증 한국의 순대외금융자산이 1조달러를 돌파한 데는 서학 개미(해외 주식 투자자)의 약진이 큰 역할을 했다.,2025-02-28,50%,KOSIS_VALUE,국내공식통계,hcx,현재값,서학 개미 투자 증가율,서학 개미,50,%,2024,Y,Y,,,,,,,,,
A0766-C010,A0766-C010-m2,◇서학 개미 투자 작년 50% 급증 한국의 순대외금융자산이 1조달러를 돌파한 데는 서학 개미(해외 주식 투자자)의 약진이 큰 역할을 했다.,2025-02-28,1조달러,CONTEXT,국내공식통계,hcx,참고값,한국의 순대외금융자산,-,1000000000000,달러,2024,Y,N,,,,,,,,,
A1304-C012,A1304-C012-m1,안덕근 산업부 장관은 “휴머노이드 시장은 2025년 15억달러에서 2035년 380억달러로 10년 내 25배 성장이 기대되는 유망 산업”이라며 “제조업의 미래 경쟁력과 직결된 만큼 글로벌 경쟁에 빨리 뛰어들어야 한다”고 했다.,2025-04-11,15억달러,KOSIS_VALUE,전망·목표,hcx,이전값,휴머노이드 시장 규모,휴머노이드,1500000000,달러,2025,Y,N,,,,,,,,,
A1304-C012,A1304-C012-m2,안덕근 산업부 장관은 “휴머노이드 시장은 2025년 15억달러에서 2035년 380억달러로 10년 내 25배 성장이 기대되는 유망 산업”이라며 “제조업의 미래 경쟁력과 직결된 만큼 글로벌 경쟁에 빨리 뛰어들어야 한다”고 했다.,2025-04-11,380억달러,KOSIS_VALUE,전망·목표,hcx,현재값,휴머노이드 시장 규모,휴머노이드,38000000000,달러,2035,Y,N,,,,,,,,,
A1304-C012,A1304-C012-m3,안덕근 산업부 장관은 “휴머노이드 시장은 2025년 15억달러에서 2035년 380억달러로 10년 내 25배 성장이 기대되는 유망 산업”이라며 “제조업의 미래 경쟁력과 직결된 만큼 글로벌 경쟁에 빨리 뛰어들어야 한다”고 했다.,2025-04-11,10년,CONTEXT,전망·목표,hcx,참고값,성장 기간,휴머노이드,10,년,2035,Y,N,,,,,,,,,
A1304-C012,A1304-C012-m4,안덕근 산업부 장관은 “휴머노이드 시장은 2025년 15억달러에서 2035년 380억달러로 10년 내 25배 성장이 기대되는 유망 산업”이라며 “제조업의 미래 경쟁력과 직결된 만큼 글로벌 경쟁에 빨리 뛰어들어야 한다”고 했다.,2025-04-11,25배,KOSIS_VALUE,전망·목표,hcx,현재값,시장 성장 배수,휴머노이드,25,배,2035,Y,N,,,,,,,,,
A1476-C005,A1476-C005-m1,33년여 만에 최장 기간 혼인 증가세 기록을 다시 경신한 것이다.,2025-04-24,33년,CONTEXT,국내공식통계,claim_fallback,참고값,혼인 증가세 기록,-,33,년,2025,Y,N,,,,,,,,,
A0969-C017,A0969-C017-m1,"지역별로는 미국(11.5%), 베트남(15.6%), 대만(124.3%), 인도(54.9%) 등에서 ICT 수출이 증가했지만 중국(-19.6%), 유럽연합(-7.6%), 일본(-5.7%) 등에서는 감소했다.",2025-03-16,11.5%,KOSIS_VALUE,국내공식통계,hcx,증감률,ICT 수출,미국,11.5,%,-,-,N,,,,,,,,,
A0969-C017,A0969-C017-m2,"지역별로는 미국(11.5%), 베트남(15.6%), 대만(124.3%), 인도(54.9%) 등에서 ICT 수출이 증가했지만 중국(-19.6%), 유럽연합(-7.6%), 일본(-5.7%) 등에서는 감소했다.",2025-03-16,15.6%,KOSIS_VALUE,국내공식통계,hcx,증감률,ICT 수출,베트남,15.6,%,-,-,N,,,,,,,,,
A0969-C017,A0969-C017-m3,"지역별로는 미국(11.5%), 베트남(15.6%), 대만(124.3%), 인도(54.9%) 등에서 ICT 수출이 증가했지만 중국(-19.6%), 유럽연합(-7.6%), 일본(-5.7%) 등에서는 감소했다.",2025-03-16,124.3%,KOSIS_VALUE,국내공식통계,hcx,증감률,ICT 수출,대만,124.3,%,-,-,N,,,,,,,,,
A0969-C017,A0969-C017-m4,"지역별로는 미국(11.5%), 베트남(15.6%), 대만(124.3%), 인도(54.9%) 등에서 ICT 수출이 증가했지만 중국(-19.6%), 유럽연합(-7.6%), 일본(-5.7%) 등에서는 감소했다.",2025-03-16,54.9%,KOSIS_VALUE,국내공식통계,hcx,증감률,ICT 수출,인도,54.9,%,-,-,N,,,,,,,,,
A0969-C017,A0969-C017-m5,"지역별로는 미국(11.5%), 베트남(15.6%), 대만(124.3%), 인도(54.9%) 등에서 ICT 수출이 증가했지만 중국(-19.6%), 유럽연합(-7.6%), 일본(-5.7%) 등에서는 감소했다.",2025-03-16,19.6%,KOSIS_VALUE,국내공식통계,hcx,증감률,ICT 수출,중국,19.6,%,-,-,N,,,,,,,,,
A0969-C017,A0969-C017-m6,"지역별로는 미국(11.5%), 베트남(15.6%), 대만(124.3%), 인도(54.9%) 등에서 ICT 수출이 증가했지만 중국(-19.6%), 유럽연합(-7.6%), 일본(-5.7%) 등에서는 감소했다.",2025-03-16,7.6%,KOSIS_VALUE,국내공식통계,hcx,증감률,ICT 수출,유럽연합,7.6,%,-,-,N,,,,,,,,,
A0969-C017,A0969-C017-m7,"지역별로는 미국(11.5%), 베트남(15.6%), 대만(124.3%), 인도(54.9%) 등에서 ICT 수출이 증가했지만 중국(-19.6%), 유럽연합(-7.6%), 일본(-5.7%) 등에서는 감소했다.",2025-03-16,5.7%,KOSIS_VALUE,국내공식통계,hcx,증감률,ICT 수출,일본,5.7,%,-,-,N,,,,,,,,,
A0870-C030,A0870-C030-m1,2023년 초 업계 8위에서 지난해 2월 5위로 세 계단이나 오른 후 꾸준히 점유율을 늘리고 있다.,2025-03-08,8위,KOSIS_VALUE,개별기업,hcx,이전값,점유율 순위,ETF 시장,8,위,2023,Y,N,,,,,,,,,
A0870-C030,A0870-C030-m2,2023년 초 업계 8위에서 지난해 2월 5위로 세 계단이나 오른 후 꾸준히 점유율을 늘리고 있다.,2025-03-08,5위,KOSIS_VALUE,개별기업,hcx,현재값,점유율 순위,ETF 시장,5,위,2024년 2월,M,N,,,,,,,,,
A1925-C021,A1925-C021-m1,3월 혼인 건수는 1만9181건으로 1년 전보다 11.5% 증가해 작년 4월(24.6%)부터 증가세를 이어가고 있다.,2025-05-29,1만9181건,KOSIS_VALUE,국내공식통계,hcx,현재값,혼인 건수,-,19181,건,-,-,N,,,,,,,,,
A1925-C021,A1925-C021-m2,3월 혼인 건수는 1만9181건으로 1년 전보다 11.5% 증가해 작년 4월(24.6%)부터 증가세를 이어가고 있다.,2025-05-29,11.5%,KOSIS_VALUE,국내공식통계,hcx,증감률,혼인 건수 증감률,-,11.5,%,-,-,N,,,,,,,,,
A1925-C021,A1925-C021-m3,3월 혼인 건수는 1만9181건으로 1년 전보다 11.5% 증가해 작년 4월(24.6%)부터 증가세를 이어가고 있다.,2025-05-29,1년,CONTEXT,국내공식통계,claim_fallback,참고값,기간,-,1,년,2025-03,M,N,,,,,,,,,
A1925-C021,A1925-C021-m4,3월 혼인 건수는 1만9181건으로 1년 전보다 11.5% 증가해 작년 4월(24.6%)부터 증가세를 이어가고 있다.,2025-05-29,24.6%,KOSIS_VALUE,국내공식통계,hcx,증감률,혼인 건수 증감률,-,24.6,%,-,-,N,,,,,,,,,
